# file...... output/compare.csv
# date...... Wed May 11 08:05:47 2022
# user...... void
# host...... (null)
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,Bus249:measured_real_energy,Bus556:measured_real_energy,Bus886:measured_real_energy
2019-04-21 00:00:00 GMT,+0,+0,+0
2019-04-21 00:01:00 GMT,+50.7642,+61.9163,+43.8878
2019-04-21 00:02:00 GMT,+101.528,+123.833,+87.7756
2019-04-21 00:03:00 GMT,+152.293,+185.749,+131.663
2019-04-21 00:04:00 GMT,+203.057,+247.665,+175.551
2019-04-21 00:05:00 GMT,+253.821,+309.581,+219.439
2019-04-21 00:06:00 GMT,+306.478,+375.458,+267.074
2019-04-21 00:07:00 GMT,+359.135,+441.336,+314.709
2019-04-21 00:08:00 GMT,+411.792,+507.213,+362.344
2019-04-21 00:09:00 GMT,+464.449,+573.09,+409.98
2019-04-21 00:10:00 GMT,+517.106,+638.967,+457.615
2019-04-21 00:11:00 GMT,+571.111,+707.923,+507.615
2019-04-21 00:12:00 GMT,+625.117,+776.88,+557.615
2019-04-21 00:13:00 GMT,+679.123,+845.836,+607.615
2019-04-21 00:14:00 GMT,+733.129,+914.792,+657.615
2019-04-21 00:15:00 GMT,+787.135,+983.749,+707.615
2019-04-21 00:16:00 GMT,+841.946,+1054.9,+757.615
2019-04-21 00:17:00 GMT,+896.757,+1126.06,+807.615
2019-04-21 00:18:00 GMT,+951.568,+1197.21,+857.615
2019-04-21 00:19:00 GMT,+1006.38,+1268.36,+907.615
2019-04-21 00:20:00 GMT,+1061.19,+1339.52,+957.615
2019-04-21 00:21:00 GMT,+1116.26,+1411.99,+1007.61
2019-04-21 00:22:00 GMT,+1171.34,+1484.45,+1057.61
2019-04-21 00:23:00 GMT,+1226.41,+1556.92,+1107.61
2019-04-21 00:24:00 GMT,+1281.48,+1629.39,+1157.61
2019-04-21 00:25:00 GMT,+1336.56,+1701.86,+1207.61
2019-04-21 00:26:00 GMT,+1391.35,+1774.77,+1257.61
2019-04-21 00:27:00 GMT,+1446.14,+1847.67,+1307.61
2019-04-21 00:28:00 GMT,+1500.93,+1920.57,+1357.61
2019-04-21 00:29:00 GMT,+1555.72,+1993.47,+1407.61
2019-04-21 00:30:00 GMT,+1610.51,+2066.38,+1457.61
2019-04-21 00:31:00 GMT,+1663.94,+2139.56,+1506.55
2019-04-21 00:32:00 GMT,+1717.37,+2212.74,+1555.49
2019-04-21 00:33:00 GMT,+1770.79,+2285.93,+1604.43
2019-04-21 00:34:00 GMT,+1824.22,+2359.11,+1653.36
2019-04-21 00:35:00 GMT,+1877.65,+2432.3,+1702.3
2019-04-21 00:36:00 GMT,+1929.58,+2502.52,+1751.01
2019-04-21 00:37:00 GMT,+1981.51,+2572.75,+1799.71
2019-04-21 00:38:00 GMT,+2033.44,+2642.98,+1848.41
2019-04-21 00:39:00 GMT,+2085.34,+2713.18,+1897.09
2019-04-21 00:40:00 GMT,+2137.21,+2783.34,+1945.73
2019-04-21 00:41:00 GMT,+2187.7,+2852,+1994.06
2019-04-21 00:42:00 GMT,+2238.13,+2920.6,+2042.33
2019-04-21 00:43:00 GMT,+2288.46,+2989.09,+2090.49
2019-04-21 00:44:00 GMT,+2338.8,+3057.6,+2138.66
2019-04-21 00:45:00 GMT,+2389.34,+3126.31,+2187.05
2019-04-21 00:46:00 GMT,+2437.91,+3191.36,+2235.22
2019-04-21 00:47:00 GMT,+2486.47,+3256.41,+2283.4
2019-04-21 00:48:00 GMT,+2535.04,+3321.46,+2331.58
2019-04-21 00:49:00 GMT,+2583.61,+3386.51,+2379.76
2019-04-21 00:50:00 GMT,+2632.18,+3451.56,+2427.93
2019-04-21 00:51:00 GMT,+2678.82,+3514.5,+2476.08
2019-04-21 00:52:00 GMT,+2725.46,+3577.43,+2524.22
2019-04-21 00:53:00 GMT,+2772.11,+3640.37,+2572.36
2019-04-21 00:54:00 GMT,+2818.73,+3703.29,+2620.48
2019-04-21 00:55:00 GMT,+2865.26,+3766.12,+2668.51
2019-04-21 00:56:00 GMT,+2911.3,+3827.24,+2716.84
2019-04-21 00:57:00 GMT,+2957.41,+3888.44,+2765.24
2019-04-21 00:58:00 GMT,+3003.59,+3949.7,+2813.71
2019-04-21 00:59:00 GMT,+3049.76,+4010.97,+2862.18
2019-04-21 01:00:00 GMT,+3095.9,+4072.19,+2910.6
2019-04-21 01:01:00 GMT,+3141.58,+4131.85,+2958.53
2019-04-21 01:02:00 GMT,+3187.29,+4191.53,+3006.48
2019-04-21 01:03:00 GMT,+3233.01,+4251.24,+3054.45
2019-04-21 01:04:00 GMT,+3278.74,+4310.94,+3102.43
2019-04-21 01:05:00 GMT,+3324.47,+4370.65,+3150.4
2019-04-21 01:06:00 GMT,+3370.77,+4430.71,+3198.19
2019-04-21 01:07:00 GMT,+3417.07,+4490.78,+3245.99
2019-04-21 01:08:00 GMT,+3463.36,+4550.84,+3293.78
2019-04-21 01:09:00 GMT,+3509.66,+4610.91,+3341.58
2019-04-21 01:10:00 GMT,+3555.96,+4670.97,+3389.38
2019-04-21 01:11:00 GMT,+3603.24,+4732.55,+3437.06
2019-04-21 01:12:00 GMT,+3650.51,+4794.13,+3484.75
2019-04-21 01:13:00 GMT,+3697.79,+4855.7,+3532.44
2019-04-21 01:14:00 GMT,+3745.07,+4917.28,+3580.13
2019-04-21 01:15:00 GMT,+3792.34,+4978.86,+3627.81
2019-04-21 01:16:00 GMT,+3841.09,+5040.17,+3675.6
2019-04-21 01:17:00 GMT,+3889.84,+5101.47,+3723.38
2019-04-21 01:18:00 GMT,+3938.58,+5162.78,+3771.16
2019-04-21 01:19:00 GMT,+3987.33,+5224.09,+3818.94
2019-04-21 01:20:00 GMT,+4036.07,+5285.4,+3866.72
2019-04-21 01:21:00 GMT,+4085.29,+5347.06,+3914.54
2019-04-21 01:22:00 GMT,+4134.51,+5408.73,+3962.35
2019-04-21 01:23:00 GMT,+4183.73,+5470.39,+4010.17
2019-04-21 01:24:00 GMT,+4232.95,+5532.06,+4057.98
2019-04-21 01:25:00 GMT,+4282.17,+5593.73,+4105.8
2019-04-21 01:26:00 GMT,+4330.65,+5655.28,+4153.47
2019-04-21 01:27:00 GMT,+4379.12,+5716.83,+4201.14
2019-04-21 01:28:00 GMT,+4427.59,+5778.39,+4248.81
2019-04-21 01:29:00 GMT,+4476.07,+5839.94,+4296.48
2019-04-21 01:30:00 GMT,+4524.54,+5901.51,+4344.15
2019-04-21 01:31:00 GMT,+4572.98,+5964.21,+4391.88
2019-04-21 01:32:00 GMT,+4621.42,+6026.9,+4439.62
2019-04-21 01:33:00 GMT,+4669.86,+6089.59,+4487.36
2019-04-21 01:34:00 GMT,+4718.3,+6152.28,+4535.09
2019-04-21 01:35:00 GMT,+4766.73,+6214.96,+4582.81
2019-04-21 01:36:00 GMT,+4814.48,+6277.04,+4629.82
2019-04-21 01:37:00 GMT,+4862.23,+6339.12,+4676.83
2019-04-21 01:38:00 GMT,+4909.98,+6401.19,+4723.83
2019-04-21 01:39:00 GMT,+4957.73,+6463.27,+4770.84
2019-04-21 01:40:00 GMT,+5005.47,+6525.33,+4817.85
2019-04-21 01:41:00 GMT,+5052.41,+6586.53,+4864.87
2019-04-21 01:42:00 GMT,+5099.36,+6647.73,+4911.9
2019-04-21 01:43:00 GMT,+5146.3,+6708.94,+4958.93
2019-04-21 01:44:00 GMT,+5193.24,+6770.14,+5005.95
2019-04-21 01:45:00 GMT,+5240.2,+6831.35,+5052.98
2019-04-21 01:46:00 GMT,+5287.9,+6893,+5100.1
2019-04-21 01:47:00 GMT,+5335.59,+6954.65,+5147.22
2019-04-21 01:48:00 GMT,+5383.28,+7016.3,+5194.34
2019-04-21 01:49:00 GMT,+5430.98,+7077.94,+5241.45
2019-04-21 01:50:00 GMT,+5478.67,+7139.58,+5288.57
2019-04-21 01:51:00 GMT,+5526.03,+7200.78,+5335.28
2019-04-21 01:52:00 GMT,+5573.4,+7261.98,+5381.99
2019-04-21 01:53:00 GMT,+5620.76,+7323.18,+5428.7
2019-04-21 01:54:00 GMT,+5668.13,+7384.38,+5475.42
2019-04-21 01:55:00 GMT,+5715.5,+7445.58,+5522.13
2019-04-21 01:56:00 GMT,+5763.08,+7506.67,+5569.28
2019-04-21 01:57:00 GMT,+5810.66,+7567.76,+5616.43
2019-04-21 01:58:00 GMT,+5858.24,+7628.85,+5663.58
2019-04-21 01:59:00 GMT,+5905.82,+7689.95,+5710.72
2019-04-21 02:00:00 GMT,+5953.41,+7751.02,+5757.87
2019-04-21 02:01:00 GMT,+6001.21,+7811.36,+5804.99
2019-04-21 02:02:00 GMT,+6049.02,+7871.7,+5852.11
2019-04-21 02:03:00 GMT,+6096.82,+7932.04,+5899.24
2019-04-21 02:04:00 GMT,+6144.62,+7992.38,+5946.36
2019-04-21 02:05:00 GMT,+6192.43,+8052.7,+5993.48
2019-04-21 02:06:00 GMT,+6240.19,+8111.78,+6040.42
2019-04-21 02:07:00 GMT,+6287.96,+8170.86,+6087.37
2019-04-21 02:08:00 GMT,+6335.73,+8229.94,+6134.31
2019-04-21 02:09:00 GMT,+6383.49,+8289.02,+6181.25
2019-04-21 02:10:00 GMT,+6431.25,+8348.08,+6228.19
2019-04-21 02:11:00 GMT,+6478.68,+8406.1,+6274.75
2019-04-21 02:12:00 GMT,+6526.11,+8464.12,+6321.3
2019-04-21 02:13:00 GMT,+6573.55,+8522.15,+6367.86
2019-04-21 02:14:00 GMT,+6620.98,+8580.17,+6414.42
2019-04-21 02:15:00 GMT,+6668.4,+8638.19,+6460.98
2019-04-21 02:16:00 GMT,+6715.42,+8695.85,+6507.45
2019-04-21 02:17:00 GMT,+6762.43,+8753.51,+6553.93
2019-04-21 02:18:00 GMT,+6809.45,+8811.17,+6600.41
2019-04-21 02:19:00 GMT,+6856.46,+8868.83,+6646.89
2019-04-21 02:20:00 GMT,+6903.49,+8926.47,+6693.37
2019-04-21 02:21:00 GMT,+6951.18,+8983.1,+6740.01
2019-04-21 02:22:00 GMT,+6998.87,+9039.72,+6786.66
2019-04-21 02:23:00 GMT,+7046.56,+9096.34,+6833.3
2019-04-21 02:24:00 GMT,+7094.25,+9152.97,+6879.95
2019-04-21 02:25:00 GMT,+7141.94,+9209.59,+6926.59
2019-04-21 02:26:00 GMT,+7189.58,+9266.25,+6973.03
2019-04-21 02:27:00 GMT,+7237.23,+9322.91,+7019.48
2019-04-21 02:28:00 GMT,+7284.88,+9379.57,+7065.92
2019-04-21 02:29:00 GMT,+7332.53,+9436.23,+7112.36
2019-04-21 02:30:00 GMT,+7380.18,+9492.88,+7158.81
2019-04-21 02:31:00 GMT,+7428.35,+9548.34,+7205.09
2019-04-21 02:32:00 GMT,+7476.51,+9603.8,+7251.38
2019-04-21 02:33:00 GMT,+7524.68,+9659.26,+7297.67
2019-04-21 02:34:00 GMT,+7572.85,+9714.72,+7343.95
2019-04-21 02:35:00 GMT,+7621.02,+9770.2,+7390.23
2019-04-21 02:36:00 GMT,+7669.53,+9826.65,+7436.08
2019-04-21 02:37:00 GMT,+7718.04,+9883.1,+7481.93
2019-04-21 02:38:00 GMT,+7766.54,+9939.54,+7527.78
2019-04-21 02:39:00 GMT,+7815.05,+9995.99,+7573.62
2019-04-21 02:40:00 GMT,+7863.56,+10052.4,+7619.46
2019-04-21 02:41:00 GMT,+7911.82,+10109.1,+7664.71
2019-04-21 02:42:00 GMT,+7960.09,+10165.8,+7709.97
2019-04-21 02:43:00 GMT,+8008.36,+10222.4,+7755.22
2019-04-21 02:44:00 GMT,+8056.62,+10279.1,+7800.47
2019-04-21 02:45:00 GMT,+8104.88,+10335.8,+7845.72
2019-04-21 02:46:00 GMT,+8152.89,+10393.8,+7890.63
2019-04-21 02:47:00 GMT,+8200.89,+10451.9,+7935.53
2019-04-21 02:48:00 GMT,+8248.89,+10510,+7980.44
2019-04-21 02:49:00 GMT,+8296.89,+10568.1,+8025.34
2019-04-21 02:50:00 GMT,+8344.88,+10626.1,+8070.25
2019-04-21 02:51:00 GMT,+8391.58,+10683.6,+8115.04
2019-04-21 02:52:00 GMT,+8438.29,+10741.2,+8159.83
2019-04-21 02:53:00 GMT,+8485,+10798.7,+8204.62
2019-04-21 02:54:00 GMT,+8531.71,+10856.2,+8249.41
2019-04-21 02:55:00 GMT,+8578.4,+10913.8,+8294.2
2019-04-21 02:56:00 GMT,+8624.16,+10971.2,+8339.27
2019-04-21 02:57:00 GMT,+8669.92,+11028.6,+8384.33
2019-04-21 02:58:00 GMT,+8715.68,+11086,+8429.39
2019-04-21 02:59:00 GMT,+8761.44,+11143.5,+8474.45
2019-04-21 03:00:00 GMT,+8807.2,+11200.9,+8519.52
2019-04-21 03:01:00 GMT,+8853.37,+11257.9,+8564.77
2019-04-21 03:02:00 GMT,+8899.54,+11315,+8610.03
2019-04-21 03:03:00 GMT,+8945.71,+11372.1,+8655.28
2019-04-21 03:04:00 GMT,+8991.88,+11429.2,+8700.54
2019-04-21 03:05:00 GMT,+9038.06,+11486.3,+8745.8
2019-04-21 03:06:00 GMT,+9084.94,+11543,+8791.56
2019-04-21 03:07:00 GMT,+9131.81,+11599.7,+8837.32
2019-04-21 03:08:00 GMT,+9178.69,+11656.4,+8883.08
2019-04-21 03:09:00 GMT,+9225.56,+11713.1,+8928.84
2019-04-21 03:10:00 GMT,+9272.45,+11769.9,+8974.61
2019-04-21 03:11:00 GMT,+9319.62,+11826.2,+9021.14
2019-04-21 03:12:00 GMT,+9366.8,+11882.6,+9067.67
2019-04-21 03:13:00 GMT,+9413.98,+11939,+9114.2
2019-04-21 03:14:00 GMT,+9461.16,+11995.4,+9160.73
2019-04-21 03:15:00 GMT,+9508.33,+12051.8,+9207.27
2019-04-21 03:16:00 GMT,+9554.95,+12108.2,+9254.3
2019-04-21 03:17:00 GMT,+9601.57,+12164.5,+9301.34
2019-04-21 03:18:00 GMT,+9648.19,+12220.9,+9348.37
2019-04-21 03:19:00 GMT,+9694.82,+12277.3,+9395.41
2019-04-21 03:20:00 GMT,+9741.44,+12333.6,+9442.44
2019-04-21 03:21:00 GMT,+9788.26,+12388.8,+9489.58
2019-04-21 03:22:00 GMT,+9835.07,+12444,+9536.71
2019-04-21 03:23:00 GMT,+9881.88,+12499.2,+9583.85
2019-04-21 03:24:00 GMT,+9928.69,+12554.4,+9630.98
2019-04-21 03:25:00 GMT,+9975.5,+12609.6,+9678.11
2019-04-21 03:26:00 GMT,+10022.2,+12664.8,+9724.98
2019-04-21 03:27:00 GMT,+10068.8,+12720.1,+9771.86
2019-04-21 03:28:00 GMT,+10115.5,+12775.3,+9818.73
2019-04-21 03:29:00 GMT,+10162.2,+12830.6,+9865.6
2019-04-21 03:30:00 GMT,+10208.9,+12885.9,+9912.47
2019-04-21 03:31:00 GMT,+10256.5,+12941,+9958.64
2019-04-21 03:32:00 GMT,+10304.2,+12996.2,+10004.8
2019-04-21 03:33:00 GMT,+10351.9,+13051.4,+10051
2019-04-21 03:34:00 GMT,+10399.5,+13106.6,+10097.2
2019-04-21 03:35:00 GMT,+10447.2,+13161.8,+10143.4
2019-04-21 03:36:00 GMT,+10494.5,+13217.8,+10189.3
2019-04-21 03:37:00 GMT,+10541.8,+13273.8,+10235.2
2019-04-21 03:38:00 GMT,+10589.1,+13329.7,+10281.1
2019-04-21 03:39:00 GMT,+10636.4,+13385.7,+10327
2019-04-21 03:40:00 GMT,+10683.8,+13441.7,+10372.9
2019-04-21 03:41:00 GMT,+10731,+13497.5,+10418.8
2019-04-21 03:42:00 GMT,+10778.3,+13553.3,+10464.6
2019-04-21 03:43:00 GMT,+10825.5,+13609.1,+10510.4
2019-04-21 03:44:00 GMT,+10872.8,+13664.8,+10556.2
2019-04-21 03:45:00 GMT,+10920.1,+13720.6,+10602
2019-04-21 03:46:00 GMT,+10967.8,+13777.6,+10648
2019-04-21 03:47:00 GMT,+11015.6,+13834.5,+10694
2019-04-21 03:48:00 GMT,+11063.3,+13891.5,+10740
2019-04-21 03:49:00 GMT,+11111,+13948.5,+10786
2019-04-21 03:50:00 GMT,+11158.8,+14005.4,+10832
2019-04-21 03:51:00 GMT,+11207,+14062.9,+10878.4
2019-04-21 03:52:00 GMT,+11255.1,+14120.4,+10924.7
2019-04-21 03:53:00 GMT,+11303.3,+14177.9,+10971
2019-04-21 03:54:00 GMT,+11351.5,+14235.4,+11017.4
2019-04-21 03:55:00 GMT,+11399.6,+14292.9,+11063.7
2019-04-21 03:56:00 GMT,+11446.8,+14351.5,+11110.3
2019-04-21 03:57:00 GMT,+11494,+14410.2,+11157
2019-04-21 03:58:00 GMT,+11541.2,+14468.8,+11203.6
2019-04-21 03:59:00 GMT,+11588.4,+14527.5,+11250.2
2019-04-21 04:00:00 GMT,+11635.6,+14586.2,+11296.8
2019-04-21 04:01:00 GMT,+11682.2,+14646.5,+11343.4
2019-04-21 04:02:00 GMT,+11728.8,+14706.7,+11390.1
2019-04-21 04:03:00 GMT,+11775.4,+14767,+11436.7
2019-04-21 04:04:00 GMT,+11822,+14827.3,+11483.3
2019-04-21 04:05:00 GMT,+11868.5,+14887.7,+11529.9
2019-04-21 04:06:00 GMT,+11914.6,+14955.1,+11576.9
2019-04-21 04:07:00 GMT,+11960.6,+15022.6,+11623.9
2019-04-21 04:08:00 GMT,+12006.7,+15090,+11670.9
2019-04-21 04:09:00 GMT,+12052.7,+15157.5,+11717.9
2019-04-21 04:10:00 GMT,+12098.8,+15224.9,+11764.9
2019-04-21 04:11:00 GMT,+12144.9,+15290.9,+11812
2019-04-21 04:12:00 GMT,+12190.9,+15356.8,+11859.2
2019-04-21 04:13:00 GMT,+12237,+15422.8,+11906.3
2019-04-21 04:14:00 GMT,+12283.1,+15488.7,+11953.5
2019-04-21 04:15:00 GMT,+12329.2,+15554.5,+12000.7
2019-04-21 04:16:00 GMT,+12376.2,+15611.8,+12047.5
2019-04-21 04:17:00 GMT,+12423.2,+15669,+12094.3
2019-04-21 04:18:00 GMT,+12470.2,+15726.2,+12141.1
2019-04-21 04:19:00 GMT,+12517.2,+15783.4,+12187.9
2019-04-21 04:20:00 GMT,+12564.2,+15840.4,+12234.7
2019-04-21 04:21:00 GMT,+12612.5,+15883.8,+12280.7
2019-04-21 04:22:00 GMT,+12660.7,+15927.2,+12326.8
2019-04-21 04:23:00 GMT,+12708.9,+15970.6,+12372.9
2019-04-21 04:24:00 GMT,+12757.2,+16014,+12419
2019-04-21 04:25:00 GMT,+12805.4,+16057.5,+12465.1
2019-04-21 04:26:00 GMT,+12855,+16107.5,+12511.1
2019-04-21 04:27:00 GMT,+12904.5,+16157.5,+12557.1
2019-04-21 04:28:00 GMT,+12954,+16207.5,+12603.1
2019-04-21 04:29:00 GMT,+13003.6,+16257.5,+12649
2019-04-21 04:30:00 GMT,+13053.2,+16307.5,+12695
2019-04-21 04:31:00 GMT,+13105.1,+16357.5,+12740.5
2019-04-21 04:32:00 GMT,+13157.1,+16407.5,+12786.1
2019-04-21 04:33:00 GMT,+13209.1,+16457.5,+12831.6
2019-04-21 04:34:00 GMT,+13261.1,+16507.5,+12877.1
2019-04-21 04:35:00 GMT,+13313.2,+16557.2,+12922.6
2019-04-21 04:36:00 GMT,+13367,+16591.3,+12968.3
2019-04-21 04:37:00 GMT,+13420.8,+16625.4,+13013.9
2019-04-21 04:38:00 GMT,+13474.6,+16659.4,+13059.5
2019-04-21 04:39:00 GMT,+13528.4,+16693.5,+13105.2
2019-04-21 04:40:00 GMT,+13582.2,+16727.5,+13150.8
2019-04-21 04:41:00 GMT,+13636.8,+16757.2,+13197.1
2019-04-21 04:42:00 GMT,+13691.3,+16786.8,+13243.5
2019-04-21 04:43:00 GMT,+13745.8,+16816.5,+13289.8
2019-04-21 04:44:00 GMT,+13800.3,+16846.2,+13336.1
2019-04-21 04:45:00 GMT,+13854.8,+16875.8,+13382.5
2019-04-21 04:46:00 GMT,+13909.4,+16900.8,+13428.7
2019-04-21 04:47:00 GMT,+13963.9,+16925.8,+13475
2019-04-21 04:48:00 GMT,+14018.5,+16950.8,+13521.3
2019-04-21 04:49:00 GMT,+14073,+16975.8,+13567.6
2019-04-21 04:50:00 GMT,+14127.6,+17000.8,+13613.9
2019-04-21 04:51:00 GMT,+14183.6,+17025.8,+13660.3
2019-04-21 04:52:00 GMT,+14239.6,+17050.8,+13706.7
2019-04-21 04:53:00 GMT,+14295.6,+17075.8,+13753.2
2019-04-21 04:54:00 GMT,+14351.6,+17100.8,+13799.6
2019-04-21 04:55:00 GMT,+14407.5,+17125.8,+13846
2019-04-21 04:56:00 GMT,+14463,+17151.9,+13891.9
2019-04-21 04:57:00 GMT,+14518.5,+17178,+13937.9
2019-04-21 04:58:00 GMT,+14574,+17204.1,+13983.9
2019-04-21 04:59:00 GMT,+14629.5,+17230.3,+14029.8
2019-04-21 05:00:00 GMT,+14685,+17256.4,+14075.8
2019-04-21 05:01:00 GMT,+14740.3,+17282.5,+14121.9
2019-04-21 05:02:00 GMT,+14795.5,+17308.7,+14168
2019-04-21 05:03:00 GMT,+14850.8,+17334.8,+14214.1
2019-04-21 05:04:00 GMT,+14906.1,+17361,+14260.2
2019-04-21 05:05:00 GMT,+14961.4,+17387.2,+14306.3
2019-04-21 05:06:00 GMT,+15018.1,+17413.8,+14352.9
2019-04-21 05:07:00 GMT,+15074.8,+17440.4,+14399.4
2019-04-21 05:08:00 GMT,+15131.6,+17467.1,+14446
2019-04-21 05:09:00 GMT,+15188.3,+17493.7,+14492.6
2019-04-21 05:10:00 GMT,+15245,+17520.4,+14539.1
2019-04-21 05:11:00 GMT,+15301.5,+17547.6,+14585.8
2019-04-21 05:12:00 GMT,+15358,+17574.9,+14632.5
2019-04-21 05:13:00 GMT,+15414.5,+17602.1,+14679.2
2019-04-21 05:14:00 GMT,+15471,+17629.4,+14725.9
2019-04-21 05:15:00 GMT,+15527.6,+17656.6,+14772.6
2019-04-21 05:16:00 GMT,+15584,+17684.3,+14820.2
2019-04-21 05:17:00 GMT,+15640.5,+17711.9,+14867.8
2019-04-21 05:18:00 GMT,+15697,+17739.5,+14915.4
2019-04-21 05:19:00 GMT,+15753.5,+17767.2,+14962.9
2019-04-21 05:20:00 GMT,+15810,+17794.8,+15010.5
2019-04-21 05:21:00 GMT,+15864.6,+17822.9,+15058.8
2019-04-21 05:22:00 GMT,+15919.2,+17851,+15107.1
2019-04-21 05:23:00 GMT,+15973.9,+17879.1,+15155.4
2019-04-21 05:24:00 GMT,+16028.5,+17907.2,+15203.7
2019-04-21 05:25:00 GMT,+16083.1,+17935.3,+15251.9
2019-04-21 05:26:00 GMT,+16135.6,+17963.9,+15300.8
2019-04-21 05:27:00 GMT,+16188.1,+17992.4,+15349.6
2019-04-21 05:28:00 GMT,+16240.6,+18020.9,+15398.3
2019-04-21 05:29:00 GMT,+16292.9,+18049.3,+15446.9
2019-04-21 05:30:00 GMT,+16345.2,+18077.6,+15495.5
2019-04-21 05:31:00 GMT,+16395.5,+18106.2,+15544.8
2019-04-21 05:32:00 GMT,+16445.7,+18134.7,+15594.1
2019-04-21 05:33:00 GMT,+16495.8,+18163.1,+15643.2
2019-04-21 05:34:00 GMT,+16545.8,+18191.5,+15692.2
2019-04-21 05:35:00 GMT,+16595.7,+18219.7,+15741.1
2019-04-21 05:36:00 GMT,+16644.5,+18247.9,+15789.9
2019-04-21 05:37:00 GMT,+16693.3,+18276,+15838.5
2019-04-21 05:38:00 GMT,+16741.8,+18303.9,+15887
2019-04-21 05:39:00 GMT,+16790.3,+18331.7,+15935.3
2019-04-21 05:40:00 GMT,+16838.6,+18359.3,+15983.5
2019-04-21 05:41:00 GMT,+16889.5,+18386.6,+16031.5
2019-04-21 05:42:00 GMT,+16940.3,+18413.6,+16079.2
2019-04-21 05:43:00 GMT,+16990.8,+18440.5,+16126.9
2019-04-21 05:44:00 GMT,+17041.2,+18467.2,+16174.3
2019-04-21 05:45:00 GMT,+17091.3,+18493.6,+16221.5
2019-04-21 05:46:00 GMT,+17139,+18519.6,+16267.4
2019-04-21 05:47:00 GMT,+17186.5,+18545.4,+16313.1
2019-04-21 05:48:00 GMT,+17233.6,+18570.8,+16358.4
2019-04-21 05:49:00 GMT,+17280.5,+18596,+16403.5
2019-04-21 05:50:00 GMT,+17327.2,+18621,+16448.4
2019-04-21 05:51:00 GMT,+17370.1,+18646,+16493.2
2019-04-21 05:52:00 GMT,+17412.8,+18671,+16537.7
2019-04-21 05:53:00 GMT,+17455.3,+18696,+16582
2019-04-21 05:54:00 GMT,+17497.6,+18721,+16626.1
2019-04-21 05:55:00 GMT,+17539.5,+18746,+16669.9
2019-04-21 05:56:00 GMT,+17576.3,+18771.1,+16714.1
2019-04-21 05:57:00 GMT,+17612.9,+18796.1,+16758.1
2019-04-21 05:58:00 GMT,+17649.3,+18821.1,+16801.9
2019-04-21 05:59:00 GMT,+17685.3,+18846.1,+16845.3
2019-04-21 06:00:00 GMT,+17727.3,+18874.4,+16894.9
2019-04-21 06:01:00 GMT,+17761.5,+18903.8,+16944.4
2019-04-21 06:02:00 GMT,+17795.6,+18933.1,+16994
2019-04-21 06:03:00 GMT,+17829.8,+18962.4,+17043.6
2019-04-21 06:04:00 GMT,+17863.9,+18991.7,+17093.1
2019-04-21 06:05:00 GMT,+17898.3,+19021,+17142.7
2019-04-21 06:06:00 GMT,+17948.3,+19051.8,+17192.7
2019-04-21 06:07:00 GMT,+17998.3,+19082.7,+17242.7
2019-04-21 06:08:00 GMT,+18048.3,+19113.5,+17292.7
2019-04-21 06:09:00 GMT,+18098.3,+19144.3,+17342.7
2019-04-21 06:10:00 GMT,+18148.2,+19175.2,+17392.7
2019-04-21 06:11:00 GMT,+18188.9,+19208.1,+17442.6
2019-04-21 06:12:00 GMT,+18229.6,+19241.1,+17492.4
2019-04-21 06:13:00 GMT,+18270.3,+19274,+17542.3
2019-04-21 06:14:00 GMT,+18311.1,+19306.9,+17592.2
2019-04-21 06:15:00 GMT,+18351.7,+19339.9,+17642.1
2019-04-21 06:16:00 GMT,+18385.8,+19375.4,+17691.9
2019-04-21 06:17:00 GMT,+18419.9,+19410.8,+17741.7
2019-04-21 06:18:00 GMT,+18454,+19446.3,+17791.5
2019-04-21 06:19:00 GMT,+18488.1,+19481.8,+17841.3
2019-04-21 06:20:00 GMT,+18522.2,+19517.3,+17891.2
2019-04-21 06:21:00 GMT,+18555.5,+19555.2,+17940.6
2019-04-21 06:22:00 GMT,+18588.8,+19593,+17990.1
2019-04-21 06:23:00 GMT,+18622.2,+19630.9,+18039.6
2019-04-21 06:24:00 GMT,+18655.5,+19668.8,+18089
2019-04-21 06:25:00 GMT,+18689.1,+19706.7,+18138.5
2019-04-21 06:26:00 GMT,+18739.1,+19746.7,+18187.5
2019-04-21 06:27:00 GMT,+18789.1,+19786.7,+18236.5
2019-04-21 06:28:00 GMT,+18839.1,+19826.6,+18285.5
2019-04-21 06:29:00 GMT,+18889.1,+19866.6,+18334.5
2019-04-21 06:30:00 GMT,+18939.1,+19906.5,+18383.5
2019-04-21 06:31:00 GMT,+18987.8,+19947.8,+18432.7
2019-04-21 06:32:00 GMT,+19036.5,+19989.1,+18481.8
2019-04-21 06:33:00 GMT,+19085.3,+20030.4,+18530.9
2019-04-21 06:34:00 GMT,+19134,+20071.7,+18580.1
2019-04-21 06:35:00 GMT,+19182.6,+20113,+18629.2
2019-04-21 06:36:00 GMT,+19224.4,+20154.9,+18678.3
2019-04-21 06:37:00 GMT,+19266.1,+20196.8,+18727.3
2019-04-21 06:38:00 GMT,+19307.9,+20238.8,+18776.4
2019-04-21 06:39:00 GMT,+19349.6,+20280.7,+18825.5
2019-04-21 06:40:00 GMT,+19391.3,+20322.6,+18874.6
2019-04-21 06:41:00 GMT,+19424.8,+20364.2,+18924.1
