# file...... output/inverter.csv
# date...... Wed May 11 08:05:47 2022
# user...... void
# host...... (null)
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,inv_11_batt:phaseA_V_Out, inv_11_batt:phaseA_I_Out, inv_11_sol:VA_In
2019-04-21 16:35:00 GMT,+244.688-29.5415d,+0+0i,+597.361+0j
2019-04-21 16:36:00 GMT,+245.339-29.4742d,+0+0i,+571.228+0j
2019-04-21 16:37:00 GMT,+244.828-29.5277d,+0+0i,+543.412+0j
2019-04-21 16:38:00 GMT,+244.746-29.5364d,+0+0i,+519.224+0j
2019-04-21 16:39:00 GMT,+244.702-29.5417d,+0+0i,+494.713+0j
2019-04-21 16:40:00 GMT,+244.137-29.4713d,+0+0i,+471.028+0j
2019-04-21 16:41:00 GMT,+244.46-29.4345d,+0+0i,+448.685+0j
2019-04-21 16:42:00 GMT,+244.39-29.4428d,+0+0i,+432.214+0j
2019-04-21 16:43:00 GMT,+244.162-29.468d,+0+0i,+409.245+0j
2019-04-21 16:44:00 GMT,+244.107-29.4741d,+0+0i,+388.344+0j
2019-04-21 16:45:00 GMT,+243.653-29.3869d,+0+0i,+370.446+0j
2019-04-21 16:46:00 GMT,+243.581-29.3947d,+0+0i,+345.805+0j
2019-04-21 16:47:00 GMT,+243.675-29.3829d,+0+0i,+325.592+0j
2019-04-21 16:48:00 GMT,+243.733-29.3738d,+0+0i,+308.204+0j
2019-04-21 16:49:00 GMT,+243.863-29.3656d,+0+0i,+282.756+0j
2019-04-21 16:50:00 GMT,+243.118-29.3194d,+0+0i,+261.234+0j
2019-04-21 16:51:00 GMT,+243.057-29.326d,+0+0i,+236.685+0j
2019-04-21 16:52:00 GMT,+243.004-29.3317d,+0+0i,+211.474+0j
2019-04-21 16:53:00 GMT,+242.993-29.3318d,+0+0i,+184.366+0j
2019-04-21 16:54:00 GMT,+243.157-29.3134d,+0+0i,+165.274+0j
2019-04-21 16:55:00 GMT,+242.587-29.2657d,+0+0i,+141.921+0j
2019-04-21 16:56:00 GMT,+242.528-29.2706d,+0+0i,+109.602+0j
2019-04-21 16:57:00 GMT,+242.458-29.2791d,+0+0i,+84.3164+0j
2019-04-21 16:58:00 GMT,+242.405-29.2849d,+0+0i,+55.8761+0j
2019-04-21 16:59:00 GMT,+242.464-29.2766d,+0+0i,+28.6011+0j
2019-04-21 17:00:00 GMT,+242.107-29.2384d,+0+0i,+7.30478+0j
2019-04-21 17:01:00 GMT,+242.105-29.2386d,+0+0i,+0+0j
2019-04-21 17:02:00 GMT,+242.087-29.2406d,+0+0i,+0+0j
2019-04-21 17:03:00 GMT,+242.087-29.2406d,+0+0i,+0+0j
2019-04-21 17:04:00 GMT,+242.087-29.2406d,+0+0i,+0+0j
2019-04-21 17:05:00 GMT,+242.029-29.2163d,+0+0i,+0+0j
2019-04-21 17:06:00 GMT,+242.029-29.2163d,+0+0i,+0+0j
2019-04-21 17:07:00 GMT,+242.029-29.2163d,+0+0i,+0+0j
2019-04-21 17:08:00 GMT,+242.029-29.2163d,+0+0i,+0+0j
2019-04-21 17:09:00 GMT,+242.029-29.2163d,+0+0i,+0+0j
2019-04-21 17:10:00 GMT,+241.99-29.2104d,+0+0i,+0+0j
2019-04-21 17:11:00 GMT,+241.99-29.2104d,+0+0i,+0+0j
2019-04-21 17:12:00 GMT,+241.99-29.2104d,+0+0i,+0+0j
2019-04-21 17:13:00 GMT,+241.99-29.2104d,+0+0i,+0+0j
2019-04-21 17:14:00 GMT,+241.99-29.2104d,+0+0i,+0+0j
2019-04-21 17:15:00 GMT,+242.341-29.2316d,+0+0i,+0+0j
2019-04-21 17:16:00 GMT,+242.341-29.2316d,+0+0i,+0+0j
2019-04-21 17:17:00 GMT,+242.341-29.2316d,+0+0i,+0+0j
2019-04-21 17:18:00 GMT,+242.341-29.2316d,+0+0i,+0+0j
2019-04-21 17:19:00 GMT,+242.341-29.2316d,+0+0i,+0+0j
2019-04-21 17:20:00 GMT,+242.616-29.2476d,+0+0i,+0+0j
2019-04-21 17:21:00 GMT,+242.616-29.2476d,+0+0i,+0+0j
2019-04-21 17:22:00 GMT,+242.616-29.2476d,+0+0i,+0+0j
2019-04-21 17:23:00 GMT,+242.616-29.2476d,+0+0i,+0+0j
2019-04-21 17:24:00 GMT,+242.616-29.2476d,+0+0i,+0+0j
2019-04-21 17:25:00 GMT,+242.694-29.2508d,+0+0i,+0+0j
2019-04-21 17:26:00 GMT,+242.694-29.2508d,+0+0i,+0+0j
2019-04-21 17:27:00 GMT,+242.694-29.2508d,+0+0i,+0+0j
2019-04-21 17:28:00 GMT,+242.694-29.2508d,+0+0i,+0+0j
2019-04-21 17:29:00 GMT,+242.694-29.2508d,+0+0i,+0+0j
2019-04-21 17:30:00 GMT,+242.84-29.2605d,+0+0i,+0+0j
2019-04-21 17:31:00 GMT,+242.84-29.2605d,+0+0i,+0+0j
2019-04-21 17:32:00 GMT,+242.84-29.2605d,+0+0i,+0+0j
2019-04-21 17:33:00 GMT,+242.84-29.2605d,+0+0i,+0+0j
2019-04-21 17:34:00 GMT,+242.84-29.2605d,+0+0i,+0+0j
2019-04-21 17:35:00 GMT,+242.998-29.2709d,+0+0i,+0+0j
2019-04-21 17:36:00 GMT,+242.998-29.2709d,+0+0i,+0+0j
2019-04-21 17:37:00 GMT,+242.998-29.2709d,+0+0i,+0+0j
2019-04-21 17:38:00 GMT,+242.998-29.2709d,+0+0i,+0+0j
2019-04-21 17:39:00 GMT,+242.998-29.2709d,+0+0i,+0+0j
2019-04-21 17:40:00 GMT,+243.205-29.2791d,+0+0i,+0+0j
2019-04-21 17:41:00 GMT,+243.205-29.2791d,+0+0i,+0+0j
2019-04-21 17:42:00 GMT,+243.205-29.2791d,+0+0i,+0+0j
2019-04-21 17:43:00 GMT,+243.205-29.2791d,+0+0i,+0+0j
2019-04-21 17:44:00 GMT,+243.205-29.2791d,+0+0i,+0+0j
2019-04-21 17:45:00 GMT,+243.298-29.2784d,+0+0i,+0+0j
2019-04-21 17:46:00 GMT,+243.298-29.2784d,+0+0i,+0+0j
2019-04-21 17:47:00 GMT,+243.298-29.2784d,+0+0i,+0+0j
2019-04-21 17:48:00 GMT,+243.298-29.2784d,+0+0i,+0+0j
2019-04-21 17:49:00 GMT,+243.298-29.2784d,+0+0i,+0+0j
2019-04-21 17:50:00 GMT,+243.265-29.2797d,+0+0i,+0+0j
2019-04-21 17:51:00 GMT,+243.265-29.2797d,+0+0i,+0+0j
2019-04-21 17:52:00 GMT,+243.265-29.2797d,+0+0i,+0+0j
2019-04-21 17:53:00 GMT,+243.265-29.2797d,+0+0i,+0+0j
2019-04-21 17:54:00 GMT,+243.265-29.2797d,+0+0i,+0+0j
2019-04-21 17:55:00 GMT,+243.004-29.2762d,+0+0i,+0+0j
2019-04-21 17:56:00 GMT,+243.004-29.2762d,+0+0i,+0+0j
2019-04-21 17:57:00 GMT,+243.004-29.2762d,+0+0i,+0+0j
2019-04-21 17:58:00 GMT,+243.004-29.2762d,+0+0i,+0+0j
2019-04-21 17:59:00 GMT,+243.52-29.2208d,+0+0i,+208.788+0j
2019-04-21 18:00:00 GMT,+243.26-29.2398d,+0+0i,+205.819+0j
2019-04-21 18:01:00 GMT,+243.252-29.2406d,+0+0i,+202.621+0j
2019-04-21 18:02:00 GMT,+243.244-29.2415d,+0+0i,+196.26+0j
2019-04-21 18:03:00 GMT,+243.229-29.2432d,+0+0i,+184.723+0j
2019-04-21 18:04:00 GMT,+243.2-29.2462d,+0+0i,+175.623+0j
2019-04-21 18:05:00 GMT,+242.962-29.253d,+0+0i,+166.733+0j
2019-04-21 18:06:00 GMT,+242.94-29.2554d,+0+0i,+151.916+0j
2019-04-21 18:07:00 GMT,+242.903-29.2593d,+0+0i,+135.617+0j
2019-04-21 18:08:00 GMT,+242.863-29.2636d,+0+0i,+117+0j
2019-04-21 18:09:00 GMT,+242.817-29.2686d,+0+0i,+101.442+0j
2019-04-21 18:10:00 GMT,+243.071-29.267d,+0+0i,+91.6494+0j
2019-04-21 18:11:00 GMT,+243.046-29.2697d,+0+0i,+71.8832+0j
2019-04-21 18:12:00 GMT,+242.997-29.2749d,+0+0i,+57.1574+0j
2019-04-21 18:13:00 GMT,+242.961-29.2789d,+0+0i,+44.6466+0j
2019-04-21 18:14:00 GMT,+242.93-29.2822d,+0+0i,+32.4434+0j
2019-04-21 18:15:00 GMT,+242.485-29.2918d,+0+0i,+25.0293+0j
2019-04-21 18:16:00 GMT,+242.467-29.2937d,+0+0i,+18.2311+0j
2019-04-21 18:17:00 GMT,+242.45-29.2955d,+0+0i,+11.7377+0j
2019-04-21 18:18:00 GMT,+242.433-29.2973d,+0+0i,+8.22232+0j
2019-04-21 18:19:00 GMT,+242.425-29.2982d,+0+0i,+10.3055+0j
2019-04-21 18:20:00 GMT,+241.183-29.303d,+0+0i,+5.92771+0j
2019-04-21 18:21:00 GMT,+241.171-29.3042d,+0+0i,+0.171629+0j
2019-04-21 18:22:00 GMT,+241.174-29.3039d,+0+0i,+0+0j
2019-04-21 18:23:00 GMT,+241.175-29.3039d,+0+0i,+0+0j
2019-04-21 18:24:00 GMT,+241.175-29.3039d,+0+0i,+0+0j
2019-04-21 18:25:00 GMT,+240.447-29.1961d,+0+0i,+0+0j
2019-04-21 18:26:00 GMT,+240.447-29.1961d,+0+0i,+0+0j
2019-04-21 18:27:00 GMT,+240.447-29.1961d,+0+0i,+0+0j
2019-04-21 18:28:00 GMT,+240.447-29.1961d,+0+0i,+0.140975+0j
2019-04-21 18:29:00 GMT,+240.447-29.1961d,+0+0i,+0+0j
2019-04-21 18:30:00 GMT,+239.607-29.0346d,+0+0i,+0+0j
2019-04-21 18:31:00 GMT,+239.607-29.0346d,+0+0i,+0+0j
2019-04-21 18:32:00 GMT,+239.607-29.0346d,+0+0i,+0+0j
2019-04-21 18:33:00 GMT,+239.607-29.0346d,+0+0i,+0+0j
2019-04-21 18:34:00 GMT,+239.607-29.0346d,+0+0i,+0+0j
2019-04-21 18:35:00 GMT,+238.291-28.8981d,+0+0i,+0+0j
2019-04-21 18:36:00 GMT,+238.291-28.8981d,+0+0i,+0+0j
2019-04-21 18:37:00 GMT,+238.291-28.8981d,+0+0i,+0+0j
2019-04-21 18:38:00 GMT,+238.291-28.8981d,+0+0i,+0+0j
2019-04-21 18:39:00 GMT,+238.291-28.8981d,+0+0i,+0+0j
2019-04-21 18:40:00 GMT,+235.947-28.8957d,+0+0i,+0+0j
2019-04-21 18:41:00 GMT,+235.947-28.8957d,+0+0i,+0+0j
2019-04-21 18:42:00 GMT,+235.947-28.8957d,+0+0i,+0+0j
2019-04-21 18:43:00 GMT,+235.947-28.8957d,+0+0i,+0+0j
2019-04-21 18:44:00 GMT,+235.947-28.8957d,+0+0i,+0+0j
2019-04-21 18:45:00 GMT,+233.644-28.8839d,+0+0i,+0+0j
2019-04-21 18:46:00 GMT,+233.644-28.8839d,+0+0i,+0+0j
2019-04-21 18:47:00 GMT,+233.644-28.8839d,+0+0i,+0+0j
2019-04-21 18:48:00 GMT,+233.644-28.8839d,+0+0i,+0+0j
2019-04-21 18:49:00 GMT,+233.644-28.8839d,+0+0i,+0+0j
2019-04-21 18:50:00 GMT,+231.874-28.8718d,+0+0i,+0+0j
2019-04-21 18:51:00 GMT,+231.874-28.8718d,+0+0i,+0+0j
2019-04-21 18:52:00 GMT,+231.874-28.8718d,+0+0i,+0+0j
2019-04-21 18:53:00 GMT,+231.874-28.8718d,+0+0i,+0+0j
2019-04-21 18:54:00 GMT,+231.874-28.8718d,+0+0i,+0+0j
2019-04-21 18:55:00 GMT,+230.922-28.8215d,+0+0i,+0+0j
2019-04-21 18:56:00 GMT,+230.922-28.8215d,+0+0i,+0+0j
2019-04-21 18:57:00 GMT,+230.922-28.8215d,+0+0i,+0+0j
2019-04-21 18:58:00 GMT,+230.922-28.8215d,+0+0i,+0+0j
2019-04-21 18:59:00 GMT,+230.922-28.8215d,+0+0i,+0+0j
2019-04-21 19:00:00 GMT,+230.877-28.764d,+0+0i,+0+0j
2019-04-21 19:01:00 GMT,+230.877-28.764d,+0+0i,+0+0j
2019-04-21 19:02:00 GMT,+230.877-28.764d,+0+0i,+0+0j
2019-04-21 19:03:00 GMT,+230.877-28.764d,+0+0i,+0+0j
2019-04-21 19:04:00 GMT,+230.877-28.764d,+0+0i,+0+0j
2019-04-21 19:05:00 GMT,+229.292-28.7401d,+0+0i,+0+0j
2019-04-21 19:06:00 GMT,+229.292-28.7401d,+0+0i,+0+0j
2019-04-21 19:07:00 GMT,+229.292-28.7401d,+0+0i,+0+0j
2019-04-21 19:08:00 GMT,+229.292-28.7401d,+0+0i,+0+0j
2019-04-21 19:09:00 GMT,+229.292-28.7401d,+0+0i,+0+0j
2019-04-21 19:10:00 GMT,+228.662-28.6776d,+0+0i,+0+0j
2019-04-21 19:11:00 GMT,+228.662-28.6776d,+0+0i,+0+0j
2019-04-21 19:12:00 GMT,+228.662-28.6776d,+0+0i,+0+0j
2019-04-21 19:13:00 GMT,+228.662-28.6776d,+0+0i,+0+0j
2019-04-21 19:14:00 GMT,+228.662-28.6776d,+0+0i,+0+0j
2019-04-21 19:15:00 GMT,+229.876-28.6567d,+0+0i,+0+0j
2019-04-21 19:16:00 GMT,+229.876-28.6567d,+0+0i,+0+0j
2019-04-21 19:17:00 GMT,+229.876-28.6567d,+0+0i,+0+0j
2019-04-21 19:18:00 GMT,+229.876-28.6567d,+0+0i,+0+0j
2019-04-21 19:19:00 GMT,+229.876-28.6567d,+0+0i,+0+0j
2019-04-21 19:20:00 GMT,+232.135-28.6447d,+0+0i,+0+0j
2019-04-21 19:21:00 GMT,+232.135-28.6447d,+0+0i,+0+0j
2019-04-21 19:22:00 GMT,+232.135-28.6447d,+0+0i,+0+0j
2019-04-21 19:23:00 GMT,+232.135-28.6447d,+0+0i,+0+0j
2019-04-21 19:24:00 GMT,+232.135-28.6447d,+0+0i,+0+0j
2019-04-21 19:25:00 GMT,+235.16-28.6639d,+0+0i,+0+0j
2019-04-21 19:26:00 GMT,+235.16-28.6639d,+0+0i,+0+0j
2019-04-21 19:27:00 GMT,+235.16-28.6639d,+0+0i,+0+0j
2019-04-21 19:28:00 GMT,+235.16-28.6639d,+0+0i,+0+0j
2019-04-21 19:29:00 GMT,+235.16-28.6639d,+0+0i,+0+0j
2019-04-21 19:30:00 GMT,+238.614-28.6944d,+0+0i,+0+0j
2019-04-21 19:31:00 GMT,+238.614-28.6944d,+0+0i,+0+0j
2019-04-21 19:32:00 GMT,+238.614-28.6944d,+0+0i,+0+0j
2019-04-21 19:33:00 GMT,+238.614-28.6944d,+0+0i,+0+0j
2019-04-21 19:34:00 GMT,+238.614-28.6944d,+0+0i,+0+0j
2019-04-21 19:35:00 GMT,+239.935-28.8863d,+0+0i,+0+0j
2019-04-21 19:36:00 GMT,+239.935-28.8863d,+0+0i,+0+0j
2019-04-21 19:37:00 GMT,+239.935-28.8863d,+0+0i,+0+0j
2019-04-21 19:38:00 GMT,+239.935-28.8863d,+0+0i,+0+0j
2019-04-21 19:39:00 GMT,+239.935-28.8863d,+0+0i,+0+0j
2019-04-21 19:40:00 GMT,+240.64-29.1837d,+0+0i,+0+0j
2019-04-21 19:41:00 GMT,+240.64-29.1837d,+0+0i,+0+0j
2019-04-21 19:42:00 GMT,+240.64-29.1837d,+0+0i,+0+0j
2019-04-21 19:43:00 GMT,+240.64-29.1837d,+0+0i,+0+0j
2019-04-21 19:44:00 GMT,+240.64-29.1837d,+0+0i,+0+0j
2019-04-21 19:45:00 GMT,+242.434-29.2176d,+0+0i,+0+0j
2019-04-21 19:46:00 GMT,+242.434-29.2176d,+0+0i,+0+0j
2019-04-21 19:47:00 GMT,+242.434-29.2176d,+0+0i,+0+0j
2019-04-21 19:48:00 GMT,+242.434-29.2176d,+0+0i,+0+0j
2019-04-21 19:49:00 GMT,+242.434-29.2176d,+0+0i,+0+0j
2019-04-21 19:50:00 GMT,+241.416-29.2213d,+0+0i,+0+0j
2019-04-21 19:51:00 GMT,+241.416-29.2213d,+0+0i,+0+0j
2019-04-21 19:52:00 GMT,+241.416-29.2213d,+0+0i,+0+0j
2019-04-21 19:53:00 GMT,+241.416-29.2213d,+0+0i,+0+0j
2019-04-21 19:54:00 GMT,+241.416-29.2213d,+0+0i,+0+0j
2019-04-21 19:55:00 GMT,+240.455-29.0985d,+0+0i,+0+0j
2019-04-21 19:56:00 GMT,+240.455-29.0985d,+0+0i,+0+0j
2019-04-21 19:57:00 GMT,+240.455-29.0985d,+0+0i,+0+0j
2019-04-21 19:58:00 GMT,+240.455-29.0985d,+0+0i,+0+0j
2019-04-21 19:59:00 GMT,+240.455-29.0985d,+0+0i,+0+0j
2019-04-21 20:00:00 GMT,+239.768-28.9966d,+0+0i,+0+0j
2019-04-21 20:01:00 GMT,+239.768-28.9966d,+0+0i,+0+0j
2019-04-21 20:02:00 GMT,+239.768-28.9966d,+0+0i,+0+0j
2019-04-21 20:03:00 GMT,+239.768-28.9966d,+0+0i,+0+0j
2019-04-21 20:04:00 GMT,+239.768-28.9966d,+0+0i,+0+0j
2019-04-21 20:05:00 GMT,+239.395-28.9332d,+0+0i,+0+0j
2019-04-21 20:06:00 GMT,+239.395-28.9332d,+0+0i,+0+0j
2019-04-21 20:07:00 GMT,+239.395-28.9332d,+0+0i,+0+0j
2019-04-21 20:08:00 GMT,+239.395-28.9332d,+0+0i,+0+0j
2019-04-21 20:09:00 GMT,+239.395-28.9332d,+0+0i,+0+0j
2019-04-21 20:10:00 GMT,+239.297-28.8583d,+0+0i,+0+0j
2019-04-21 20:11:00 GMT,+239.297-28.8583d,+0+0i,+0+0j
2019-04-21 20:12:00 GMT,+239.297-28.8583d,+0+0i,+0+0j
2019-04-21 20:13:00 GMT,+239.297-28.8583d,+0+0i,+0+0j
2019-04-21 20:14:00 GMT,+239.297-28.8583d,+0+0i,+0+0j
2019-04-21 20:15:00 GMT,+239.802-28.7826d,+0+0i,+0+0j
2019-04-21 20:16:00 GMT,+239.802-28.7826d,+0+0i,+0+0j
2019-04-21 20:17:00 GMT,+239.802-28.7826d,+0+0i,+0+0j
2019-04-21 20:18:00 GMT,+239.802-28.7826d,+0+0i,+0+0j
2019-04-21 20:19:00 GMT,+239.802-28.7826d,+0+0i,+0+0j
2019-04-21 20:20:00 GMT,+240.767-28.7297d,+0+0i,+0+0j
2019-04-21 20:21:00 GMT,+240.767-28.7297d,+0+0i,+0+0j
2019-04-21 20:22:00 GMT,+240.767-28.7297d,+0+0i,+0+0j
2019-04-21 20:23:00 GMT,+240.767-28.7297d,+0+0i,+0+0j
2019-04-21 20:24:00 GMT,+240.767-28.7297d,+0+0i,+0+0j
2019-04-21 20:25:00 GMT,+240.244-28.9051d,+0+0i,+0+0j
2019-04-21 20:26:00 GMT,+240.244-28.9051d,+0+0i,+0+0j
2019-04-21 20:27:00 GMT,+240.244-28.9051d,+0+0i,+0+0j
2019-04-21 20:28:00 GMT,+240.244-28.9051d,+0+0i,+0+0j
2019-04-21 20:29:00 GMT,+240.244-28.9051d,+0+0i,+0+0j
2019-04-21 20:30:00 GMT,+242.086-28.951d,+0+0i,+0+0j
2019-04-21 20:31:00 GMT,+242.086-28.951d,+0+0i,+0+0j
2019-04-21 20:32:00 GMT,+242.086-28.951d,+0+0i,+0+0j
2019-04-21 20:33:00 GMT,+242.086-28.951d,+0+0i,+0+0j
2019-04-21 20:34:00 GMT,+242.086-28.951d,+0+0i,+0+0j
2019-04-21 20:35:00 GMT,+242.874-28.9673d,+0+0i,+0+0j
2019-04-21 20:36:00 GMT,+242.874-28.9673d,+0+0i,+0+0j
2019-04-21 20:37:00 GMT,+242.874-28.9673d,+0+0i,+0+0j
2019-04-21 20:38:00 GMT,+242.874-28.9673d,+0+0i,+0+0j
2019-04-21 20:39:00 GMT,+242.874-28.9673d,+0+0i,+0+0j
2019-04-21 20:40:00 GMT,+242.428-28.978d,+0+0i,+0+0j
2019-04-21 20:41:00 GMT,+242.428-28.978d,+0+0i,+0+0j
2019-04-21 20:42:00 GMT,+242.428-28.978d,+0+0i,+0+0j
2019-04-21 20:43:00 GMT,+242.428-28.978d,+0+0i,+0+0j
2019-04-21 20:44:00 GMT,+242.428-28.978d,+0+0i,+0+0j
2019-04-21 20:45:00 GMT,+242.599-28.9801d,+0+0i,+0+0j
2019-04-21 20:46:00 GMT,+242.599-28.9801d,+0+0i,+0+0j
2019-04-21 20:47:00 GMT,+242.599-28.9801d,+0+0i,+0+0j
2019-04-21 20:48:00 GMT,+242.599-28.9801d,+0+0i,+0+0j
2019-04-21 20:49:00 GMT,+242.599-28.9801d,+0+0i,+0+0j
2019-04-21 20:50:00 GMT,+242.904-28.9984d,+0+0i,+0+0j
2019-04-21 20:51:00 GMT,+242.904-28.9984d,+0+0i,+0+0j
2019-04-21 20:52:00 GMT,+242.904-28.9984d,+0+0i,+0+0j
2019-04-21 20:53:00 GMT,+242.904-28.9984d,+0+0i,+0+0j
2019-04-21 20:54:00 GMT,+242.904-28.9984d,+0+0i,+0+0j
2019-04-21 20:55:00 GMT,+242.756-29.0015d,+0+0i,+0+0j
2019-04-21 20:56:00 GMT,+242.756-29.0015d,+0+0i,+0+0j
2019-04-21 20:57:00 GMT,+242.756-29.0015d,+0+0i,+0+0j
2019-04-21 20:58:00 GMT,+242.756-29.0015d,+0+0i,+0+0j
2019-04-21 20:59:00 GMT,+242.756-29.0015d,+0+0i,+0+0j
2019-04-21 21:00:00 GMT,+242.068-28.9861d,+0+0i,+0+0j
2019-04-21 21:01:00 GMT,+242.068-28.9861d,+0+0i,+0+0j
2019-04-21 21:02:00 GMT,+242.068-28.9861d,+0+0i,+0+0j
2019-04-21 21:03:00 GMT,+242.068-28.9861d,+0+0i,+0+0j
2019-04-21 21:04:00 GMT,+242.068-28.9861d,+0+0i,+0+0j
2019-04-21 21:05:00 GMT,+241.224-28.9606d,+0+0i,+0+0j
2019-04-21 21:06:00 GMT,+241.224-28.9606d,+0+0i,+0+0j
2019-04-21 21:07:00 GMT,+241.224-28.9606d,+0+0i,+0+0j
2019-04-21 21:08:00 GMT,+241.224-28.9606d,+0+0i,+0+0j
2019-04-21 21:09:00 GMT,+241.224-28.9606d,+0+0i,+0+0j
2019-04-21 21:10:00 GMT,+240.199-28.9225d,+0+0i,+0+0j
2019-04-21 21:11:00 GMT,+240.199-28.9225d,+0+0i,+0+0j
2019-04-21 21:12:00 GMT,+240.199-28.9225d,+0+0i,+0+0j
2019-04-21 21:13:00 GMT,+240.199-28.9225d,+0+0i,+0+0j
2019-04-21 21:14:00 GMT,+240.199-28.9225d,+0+0i,+0+0j
2019-04-21 21:15:00 GMT,+239.587-28.8295d,+0+0i,+0+0j
2019-04-21 21:16:00 GMT,+239.587-28.8295d,+0+0i,+0+0j
2019-04-21 21:17:00 GMT,+239.587-28.8295d,+0+0i,+0+0j
2019-04-21 21:18:00 GMT,+239.587-28.8295d,+0+0i,+0+0j
2019-04-21 21:19:00 GMT,+239.587-28.8295d,+0+0i,+0+0j
2019-04-21 21:20:00 GMT,+239.185-28.7301d,+0+0i,+0+0j
2019-04-21 21:21:00 GMT,+239.185-28.7301d,+0+0i,+0+0j
2019-04-21 21:22:00 GMT,+239.185-28.7301d,+0+0i,+0+0j
2019-04-21 21:23:00 GMT,+239.185-28.7301d,+0+0i,+0+0j
2019-04-21 21:24:00 GMT,+239.185-28.7301d,+0+0i,+0+0j
2019-04-21 21:25:00 GMT,+238.726-28.6364d,+0+0i,+0+0j
2019-04-21 21:26:00 GMT,+238.726-28.6364d,+0+0i,+0+0j
2019-04-21 21:27:00 GMT,+238.726-28.6364d,+0+0i,+0+0j
2019-04-21 21:28:00 GMT,+238.726-28.6364d,+0+0i,+0+0j
2019-04-21 21:29:00 GMT,+238.726-28.6364d,+0+0i,+0+0j
2019-04-21 21:30:00 GMT,+238.438-28.5644d,+0+0i,+0+0j
2019-04-21 21:31:00 GMT,+238.438-28.5644d,+0+0i,+0+0j
2019-04-21 21:32:00 GMT,+238.438-28.5644d,+0+0i,+0+0j
2019-04-21 21:33:00 GMT,+238.438-28.5644d,+0+0i,+0+0j
2019-04-21 21:34:00 GMT,+238.438-28.5644d,+0+0i,+0+0j
2019-04-21 21:35:00 GMT,+238.356-28.5366d,+0+0i,+0+0j
2019-04-21 21:36:00 GMT,+238.356-28.5366d,+0+0i,+0+0j
2019-04-21 21:37:00 GMT,+238.356-28.5366d,+0+0i,+0+0j
2019-04-21 21:38:00 GMT,+238.356-28.5366d,+0+0i,+0+0j
2019-04-21 21:39:00 GMT,+238.356-28.5366d,+0+0i,+0+0j
2019-04-21 21:40:00 GMT,+238.909-28.5415d,+0+0i,+0+0j
2019-04-21 21:41:00 GMT,+238.909-28.5415d,+0+0i,+0+0j
2019-04-21 21:42:00 GMT,+238.909-28.5415d,+0+0i,+0+0j
2019-04-21 21:43:00 GMT,+238.909-28.5415d,+0+0i,+0+0j
2019-04-21 21:44:00 GMT,+238.909-28.5415d,+0+0i,+0+0j
2019-04-21 21:45:00 GMT,+239.281-28.547d,+0+0i,+0+0j
2019-04-21 21:46:00 GMT,+239.281-28.547d,+0+0i,+0+0j
2019-04-21 21:47:00 GMT,+239.281-28.547d,+0+0i,+0+0j
2019-04-21 21:48:00 GMT,+239.281-28.547d,+0+0i,+0+0j
2019-04-21 21:49:00 GMT,+239.281-28.547d,+0+0i,+0+0j
2019-04-21 21:50:00 GMT,+239.33-28.5419d,+0+0i,+0+0j
2019-04-21 21:51:00 GMT,+239.33-28.5419d,+0+0i,+0+0j
2019-04-21 21:52:00 GMT,+239.33-28.5419d,+0+0i,+0+0j
2019-04-21 21:53:00 GMT,+239.33-28.5419d,+0+0i,+0+0j
2019-04-21 21:54:00 GMT,+239.33-28.5419d,+0+0i,+0+0j
2019-04-21 21:55:00 GMT,+239.098-28.5385d,+0+0i,+0+0j
2019-04-21 21:56:00 GMT,+239.098-28.5385d,+0+0i,+0+0j
2019-04-21 21:57:00 GMT,+239.098-28.5385d,+0+0i,+0+0j
2019-04-21 21:58:00 GMT,+239.098-28.5385d,+0+0i,+0+0j
2019-04-21 21:59:00 GMT,+239.098-28.5385d,+0+0i,+0+0j
2019-04-21 22:00:00 GMT,+239.008-28.5522d,+0+0i,+0+0j
2019-04-21 22:01:00 GMT,+239.008-28.5522d,+0+0i,+0+0j
2019-04-21 22:02:00 GMT,+239.008-28.5522d,+0+0i,+0+0j
2019-04-21 22:03:00 GMT,+239.008-28.5522d,+0+0i,+0+0j
2019-04-21 22:04:00 GMT,+239.008-28.5522d,+0+0i,+0+0j
2019-04-21 22:05:00 GMT,+238.72-28.559d,+0+0i,+0+0j
2019-04-21 22:06:00 GMT,+238.72-28.559d,+0+0i,+0+0j
2019-04-21 22:07:00 GMT,+238.72-28.559d,+0+0i,+0+0j
2019-04-21 22:08:00 GMT,+238.72-28.559d,+0+0i,+0+0j
2019-04-21 22:09:00 GMT,+238.72-28.559d,+0+0i,+0+0j
2019-04-21 22:10:00 GMT,+238.985-28.5684d,+0+0i,+0+0j
2019-04-21 22:11:00 GMT,+238.985-28.5684d,+0+0i,+0+0j
2019-04-21 22:12:00 GMT,+238.985-28.5684d,+0+0i,+0+0j
2019-04-21 22:13:00 GMT,+238.985-28.5684d,+0+0i,+0+0j
2019-04-21 22:14:00 GMT,+238.985-28.5684d,+0+0i,+0+0j
2019-04-21 22:15:00 GMT,+238.319-28.5566d,+0+0i,+0+0j
2019-04-21 22:16:00 GMT,+238.319-28.5566d,+0+0i,+0+0j
2019-04-21 22:17:00 GMT,+238.319-28.5566d,+0+0i,+0+0j
2019-04-21 22:18:00 GMT,+238.319-28.5566d,+0+0i,+0+0j
