# file...... output/voltage1.csv
# date...... Sat May  7 09:16:15 2022
# user...... void
# host...... (null)
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,LOAD1:voltage_A.real, LOAD2:voltage_B.real, LOAD3:voltage_A.real, LOAD4:voltage_A.real, LOAD5:voltage_A.real, LOAD6:voltage_B.real, LOAD7:voltage_B.real, LOAD8:voltage_C.real, LOAD9:voltage_A.real, LOAD10:voltage_B.real, LOAD11:voltage_B.real, LOAD12:voltage_C.real, LOAD13:voltage_B.real, LOAD14:voltage_A.real, LOAD15:voltage_B.real, LOAD16:voltage_C.real, LOAD17:voltage_C.real, LOAD18:voltage_C.real, LOAD19:voltage_C.real, LOAD20:voltage_A.real, LOAD21:voltage_A.real, LOAD22:voltage_A.real, LOAD23:voltage_B.real, LOAD24:voltage_C.real, LOAD25:voltage_A.real, LOAD26:voltage_B.real, LOAD27:voltage_C.real, LOAD28:voltage_C.real, LOAD29:voltage_A.real, LOAD30:voltage_A.real
2019-04-21 10:22:00 GMT,+214.625,-214.631,+214.62,+212.93,+212.93,-214.63,-211.972,-1.39951,+212.297,-211.822,-211.822,-1.40344,-211.333,+211.926,-211.346,-1.82935,-1.80787,-2.4318,-2.30497,+210.602,+211.022,+210.586,-209.432,-2.50047,+209.974,-208.536,-2.60537,-2.62935,+210.004,+209.98
2019-04-21 10:23:00 GMT,+214.639,-214.637,+214.634,+212.955,+212.955,-214.637,-211.988,-1.41203,+212.326,-211.838,-211.838,-1.41596,-211.351,+211.957,-211.364,-1.84199,-1.82052,-2.44555,-2.31843,+210.638,+211.055,+210.622,-209.454,-2.51423,+210.012,-208.56,-2.61929,-2.64327,+210.041,+210.018
2019-04-21 10:24:00 GMT,+214.642,-214.639,+214.637,+212.959,+212.959,-214.638,-211.991,-1.41416,+212.332,-211.841,-211.841,-1.41809,-211.354,+211.962,-211.367,-1.84414,-1.82267,-2.44789,-2.32072,+210.644,+211.061,+210.628,-209.458,-2.51657,+210.019,-208.564,-2.62166,-2.64563,+210.048,+210.025
2019-04-21 10:25:00 GMT,+214.673,-214.644,+214.668,+213.011,+213.011,-214.643,-212.002,-1.40161,+212.393,-211.855,-211.855,-1.4058,-211.37,+212.028,-211.383,-1.83116,-1.80903,-2.42715,-2.30054,+210.722,+211.138,+210.706,-209.476,-2.49195,+210.093,-208.582,-2.59335,-2.61719,+210.123,+210.098
2019-04-21 10:26:00 GMT,+214.677,-214.646,+214.672,+213.018,+213.017,-214.645,-212.006,-1.40481,+212.4,-211.859,-211.859,-1.40901,-211.375,+212.036,-211.388,-1.83446,-1.81233,-2.43078,-2.30408,+210.732,+211.147,+210.715,-209.483,-2.49556,+210.103,-208.588,-2.597,-2.62084,+210.133,+210.109
2019-04-21 10:27:00 GMT,+214.675,-214.645,+214.67,+213.016,+213.015,-214.644,-212.005,-1.40375,+212.398,-211.857,-211.858,-1.40794,-211.374,+212.033,-211.387,-1.83337,-1.81125,-2.42957,-2.3029,+210.728,+211.144,+210.712,-209.481,-2.49436,+210.1,-208.586,-2.59579,-2.61962,+210.129,+210.105
2019-04-21 10:28:00 GMT,+214.664,-214.639,+214.659,+212.995,+212.995,-214.639,-211.991,-1.3935,+212.373,-211.844,-211.844,-1.3977,-211.358,+212.007,-211.371,-1.82291,-1.80079,-2.41793,-2.29158,+210.697,+211.114,+210.68,-209.46,-2.48277,+210.064,-208.565,-2.58408,-2.60791,+210.094,+210.07
2019-04-21 10:29:00 GMT,+214.628,-214.621,+214.623,+212.93,+212.93,-214.621,-211.949,-1.36136,+212.297,-211.801,-211.801,-1.36556,-211.311,+211.926,-211.324,-1.79009,-1.76797,-2.38137,-2.25606,+210.598,+211.021,+210.581,-209.398,-2.44641,+209.954,-208.5,-2.54732,-2.57115,+209.982,+209.96
2019-04-21 10:30:00 GMT,+214.662,-214.659,+214.657,+212.987,+212.986,-214.658,-212.023,-1.40058,+212.362,-211.878,-211.879,-1.40462,-211.394,+211.994,-211.407,-1.83246,-1.81048,-2.42972,-2.30159,+210.679,+211.101,+210.662,-209.497,-2.49316,+210.029,-208.611,-2.59243,-2.61629,+210.056,+210.035
2019-04-21 10:31:00 GMT,+214.618,-214.638,+214.614,+212.908,+212.908,-214.636,-211.972,-1.36192,+212.27,-211.826,-211.827,-1.36595,-211.336,+211.895,-211.349,-1.79298,-1.77101,-2.38578,-2.25888,+210.56,+210.988,+210.543,-209.421,-2.44944,+209.896,-208.531,-2.54823,-2.57209,+209.921,+209.902
2019-04-21 10:32:00 GMT,+214.616,-214.637,+214.611,+212.903,+212.903,-214.635,-211.969,-1.35906,+212.264,-211.823,-211.824,-1.3631,-211.333,+211.889,-211.346,-1.79004,-1.76806,-2.38244,-2.25565,+210.552,+210.981,+210.535,-209.417,-2.44613,+209.888,-208.527,-2.54488,-2.56874,+209.913,+209.894
2019-04-21 10:33:00 GMT,+214.634,-214.646,+214.629,+212.936,+212.936,-214.644,-211.99,-1.37508,+212.302,-211.845,-211.846,-1.37911,-211.357,+211.93,-211.37,-1.80638,-1.78441,-2.40063,-2.27334,+210.602,+211.028,+210.585,-209.448,-2.46423,+209.944,-208.56,-2.56317,-2.58703,+209.969,+209.95
2019-04-21 10:34:00 GMT,+214.69,-214.673,+214.685,+213.037,+213.036,-214.672,-212.055,-1.4256,+212.421,-211.911,-211.911,-1.42963,-211.43,+212.057,-211.444,-1.85811,-1.83613,-2.45835,-2.32937,+210.756,+211.173,+210.739,-209.545,-2.52164,+210.115,-208.661,-2.62123,-2.64509,+210.143,+210.121
2019-04-21 10:35:00 GMT,+214.698,-214.67,+214.693,+213.05,+213.05,-214.669,-212.045,-1.43355,+212.436,-211.902,-211.903,-1.43751,-211.418,+212.074,-211.432,-1.87034,-1.84756,-2.47183,-2.34011,+210.774,+211.192,+210.756,-209.517,-2.53216,+210.122,-208.629,-2.63083,-2.65515,+210.148,+210.128
2019-04-21 10:36:00 GMT,+214.697,-214.669,+214.692,+213.047,+213.047,-214.668,-212.043,-1.43243,+212.433,-211.901,-211.901,-1.43639,-211.417,+212.071,-211.43,-1.8692,-1.84642,-2.47056,-2.33887,+210.77,+211.188,+210.753,-209.515,-2.5309,+210.118,-208.627,-2.62954,-2.65387,+210.145,+210.124
2019-04-21 10:37:00 GMT,+214.639,-214.641,+214.635,+212.944,+212.944,-214.639,-211.976,-1.3815,+212.312,-211.832,-211.833,-1.38546,-211.341,+211.941,-211.354,-1.8172,-1.79443,-2.41268,-2.28261,+210.613,+211.04,+210.595,-209.415,-2.4733,+209.943,-208.522,-2.57133,-2.59565,+209.967,+209.949
2019-04-21 10:38:00 GMT,+214.657,-214.65,+214.653,+212.976,+212.976,-214.649,-211.997,-1.39654,+212.349,-211.854,-211.854,-1.40049,-211.365,+211.981,-211.378,-1.83251,-1.80973,-2.42964,-2.29913,+210.662,+211.086,+210.644,-209.446,-2.49019,+209.997,-208.555,-2.58839,-2.61271,+210.022,+210.003
2019-04-21 10:39:00 GMT,+214.649,-214.646,+214.644,+212.961,+212.961,-214.644,-211.987,-1.38939,+212.332,-211.844,-211.844,-1.39335,-211.354,+211.962,-211.367,-1.82523,-1.80245,-2.42155,-2.29126,+210.639,+211.065,+210.621,-209.432,-2.48215,+209.972,-208.54,-2.58026,-2.60458,+209.996,+209.978
2019-04-21 10:40:00 GMT,+214.58,-214.618,+214.575,+212.843,+212.843,-214.617,-211.924,-1.37782,+212.194,-211.781,-211.781,-1.38187,-211.285,+211.815,-211.298,-1.82628,-1.80275,-2.42223,-2.29229,+210.459,+210.894,+210.441,-209.323,-2.48534,+209.768,-208.426,-2.58153,-2.60673,+209.794,+209.774
2019-04-21 10:41:00 GMT,+214.632,-214.645,+214.628,+212.937,+212.937,-214.643,-211.985,-1.42366,+212.304,-211.843,-211.843,-1.42772,-211.353,+211.932,-211.366,-1.87255,-1.84903,-2.474,-2.34263,+210.601,+211.028,+210.583,-209.413,-2.53688,+209.927,-208.521,-2.63381,-2.65901,+209.953,+209.932
2019-04-21 10:42:00 GMT,+214.607,-214.632,+214.602,+212.891,+212.891,-214.63,-211.956,-1.40098,+212.25,-211.813,-211.813,-1.40503,-211.32,+211.875,-211.333,-1.84939,-1.82587,-2.4482,-2.31756,+210.531,+210.962,+210.513,-209.369,-2.51122,+209.849,-208.475,-2.60787,-2.63307,+209.874,+209.855
2019-04-21 10:43:00 GMT,+214.567,-214.612,+214.563,+212.824,+212.824,-214.61,-211.913,-1.36776,+212.172,-211.769,-211.769,-1.3718,-211.273,+211.796,-211.287,-1.81622,-1.79273,-2.41669,-2.2851,+210.454,+210.886,+210.438,-209.332,-2.47816,+209.791,-208.42,-2.57512,-2.60043,+209.821,+209.798
2019-04-21 10:44:00 GMT,+214.555,-214.606,+214.55,+212.803,+212.803,-214.604,-211.901,-1.35554,+212.147,-211.755,-211.755,-1.35958,-211.26,+211.776,-211.273,-1.80401,-1.78054,-2.40414,-2.27234,+210.431,+210.859,+210.414,-209.319,-2.46494,+209.777,-208.4,-2.56156,-2.58686,+209.802,+209.782
2019-04-21 10:45:00 GMT,+214.57,-214.6,+214.565,+212.815,+212.815,-214.596,-211.884,-1.38138,+212.168,-211.735,-211.735,-1.38565,-211.237,+211.788,-211.252,-1.83724,-1.81259,-2.42863,-2.29977,+210.434,+210.864,+210.417,-209.25,-2.49203,+209.77,-208.337,-2.5886,-2.61489,+209.795,+209.775
2019-04-21 10:46:00 GMT,+214.577,-214.604,+214.573,+212.829,+212.829,-214.6,-211.893,-1.38775,+212.184,-211.745,-211.745,-1.39201,-211.247,+211.806,-211.262,-1.84375,-1.81909,-2.43598,-2.3069,+210.455,+210.883,+210.438,-209.264,-2.49935,+209.793,-208.351,-2.596,-2.62229,+209.819,+209.798
2019-04-21 10:47:00 GMT,+214.597,-214.613,+214.592,+212.872,+212.872,-214.612,-211.912,-1.41077,+212.227,-211.773,-211.773,-1.41483,-211.271,+211.846,-211.284,-1.86627,-1.84172,-2.45753,-2.32849,+210.492,+210.921,+210.474,-209.279,-2.52073,+209.826,-208.363,-2.61644,-2.6427,+209.856,+209.831
2019-04-21 10:48:00 GMT,+214.654,-214.643,+214.649,+212.975,+212.975,-214.641,-211.982,-1.45942,+212.349,-211.842,-211.842,-1.46351,-211.35,+211.979,-211.363,-1.91618,-1.89163,-2.51473,-2.38381,+210.658,+211.077,+210.641,-209.39,-2.57766,+210.015,-208.479,-2.67436,-2.70063,+210.047,+210.02
2019-04-21 10:49:00 GMT,+214.59,-214.611,+214.585,+212.859,+212.859,-214.609,-211.907,-1.40201,+212.213,-211.766,-211.766,-1.40609,-211.265,+211.833,-211.278,-1.85756,-1.83301,-2.44941,-2.32036,+210.482,+210.911,+210.465,-209.278,-2.51269,+209.818,-208.362,-2.60868,-2.63495,+209.848,+209.824
2019-04-21 10:50:00 GMT,+214.57,-214.611,+214.565,+212.824,+212.824,-214.609,-211.903,-1.42363,+212.172,-211.761,-211.761,-1.42761,-211.259,+211.788,-211.272,-1.88791,-1.86314,-2.48644,-2.35548,+210.427,+210.858,+210.409,-209.259,-2.54914,+209.755,-208.348,-2.64728,-2.67423,+209.785,+209.761
2019-04-21 10:51:00 GMT,+214.627,-214.639,+214.622,+212.926,+212.926,-214.637,-211.97,-1.47492,+212.293,-211.828,-211.828,-1.47891,-211.334,+211.917,-211.348,-1.94029,-1.91552,-2.54473,-2.41216,+210.583,+211.005,+210.565,-209.358,-2.60718,+209.927,-208.451,-2.70597,-2.73292,+209.96,+209.933
2019-04-21 10:52:00 GMT,+214.633,-214.642,+214.629,+212.938,+212.938,-214.64,-211.977,-1.4807,+212.306,-211.836,-211.836,-1.48469,-211.343,+211.932,-211.356,-1.9462,-1.92143,-2.55132,-2.41856,+210.601,+211.022,+210.583,-209.369,-2.61374,+209.947,-208.463,-2.7126,-2.73956,+209.98,+209.953
2019-04-21 10:53:00 GMT,+214.606,-214.628,+214.601,+212.888,+212.888,-214.626,-211.945,-1.45611,+212.248,-211.803,-211.803,-1.4601,-211.306,+211.869,-211.319,-1.92111,-1.89634,-2.52337,-2.39141,+210.525,+210.95,+210.507,-209.321,-2.58594,+209.863,-208.413,-2.68451,-2.71146,+209.894,+209.868
2019-04-21 10:54:00 GMT,+214.615,-214.633,+214.61,+212.905,+212.905,-214.631,-211.956,-1.46396,+212.267,-211.814,-211.814,-1.46795,-211.319,+211.89,-211.332,-1.9291,-1.90433,-2.53224,-2.40004,+210.55,+210.974,+210.532,-209.337,-2.59477,+209.891,-208.43,-2.69343,-2.72038,+209.923,+209.896
2019-04-21 10:55:00 GMT,+214.564,-214.594,+214.56,+212.819,+212.819,-214.592,-211.873,-1.4335,+212.168,-211.733,-211.733,-1.43745,-211.226,+211.783,-211.24,-1.90149,-1.87674,-2.49779,-2.3693,+210.421,+210.853,+210.404,-209.204,-2.56398,+209.745,-208.292,-2.66467,-2.69278,+209.776,+209.751
2019-04-21 10:56:00 GMT,+214.559,-214.591,+214.554,+212.809,+212.809,-214.589,-211.867,-1.42857,+212.156,-211.726,-211.726,-1.43252,-211.219,+211.771,-211.233,-1.89645,-1.8717,-2.49217,-2.36384,+210.407,+210.839,+210.389,-209.194,-2.5584,+209.729,-208.282,-2.65902,-2.68713,+209.759,+209.735
2019-04-21 10:57:00 GMT,+214.651,-214.637,+214.647,+212.976,+212.976,-214.634,-211.975,-1.51169,+212.353,-211.836,-211.836,-1.51563,-211.342,+211.983,-211.356,-1.98178,-1.95702,-2.58814,-2.45685,+210.666,+211.083,+210.649,-209.36,-2.65376,+210.02,-208.455,-2.75538,-2.78339,+210.055,+210.026
2019-04-21 10:58:00 GMT,+214.592,-214.607,+214.587,+212.868,+212.868,-214.605,-211.905,-1.45833,+212.226,-211.765,-211.765,-1.46227,-211.263,+211.847,-211.277,-1.92732,-1.90256,-2.52747,-2.3979,+210.502,+210.928,+210.484,-209.255,-2.59341,+209.837,-208.346,-2.69437,-2.72239,+209.87,+209.843
2019-04-21 10:59:00 GMT,+214.594,-214.609,+214.59,+212.873,+212.873,-214.606,-211.909,-1.46016,+212.232,-211.768,-211.769,-1.4641,-211.267,+211.854,-211.281,-1.92915,-1.90439,-2.52943,-2.39983,+210.51,+210.935,+210.492,-209.261,-2.59538,+209.846,-208.352,-2.69635,-2.72437,+209.878,+209.852
2019-04-21 11:00:00 GMT,+214.578,-214.592,+214.573,+212.848,+212.847,-214.589,-211.876,-1.45192,+212.202,-211.734,-211.735,-1.45556,-211.229,+211.822,-211.244,-1.92287,-1.89804,-2.51973,-2.39184,+210.472,+210.899,+210.454,-209.205,-2.58617,+209.805,-208.293,-2.68872,-2.71698,+209.837,+209.81
2019-04-21 11:01:00 GMT,+214.594,-214.6,+214.59,+212.878,+212.877,-214.598,-211.895,-1.46677,+212.237,-211.754,-211.755,-1.47041,-211.252,+211.86,-211.266,-1.93802,-1.9132,-2.53661,-2.40823,+210.518,+210.942,+210.5,-209.234,-2.60296,+209.855,-208.323,-2.70569,-2.73395,+209.889,+209.861
2019-04-21 11:02:00 GMT,+214.598,-214.602,+214.593,+212.884,+212.884,-214.599,-211.899,-1.47017,+212.245,-211.759,-211.759,-1.47382,-211.256,+211.868,-211.27,-1.94151,-1.91668,-2.54051,-2.41202,+210.528,+210.951,+210.51,-209.24,-2.60684,+209.867,-208.33,-2.70962,-2.73788,+209.9,+209.872
2019-04-21 11:03:00 GMT,+214.613,-214.609,+214.609,+212.912,+212.912,-214.607,-211.917,-1.48392,+212.278,-211.777,-211.777,-1.48756,-211.277,+211.903,-211.291,-1.95554,-1.93071,-2.55614,-2.42721,+210.57,+210.991,+210.552,-209.267,-2.62239,+209.914,-208.358,-2.72533,-2.75359,+209.948,+209.919
2019-04-21 11:04:00 GMT,+214.575,-214.59,+214.57,+212.843,+212.842,-214.588,-211.872,-1.44982,+212.196,-211.731,-211.731,-1.45347,-211.225,+211.816,-211.239,-1.92076,-1.89593,-2.51742,-2.38957,+210.464,+210.892,+210.446,-209.199,-2.58387,+209.796,-208.288,-2.6864,-2.71466,+209.829,+209.802
2019-04-21 11:05:00 GMT,+214.546,-214.599,+214.541,+212.785,+212.785,-214.597,-211.879,-1.41594,+212.127,-211.738,-211.738,-1.41936,-211.233,+211.742,-211.248,-1.88341,-1.85904,-2.47384,-2.34744,+210.377,+210.808,+210.359,-209.212,-2.54132,+209.709,-208.301,-2.64358,-2.67161,+209.738,+209.714
2019-04-21 11:06:00 GMT,+214.575,-214.613,+214.57,+212.838,+212.837,-214.612,-211.913,-1.44138,+212.188,-211.773,-211.773,-1.4448,-211.272,+211.808,-211.286,-1.90936,-1.88499,-2.5027,-2.3755,+210.457,+210.883,+210.439,-209.263,-2.57004,+209.797,-208.354,-2.6726,-2.70063,+209.828,+209.803
2019-04-21 11:07:00 GMT,+214.568,-214.61,+214.563,+212.824,+212.824,-214.608,-211.905,-1.43521,+212.173,-211.764,-211.764,-1.43863,-211.262,+211.792,-211.276,-1.90307,-1.8787,-2.49574,-2.36872,+210.437,+210.864,+210.419,-209.25,-2.5631,+209.775,-208.34,-2.66559,-2.69362,+209.806,+209.781
2019-04-21 11:08:00 GMT,+214.609,-214.63,+214.604,+212.898,+212.898,-214.628,-211.952,-1.47216,+212.26,-211.813,-211.813,-1.47558,-211.317,+211.885,-211.331,-1.9408,-1.91642,-2.53775,-2.40956,+210.549,+210.971,+210.532,-209.321,-2.60492,+209.9,-208.415,-2.70787,-2.73589,+209.933,+209.906
2019-04-21 11:09:00 GMT,+214.584,-214.618,+214.58,+212.854,+212.854,-214.616,-211.924,-1.45033,+212.208,-211.783,-211.784,-1.45375,-211.284,+211.829,-211.298,-1.91852,-1.89415,-2.51294,-2.38545,+210.482,+210.907,+210.464,-209.278,-2.58024,+209.825,-208.37,-2.68292,-2.71095,+209.857,+209.831
2019-04-21 11:10:00 GMT,+214.582,-214.627,+214.576,+212.846,+212.846,-214.625,-211.94,-1.44741,+212.198,-211.799,-211.799,-1.45115,-211.301,+211.818,-211.316,-1.91544,-1.8907,-2.51476,-2.38555,+210.464,+210.893,+210.446,-209.307,-2.58083,+209.812,-208.406,-2.68338,-2.71129,+209.843,+209.818
2019-04-21 11:11:00 GMT,+214.516,-214.595,+214.51,+212.729,+212.729,-214.593,-211.864,-1.38863,+212.06,-211.722,-211.722,-1.39237,-211.216,+211.672,-211.231,-1.85563,-1.8309,-2.44932,-2.32183,+210.291,+210.729,+210.272,-209.202,-2.51591,+209.614,-208.299,-2.61795,-2.64585,+209.641,+209.619
2019-04-21 11:12:00 GMT,+214.515,-214.594,+214.509,+212.728,+212.728,-214.592,-211.864,-1.38781,+212.059,-211.721,-211.722,-1.39154,-211.217,+211.672,-211.231,-1.85493,-1.83021,-2.4497,-2.32171,+210.294,+210.735,+210.275,-209.208,-2.51557,+209.63,-208.298,-2.61742,-2.64531,+209.66,+209.635
2019-04-21 11:13:00 GMT,+214.518,-214.596,+214.513,+212.736,+212.736,-214.594,-211.869,-1.39118,+212.068,-211.726,-211.727,-1.39491,-211.223,+211.683,-211.237,-1.85857,-1.83385,-2.45508,-2.32662,+210.314,+210.751,+210.298,-209.22,-2.52075,+209.652,-208.309,-2.62313,-2.65086,+209.687,+209.657
2019-04-21 11:14:00 GMT,+214.503,-214.589,+214.498,+212.71,+212.71,-214.586,-211.853,-1.37777,+212.037,-211.709,-211.71,-1.3815,-211.205,+211.652,-211.22,-1.84603,-1.8214,-2.44125,-2.31234,+210.278,+210.715,+210.262,-209.203,-2.50588,+209.636,-208.282,-2.60785,-2.63557,+209.671,+209.643
2019-04-21 11:15:00 GMT,+214.529,-214.586,+214.524,+212.758,+212.758,-214.584,-211.855,-1.3785,+212.095,-211.711,-211.712,-1.38206,-211.209,+211.716,-211.223,-1.84418,-1.81974,-2.43519,-2.30875,+210.363,+210.792,+210.345,-209.201,-2.49689,+209.725,-208.281,-2.59841,-2.62572,+209.758,+209.731
2019-04-21 11:16:00 GMT,+214.557,-214.599,+214.551,+212.807,+212.807,-214.597,-211.887,-1.40325,+212.153,-211.743,-211.744,-1.40681,-211.245,+211.778,-211.259,-1.8693,-1.84485,-2.46311,-2.33592,+210.437,+210.863,+210.419,-209.247,-2.52481,+209.805,-208.331,-2.62666,-2.65398,+209.839,+209.811
2019-04-21 11:17:00 GMT,+214.608,-214.625,+214.603,+212.899,+212.899,-214.623,-211.945,-1.44953,+212.261,-211.803,-211.804,-1.4531,-211.311,+211.892,-211.325,-1.91617,-1.89169,-2.5147,-2.38624,+210.571,+210.99,+210.554,-209.331,-2.57651,+209.949,-208.421,-2.67891,-2.70628,+209.984,+209.955
2019-04-21 11:18:00 GMT,+214.614,-214.628,+214.609,+212.909,+212.909,-214.626,-211.952,-1.45467,+212.273,-211.81,-211.811,-1.45824,-211.319,+211.905,-211.333,-1.92137,-1.89688,-2.52038,-2.39179,+210.587,+211.005,+210.569,-209.341,-2.58221,+209.966,-208.432,-2.68466,-2.71203,+210.001,+209.971
2019-04-21 11:19:00 GMT,+214.525,-214.583,+214.52,+212.749,+212.749,-214.581,-211.848,-1.37541,+212.084,-211.704,-211.705,-1.37898,-211.2,+211.703,-211.215,-1.84047,-1.81599,-2.43027,-2.30424,+210.342,+210.775,+210.324,-209.185,-2.49258,+209.694,-208.27,-2.59406,-2.62143,+209.725,+209.7
2019-04-21 11:20:00 GMT,+214.515,-214.566,+214.511,+212.73,+212.73,-214.564,-211.803,-1.35556,+212.06,-211.663,-211.664,-1.35885,-211.143,+211.661,-211.156,-1.81358,-1.78925,-2.39682,-2.27079,+210.27,+210.713,+210.252,-209.091,-2.45546,+209.602,-208.163,-2.55795,-2.58611,+209.636,+209.609
2019-04-21 11:21:00 GMT,+214.538,-214.579,+214.534,+212.771,+212.771,-214.577,-211.832,-1.37358,+212.109,-211.693,-211.693,-1.37689,-211.176,+211.715,-211.189,-1.83203,-1.80772,-2.41764,-2.29106,+210.337,+210.775,+210.319,-209.136,-2.47628,+209.677,-208.211,-2.57901,-2.60714,+209.712,+209.684
2019-04-21 11:22:00 GMT,+214.509,-214.565,+214.506,+212.721,+212.72,-214.563,-211.799,-1.34841,+212.049,-211.659,-211.66,-1.35172,-211.139,+211.651,-211.152,-1.80634,-1.78203,-2.38902,-2.26326,+210.259,+210.702,+210.242,-209.087,-2.44781,+209.591,-208.16,-2.55023,-2.57836,+209.624,+209.597
2019-04-21 11:23:00 GMT,+214.5,-214.556,+214.494,+212.696,+212.696,-214.554,-211.782,-1.33839,+212.021,-211.641,-211.641,-1.34196,-211.123,+211.627,-211.138,-1.79593,-1.77164,-2.37765,-2.25158,+210.223,+210.667,+210.205,-209.07,-2.43618,+209.568,-208.129,-2.53747,-2.56557,+209.593,+209.572
2019-04-21 11:24:00 GMT,+214.516,-214.564,+214.51,+212.73,+212.73,-214.563,-211.807,-1.35263,+212.062,-211.665,-211.665,-1.35618,-211.154,+211.678,-211.169,-1.81243,-1.78828,-2.40008,-2.27263,+210.307,+210.739,+210.289,-209.127,-2.45728,+209.677,-208.182,-2.5592,-2.58706,+209.709,+209.683
2019-04-21 11:25:00 GMT,+214.568,-214.593,+214.562,+212.821,+212.821,-214.591,-211.871,-1.40251,+212.168,-211.73,-211.73,-1.40611,-211.225,+211.788,-211.239,-1.86327,-1.83902,-2.46009,-2.33019,+210.433,+210.86,+210.416,-209.21,-2.51617,+209.808,-208.27,-2.61873,-2.64719,+209.84,+209.813
2019-04-21 11:26:00 GMT,+214.553,-214.585,+214.548,+212.794,+212.794,-214.583,-211.854,-1.38925,+212.137,-211.712,-211.713,-1.39285,-211.206,+211.755,-211.22,-1.84972,-1.82548,-2.44499,-2.31552,+210.393,+210.822,+210.376,-209.185,-2.50114,+209.763,-208.243,-2.60354,-2.632,+209.795,+209.768
2019-04-21 11:27:00 GMT,+214.571,-214.594,+214.566,+212.827,+212.827,-214.592,-211.875,-1.40537,+212.175,-211.734,-211.734,-1.40897,-211.23,+211.795,-211.244,-1.86617,-1.84192,-2.46327,-2.33329,+210.442,+210.869,+210.425,-209.216,-2.51935,+209.817,-208.276,-2.62194,-2.65041,+209.85,+209.823
2019-04-21 11:28:00 GMT,+214.571,-214.594,+214.565,+212.826,+212.826,-214.592,-211.874,-1.4049,+212.174,-211.733,-211.734,-1.40849,-211.229,+211.794,-211.243,-1.86568,-1.84143,-2.46273,-2.33276,+210.441,+210.867,+210.423,-209.215,-2.51881,+209.816,-208.275,-2.6214,-2.64986,+209.848,+209.821
2019-04-21 11:29:00 GMT,+214.575,-214.596,+214.569,+212.833,+212.833,-214.594,-211.879,-1.4086,+212.182,-211.738,-211.738,-1.4122,-211.234,+211.803,-211.249,-1.86944,-1.84519,-2.46688,-2.33681,+210.452,+210.878,+210.434,-209.222,-2.52296,+209.828,-208.282,-2.62559,-2.65406,+209.86,+209.833
2019-04-21 11:30:00 GMT,+214.411,-214.47,+214.405,+212.58,+212.58,-214.468,-211.654,-1.4339,+211.895,-211.507,-211.507,-1.43787,-210.987,+211.497,-211.001,-1.90879,-1.88412,-2.52829,-2.39422,+210.08,+210.527,+210.062,-208.902,-2.58936,+209.415,-207.947,-2.69428,-2.72408,+209.452,+209.421
2019-04-21 11:31:00 GMT,+214.39,-214.46,+214.384,+212.543,+212.543,-214.458,-211.63,-1.4153,+211.852,-211.483,-211.483,-1.41927,-210.961,+211.452,-210.975,-1.89108,-1.86624,-2.50708,-2.37386,+210.024,+210.475,+210.006,-208.866,-2.5686,+209.348,-207.913,-2.67339,-2.70318,+209.383,+209.354
2019-04-21 11:32:00 GMT,+214.451,-214.493,+214.448,+212.655,+212.655,-214.49,-211.699,-1.47343,+211.982,-211.556,-211.556,-1.47718,-211.032,+211.577,-211.045,-1.94802,-1.92329,-2.56802,-2.43314,+210.171,+210.615,+210.153,-208.953,-2.62888,+209.52,-207.992,-2.73301,-2.76275,+209.553,+209.525
2019-04-21 11:33:00 GMT,+214.43,-214.479,+214.425,+212.609,+212.609,-214.477,-211.669,-1.45098,+211.928,-211.525,-211.525,-1.45497,-211.002,+211.526,-211.017,-1.92483,-1.90013,-2.54082,-2.40784,+210.098,+210.549,+210.079,-208.904,-2.60279,+209.426,-207.952,-2.70721,-2.73679,+209.457,+209.431
2019-04-21 11:34:00 GMT,+214.357,-214.443,+214.351,+212.479,+212.478,-214.441,-211.587,-1.38477,+211.775,-211.44,-211.441,-1.38875,-210.909,+211.364,-210.924,-1.85771,-1.83299,-2.46681,-2.33624,+209.905,+210.368,+209.886,-208.783,-2.53006,+209.203,-207.836,-2.63414,-2.66372,+209.229,+209.208
2019-04-21 11:35:00 GMT,+214.414,-214.475,+214.409,+212.575,+212.575,-214.472,-211.646,-1.38851,+211.886,-211.502,-211.502,-1.39241,-210.977,+211.485,-210.992,-1.85823,-1.83362,-2.46324,-2.3333,+210.053,+210.507,+210.034,-208.873,-2.52706,+209.363,-207.936,-2.62925,-2.65906,+209.393,+209.369
2019-04-21 11:36:00 GMT,+214.386,-214.461,+214.381,+212.524,+212.524,-214.458,-211.613,-1.36354,+211.827,-211.468,-211.468,-1.36744,-210.94,+211.421,-210.954,-1.83275,-1.80814,-2.43486,-2.30573,+209.975,+210.435,+209.956,-208.823,-2.49883,+209.277,-207.884,-2.60072,-2.63053,+209.305,+209.283
2019-04-21 11:37:00 GMT,+214.366,-214.453,+214.363,+212.486,+212.486,-214.451,-211.584,-1.34748,+211.78,-211.442,-211.443,-1.35118,-210.899,+211.354,-210.912,-1.81275,-1.78816,-2.40687,-2.28009,+209.873,+210.345,+209.854,-208.747,-2.4716,+209.147,-207.808,-2.57283,-2.60261,+209.171,+209.153
