# file...... output/LOAD35_data.csv
# date...... Fri May  6 19:23:13 2022
# user...... void
# host...... (null)
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,LOAD35:base_power_B, Bus639:measured_power.real, Bus639:measured_power.imag, inv_35_sol:VA_Out.real, inv_35_batt:VA_Out.real, Bus639:measured_voltage_B.real, Bus639:measured_voltage_B.imag, Bus639:measured_current_B.real, Bus639:measured_current_B.imag
2019-04-21 00:00:00 GMT,+8400.38,+3720.31,+5040.23,+0,+3000,-192.688,-120.361,-33.108,+5.47682
2019-04-21 00:01:00 GMT,+8400.38,+3720.31,+5040.23,+0,+3000,-192.688,-120.361,-33.108,+5.47682
2019-04-21 00:02:00 GMT,+8400.38,+3720.31,+5040.23,+0,+3000,-192.688,-120.361,-33.108,+5.47682
2019-04-21 00:03:00 GMT,+8400.38,+3720.31,+5040.23,+0,+3000,-192.688,-120.361,-33.108,+5.47682
2019-04-21 00:04:00 GMT,+8400.38,+3720.31,+5040.23,+0,+3000,-192.688,-120.361,-33.108,+5.47682
2019-04-21 00:05:00 GMT,+8785.34,+4028.27,+5271.2,+0,+3000,-191.343,-119.714,-35.029,+5.63249
2019-04-21 00:06:00 GMT,+8785.34,+4028.27,+5271.2,+0,+3000,-191.343,-119.714,-35.029,+5.63249
2019-04-21 00:07:00 GMT,+8785.34,+4028.27,+5271.2,+0,+3000,-191.343,-119.714,-35.029,+5.63249
2019-04-21 00:08:00 GMT,+8785.34,+4028.27,+5271.2,+0,+3000,-191.343,-119.714,-35.029,+5.63249
2019-04-21 00:09:00 GMT,+8785.34,+4028.27,+5271.2,+0,+3000,-191.343,-119.714,-35.029,+5.63249
2019-04-21 00:10:00 GMT,+9077.13,+4261.7,+5446.28,+0,+3000,-190.311,-119.205,-36.5053,+5.75199
2019-04-21 00:11:00 GMT,+9077.13,+4261.7,+5446.28,+0,+3000,-190.311,-119.205,-36.5053,+5.75199
2019-04-21 00:12:00 GMT,+9077.13,+4261.7,+5446.28,+0,+3000,-190.311,-119.205,-36.5053,+5.75199
2019-04-21 00:13:00 GMT,+9077.13,+4261.7,+5446.28,+0,+3000,-190.311,-119.205,-36.5053,+5.75199
2019-04-21 00:14:00 GMT,+9077.13,+4261.7,+5446.28,+0,+3000,-190.311,-119.205,-36.5053,+5.75199
2019-04-21 00:15:00 GMT,+9275.75,+4420.6,+5565.45,+0,+3000,-189.658,-118.914,-37.5075,+5.82772
2019-04-21 00:16:00 GMT,+9275.75,+4420.6,+5565.45,+0,+3000,-189.658,-118.914,-37.5075,+5.82772
2019-04-21 00:17:00 GMT,+9275.75,+4420.6,+5565.45,+0,+3000,-189.658,-118.914,-37.5075,+5.82772
2019-04-21 00:18:00 GMT,+9275.75,+4420.6,+5565.45,+0,+3000,-189.658,-118.914,-37.5075,+5.82772
2019-04-21 00:19:00 GMT,+9275.75,+4420.6,+5565.45,+0,+3000,-189.658,-118.914,-37.5075,+5.82772
2019-04-21 00:20:00 GMT,+9381.22,+4504.98,+5628.73,+0,+3000,-189.281,-118.721,-38.0498,+5.8718
2019-04-21 00:21:00 GMT,+9381.22,+4504.98,+5628.73,+0,+3000,-189.281,-118.721,-38.0498,+5.8718
2019-04-21 00:22:00 GMT,+9381.22,+4504.98,+5628.73,+0,+3000,-189.281,-118.721,-38.0498,+5.8718
2019-04-21 00:23:00 GMT,+9381.22,+4504.98,+5628.73,+0,+3000,-189.281,-118.721,-38.0498,+5.8718
2019-04-21 00:24:00 GMT,+9381.22,+4504.98,+5628.73,+0,+3000,-189.281,-118.721,-38.0498,+5.8718
2019-04-21 00:25:00 GMT,+9393.53,+4514.82,+5636.12,+0,+3000,-189.181,-118.628,-38.1269,+5.88434
2019-04-21 00:26:00 GMT,+9393.53,+4514.82,+5636.12,+0,+3000,-189.181,-118.628,-38.1269,+5.88434
2019-04-21 00:27:00 GMT,+9393.53,+4514.82,+5636.12,+0,+3000,-189.181,-118.628,-38.1269,+5.88434
2019-04-21 00:28:00 GMT,+9393.53,+4514.82,+5636.12,+0,+3000,-189.181,-118.628,-38.1269,+5.88434
2019-04-21 00:29:00 GMT,+9393.53,+4514.82,+5636.12,+0,+3000,-189.181,-118.628,-38.1269,+5.88434
2019-04-21 00:30:00 GMT,+9244.07,+4395.26,+5546.44,+0,+3000,-189.802,-118.838,-37.3493,+5.83738
2019-04-21 00:31:00 GMT,+9244.07,+4395.26,+5546.44,+0,+3000,-189.802,-118.838,-37.3493,+5.83738
2019-04-21 00:32:00 GMT,+9244.07,+4395.26,+5546.44,+0,+3000,-189.802,-118.838,-37.3493,+5.83738
2019-04-21 00:33:00 GMT,+9244.07,+4395.26,+5546.44,+0,+3000,-189.802,-118.838,-37.3493,+5.83738
2019-04-21 00:34:00 GMT,+9244.07,+4395.26,+5546.44,+0,+3000,-189.802,-118.838,-37.3493,+5.83738
2019-04-21 00:35:00 GMT,+8993.24,+4194.59,+5395.94,+0,+3000,-190.487,-119.014,-36.1189,+5.76044
2019-04-21 00:36:00 GMT,+8993.24,+4194.59,+5395.94,+0,+3000,-190.487,-119.014,-36.1189,+5.76044
2019-04-21 00:37:00 GMT,+8993.24,+4194.34,+5395.94,+0.250206,+3000,-190.487,-119.015,-36.1184,+5.76055
2019-04-21 00:38:00 GMT,+8993.24,+4193.03,+5395.94,+1.56069,+3000,-190.491,-119.019,-36.1159,+5.76116
2019-04-21 00:39:00 GMT,+8993.24,+4190.65,+5395.94,+3.93851,+3000,-190.498,-119.028,-36.1113,+5.76225
2019-04-21 00:40:00 GMT,+8739.02,+3980.01,+5243.42,+11.1851,+3000,-191.109,-119.256,-34.8721,+5.67593
2019-04-21 00:41:00 GMT,+8739.02,+3976.66,+5243.41,+14.5595,+3000,-191.119,-119.267,-34.8657,+5.67748
2019-04-21 00:42:00 GMT,+8739.02,+3970.12,+5243.41,+21.0949,+3000,-191.138,-119.29,-34.8534,+5.68053
2019-04-21 00:43:00 GMT,+8739.02,+3970.7,+5243.41,+20.5135,+3000,-191.137,-119.288,-34.8545,+5.68026
2019-04-21 00:44:00 GMT,+8739.02,+3983.32,+5243.41,+7.89366,+3000,-191.099,-119.244,-34.8784,+5.67437
2019-04-21 00:45:00 GMT,+8580.64,+3864.51,+5148.38,+0,+3000,-191.522,-119.363,-34.1208,+5.6162
2019-04-21 00:46:00 GMT,+8580.64,+3864.51,+5148.38,+0,+3000,-191.522,-119.363,-34.1208,+5.6162
2019-04-21 00:47:00 GMT,+8580.64,+3864.51,+5148.38,+0,+3000,-191.522,-119.363,-34.1208,+5.6162
2019-04-21 00:48:00 GMT,+8580.64,+3864.51,+5148.38,+0,+3000,-191.522,-119.363,-34.1208,+5.6162
2019-04-21 00:49:00 GMT,+8580.64,+3864.51,+5148.38,+0,+3000,-191.522,-119.363,-34.1208,+5.6162
2019-04-21 00:50:00 GMT,+8430.96,+3744.77,+5058.58,+0,+3000,-191.912,-119.629,-33.3907,+5.54469
2019-04-21 00:51:00 GMT,+8430.96,+3744.77,+5058.58,+0,+3000,-191.912,-119.629,-33.3907,+5.54469
2019-04-21 00:52:00 GMT,+8430.96,+3744.77,+5058.58,+0,+3000,-191.912,-119.629,-33.3907,+5.54469
2019-04-21 00:53:00 GMT,+8430.96,+3743.61,+5058.58,+1.16067,+3000,-191.915,-119.633,-33.3885,+5.54525
2019-04-21 00:54:00 GMT,+8430.96,+3737.86,+5058.58,+6.90232,+3000,-191.932,-119.652,-33.3779,+5.54798
2019-04-21 00:55:00 GMT,+8391.7,+3705.16,+5035.02,+8.18774,+3000,-192.06,-119.706,-33.1827,+5.53397
2019-04-21 00:56:00 GMT,+8391.7,+3709.62,+5035.02,+3.74313,+3000,-192.047,-119.691,-33.1909,+5.53184
2019-04-21 00:57:00 GMT,+8391.7,+3713.36,+5035.02,+0,+3000,-192.036,-119.678,-33.1978,+5.53005
2019-04-21 00:58:00 GMT,+8391.7,+3713.36,+5035.02,+0,+3000,-192.036,-119.678,-33.1978,+5.53005
2019-04-21 00:59:00 GMT,+8391.7,+3710.76,+5035.02,+2.60582,+3000,-192.044,-119.687,-33.193,+5.5313
2019-04-21 01:00:00 GMT,+8258.03,+3603.85,+4954.82,+2.57009,+3000,-192.181,-119.736,-32.5833,+5.48141
2019-04-21 01:01:00 GMT,+8258.03,+3604.97,+4954.82,+1.4599,+3000,-192.178,-119.732,-32.5853,+5.48088
2019-04-21 01:02:00 GMT,+8258.03,+3606.41,+4954.82,+0.0116787,+3000,-192.173,-119.727,-32.588,+5.48018
2019-04-21 01:03:00 GMT,+8258.03,+3606.43,+4954.82,+0,+3000,-192.173,-119.727,-32.588,+5.48017
2019-04-21 01:04:00 GMT,+8258.03,+3606.43,+4954.82,+0,+3000,-192.173,-119.727,-32.588,+5.48017
2019-04-21 01:05:00 GMT,+8274.95,+3619.96,+4964.97,+0,+3000,-192.091,-119.698,-32.6752,+5.48596
2019-04-21 01:06:00 GMT,+8274.95,+3619.96,+4964.97,+0,+3000,-192.091,-119.698,-32.6752,+5.48596
2019-04-21 01:07:00 GMT,+8274.95,+3619.96,+4964.97,+0,+3000,-192.091,-119.698,-32.6752,+5.48596
2019-04-21 01:08:00 GMT,+8274.95,+3619.96,+4964.97,+0,+3000,-192.091,-119.698,-32.6752,+5.48596
2019-04-21 01:09:00 GMT,+8274.95,+3619.96,+4964.97,+0,+3000,-192.091,-119.698,-32.6752,+5.48596
2019-04-21 01:10:00 GMT,+8298.24,+3638.59,+4978.95,+0,+3000,-192.083,-119.634,-32.7824,+5.50307
2019-04-21 01:11:00 GMT,+8298.24,+3638.59,+4978.95,+0,+3000,-192.083,-119.634,-32.7824,+5.50307
2019-04-21 01:12:00 GMT,+8298.24,+3638.59,+4978.95,+0,+3000,-192.083,-119.634,-32.7824,+5.50307
2019-04-21 01:13:00 GMT,+8298.24,+3638.59,+4978.95,+0,+3000,-192.083,-119.634,-32.7824,+5.50307
2019-04-21 01:14:00 GMT,+8298.24,+3638.59,+4978.95,+0,+3000,-192.083,-119.634,-32.7824,+5.50307
2019-04-21 01:15:00 GMT,+8313.68,+3650.94,+4988.21,+0,+3000,-192.101,-119.706,-32.844,+5.50015
2019-04-21 01:16:00 GMT,+8313.68,+3650.94,+4988.21,+0,+3000,-192.101,-119.706,-32.844,+5.50015
2019-04-21 01:17:00 GMT,+8313.68,+3650.94,+4988.21,+0,+3000,-192.101,-119.706,-32.844,+5.50015
2019-04-21 01:18:00 GMT,+8313.68,+3650.94,+4988.21,+0,+3000,-192.101,-119.706,-32.844,+5.50015
2019-04-21 01:19:00 GMT,+8313.68,+3650.94,+4988.21,+0,+3000,-192.101,-119.706,-32.844,+5.50015
2019-04-21 01:20:00 GMT,+8254.55,+3603.64,+4952.73,+0,+3000,-192.308,-119.749,-32.5534,+5.48339
2019-04-21 01:21:00 GMT,+8254.55,+3603.64,+4952.73,+0,+3000,-192.308,-119.749,-32.5534,+5.48339
2019-04-21 01:22:00 GMT,+8254.55,+3603.64,+4952.73,+0,+3000,-192.308,-119.749,-32.5534,+5.48339
2019-04-21 01:23:00 GMT,+8254.55,+3603.64,+4952.73,+0,+3000,-192.308,-119.749,-32.5534,+5.48339
2019-04-21 01:24:00 GMT,+8254.55,+3603.64,+4952.73,+0,+3000,-192.308,-119.749,-32.5534,+5.48339
2019-04-21 01:25:00 GMT,+8229.26,+3583.41,+4937.56,+0,+3000,-192.33,-119.828,-32.4348,+5.46435
2019-04-21 01:26:00 GMT,+8229.26,+3583.41,+4937.56,+0,+3000,-192.33,-119.828,-32.4348,+5.46435
2019-04-21 01:27:00 GMT,+8229.26,+3583.41,+4937.56,+0,+3000,-192.33,-119.828,-32.4348,+5.46435
2019-04-21 01:28:00 GMT,+8229.26,+3583.41,+4937.56,+0,+3000,-192.33,-119.828,-32.4348,+5.46435
2019-04-21 01:29:00 GMT,+8229.26,+3583.41,+4937.56,+0,+3000,-192.33,-119.828,-32.4348,+5.46435
2019-04-21 01:30:00 GMT,+8209.81,+3567.84,+4925.88,+0,+3000,-192.409,-119.935,-32.3328,+5.44698
2019-04-21 01:31:00 GMT,+8209.81,+3567.84,+4925.88,+0,+3000,-192.409,-119.935,-32.3328,+5.44698
2019-04-21 01:32:00 GMT,+8209.81,+3567.84,+4925.88,+0,+3000,-192.409,-119.935,-32.3328,+5.44698
2019-04-21 01:33:00 GMT,+8209.81,+3567.84,+4925.88,+0,+3000,-192.409,-119.935,-32.3328,+5.44698
2019-04-21 01:34:00 GMT,+8209.81,+3567.84,+4925.88,+0,+3000,-192.409,-119.935,-32.3328,+5.44698
2019-04-21 01:35:00 GMT,+8265.39,+3612.31,+4959.23,+0,+3000,-192.642,-119.969,-32.5438,+5.47642
2019-04-21 01:36:00 GMT,+8265.39,+3612.31,+4959.23,+0,+3000,-192.642,-119.969,-32.5438,+5.47642
2019-04-21 01:37:00 GMT,+8265.39,+3612.31,+4959.23,+0,+3000,-192.642,-119.969,-32.5438,+5.47642
2019-04-21 01:38:00 GMT,+8265.39,+3612.31,+4959.23,+0,+3000,-192.642,-119.969,-32.5438,+5.47642
2019-04-21 01:39:00 GMT,+8265.39,+3612.31,+4959.23,+0,+3000,-192.642,-119.969,-32.5438,+5.47642
2019-04-21 01:40:00 GMT,+8193.99,+3555.19,+4916.39,+0,+3000,-192.717,-119.984,-32.2196,+5.45128
2019-04-21 01:41:00 GMT,+8193.99,+3555.19,+4916.39,+0,+3000,-192.717,-119.984,-32.2196,+5.45128
2019-04-21 01:42:00 GMT,+8193.99,+3555.19,+4916.39,+0,+3000,-192.717,-119.984,-32.2196,+5.45128
2019-04-21 01:43:00 GMT,+8193.99,+3555.19,+4916.39,+0,+3000,-192.717,-119.984,-32.2196,+5.45128
2019-04-21 01:44:00 GMT,+8193.99,+3555.19,+4916.39,+0,+3000,-192.717,-119.984,-32.2196,+5.45128
2019-04-21 01:45:00 GMT,+8251.95,+3601.56,+4951.17,+0,+3000,-192.695,-119.959,-32.4783,+5.4755
2019-04-21 01:46:00 GMT,+8251.95,+3601.56,+4951.17,+0,+3000,-192.695,-119.959,-32.4783,+5.4755
2019-04-21 01:47:00 GMT,+8251.95,+3601.56,+4951.17,+0,+3000,-192.695,-119.959,-32.4783,+5.4755
2019-04-21 01:48:00 GMT,+8251.95,+3601.56,+4951.17,+0,+3000,-192.695,-119.959,-32.4783,+5.4755
2019-04-21 01:49:00 GMT,+8251.95,+3601.56,+4951.17,+0,+3000,-192.695,-119.959,-32.4783,+5.4755
2019-04-21 01:50:00 GMT,+8269.06,+3615.25,+4961.43,+0,+3000,-192.764,-119.929,-32.5458,+5.48991
2019-04-21 01:51:00 GMT,+8269.06,+3615.25,+4961.43,+0,+3000,-192.764,-119.929,-32.5458,+5.48991
2019-04-21 01:52:00 GMT,+8269.06,+3615.25,+4961.43,+0,+3000,-192.764,-119.929,-32.5458,+5.48991
2019-04-21 01:53:00 GMT,+8269.06,+3615.25,+4961.43,+0,+3000,-192.764,-119.929,-32.5458,+5.48991
2019-04-21 01:54:00 GMT,+8269.06,+3615.25,+4961.43,+0,+3000,-192.764,-119.929,-32.5458,+5.48991
2019-04-21 01:55:00 GMT,+8263.53,+3610.82,+4958.12,+0,+3000,-192.756,-119.839,-32.5275,+5.49944
2019-04-21 01:56:00 GMT,+8263.53,+3610.82,+4958.12,+0,+3000,-192.756,-119.839,-32.5275,+5.49944
2019-04-21 01:57:00 GMT,+8263.53,+3610.82,+4958.12,+0,+3000,-192.756,-119.839,-32.5275,+5.49944
2019-04-21 01:58:00 GMT,+8263.53,+3610.82,+4958.12,+0,+3000,-192.756,-119.839,-32.5275,+5.49944
2019-04-21 01:59:00 GMT,+8263.53,+3610.82,+4958.12,+0,+3000,-192.756,-119.839,-32.5275,+5.49944
2019-04-21 02:00:00 GMT,+8139.59,+3511.67,+4883.75,+0,+3000,-192.986,-119.865,-31.9517,+5.46078
2019-04-21 02:01:00 GMT,+8139.59,+3511.67,+4883.75,+0,+3000,-192.986,-119.865,-31.9517,+5.46078
2019-04-21 02:02:00 GMT,+8139.59,+3511.67,+4883.75,+0,+3000,-192.986,-119.865,-31.9517,+5.46078
2019-04-21 02:03:00 GMT,+8139.59,+3511.67,+4883.75,+0,+3000,-192.986,-119.865,-31.9517,+5.46078
2019-04-21 02:04:00 GMT,+8139.59,+3511.67,+4883.75,+0,+3000,-192.986,-119.865,-31.9517,+5.46078
2019-04-21 02:05:00 GMT,+8116.75,+3493.4,+4870.05,+0,+3000,-193.17,-119.939,-31.8233,+5.45214
2019-04-21 02:06:00 GMT,+8116.75,+3493.4,+4870.05,+0,+3000,-193.17,-119.939,-31.8233,+5.45214
2019-04-21 02:07:00 GMT,+8116.75,+3493.4,+4870.05,+0,+3000,-193.17,-119.939,-31.8233,+5.45214
2019-04-21 02:08:00 GMT,+8116.75,+3493.4,+4870.05,+0,+3000,-193.17,-119.939,-31.8233,+5.45214
2019-04-21 02:09:00 GMT,+8116.75,+3493.4,+4870.05,+0,+3000,-193.17,-119.939,-31.8233,+5.45214
2019-04-21 02:10:00 GMT,+7992.57,+3394.05,+4795.54,+0,+3000,-193.39,-120.035,-31.2459,+5.40334
2019-04-21 02:11:00 GMT,+7992.57,+3394.05,+4795.54,+0,+3000,-193.39,-120.035,-31.2459,+5.40334
2019-04-21 02:12:00 GMT,+7992.57,+3394.05,+4795.54,+0,+3000,-193.39,-120.035,-31.2459,+5.40334
2019-04-21 02:13:00 GMT,+7992.57,+3394.05,+4795.54,+0,+3000,-193.39,-120.035,-31.2459,+5.40334
2019-04-21 02:14:00 GMT,+7992.57,+3394.05,+4795.54,+0,+3000,-193.39,-120.035,-31.2459,+5.40334
2019-04-21 02:15:00 GMT,+7969,+3375.2,+4781.4,+0,+3000,-193.306,-120.116,-31.1493,+5.37933
2019-04-21 02:16:00 GMT,+7969,+3375.2,+4781.4,+0,+3000,-193.306,-120.116,-31.1493,+5.37933
2019-04-21 02:17:00 GMT,+7969,+3375.2,+4781.4,+0,+3000,-193.306,-120.116,-31.1493,+5.37933
2019-04-21 02:18:00 GMT,+7969,+3375.2,+4781.4,+0,+3000,-193.306,-120.116,-31.1493,+5.37933
2019-04-21 02:19:00 GMT,+7969,+3375.2,+4781.4,+0,+3000,-193.306,-120.116,-31.1493,+5.37933
2019-04-21 02:20:00 GMT,+8001.52,+3401.22,+4800.91,+0,+3000,-193.39,-120.176,-31.2777,+5.38849
2019-04-21 02:21:00 GMT,+8001.52,+3401.22,+4800.91,+0,+3000,-193.39,-120.176,-31.2777,+5.38849
2019-04-21 02:22:00 GMT,+8001.52,+3401.22,+4800.91,+0,+3000,-193.39,-120.176,-31.2777,+5.38849
2019-04-21 02:23:00 GMT,+8001.52,+3401.22,+4800.91,+0,+3000,-193.39,-120.176,-31.2777,+5.38849
2019-04-21 02:24:00 GMT,+8001.52,+3401.22,+4800.91,+0,+3000,-193.39,-120.176,-31.2777,+5.38849
2019-04-21 02:25:00 GMT,+7975.55,+3380.44,+4785.33,+0,+3000,-193.7,-120.273,-31.1191,+5.38228
2019-04-21 02:26:00 GMT,+7975.55,+3380.44,+4785.33,+0,+3000,-193.7,-120.273,-31.1191,+5.38228
2019-04-21 02:27:00 GMT,+7975.55,+3380.44,+4785.33,+0,+3000,-193.7,-120.273,-31.1191,+5.38228
2019-04-21 02:28:00 GMT,+7975.55,+3380.44,+4785.33,+0,+3000,-193.7,-120.273,-31.1191,+5.38228
2019-04-21 02:29:00 GMT,+7975.55,+3380.44,+4785.33,+0,+3000,-193.7,-120.273,-31.1191,+5.38228
2019-04-21 02:30:00 GMT,+7947.28,+3357.83,+4768.37,+0,+3000,-193.59,-120.236,-31.0116,+5.37037
2019-04-21 02:31:00 GMT,+7947.28,+3357.83,+4768.37,+0,+3000,-193.59,-120.236,-31.0116,+5.37037
2019-04-21 02:32:00 GMT,+7947.28,+3357.83,+4768.37,+0,+3000,-193.59,-120.236,-31.0116,+5.37037
2019-04-21 02:33:00 GMT,+7947.28,+3357.83,+4768.37,+0,+3000,-193.59,-120.236,-31.0116,+5.37037
2019-04-21 02:34:00 GMT,+7947.28,+3357.83,+4768.37,+0,+3000,-193.59,-120.236,-31.0116,+5.37037
2019-04-21 02:35:00 GMT,+8052.5,+3442,+4831.5,+0,+3000,-193.449,-120.24,-31.4897,+5.4029
2019-04-21 02:36:00 GMT,+8052.5,+3442,+4831.5,+0,+3000,-193.449,-120.24,-31.4897,+5.4029
2019-04-21 02:37:00 GMT,+8052.5,+3442,+4831.5,+0,+3000,-193.449,-120.24,-31.4897,+5.4029
2019-04-21 02:38:00 GMT,+8052.5,+3442,+4831.5,+0,+3000,-193.449,-120.24,-31.4897,+5.4029
2019-04-21 02:39:00 GMT,+8052.5,+3442,+4831.5,+0,+3000,-193.449,-120.24,-31.4897,+5.4029
2019-04-21 02:40:00 GMT,+8197.11,+3557.69,+4918.27,+0,+3000,-193.278,-120.223,-32.1457,+5.45125
2019-04-21 02:41:00 GMT,+8197.11,+3557.69,+4918.27,+0,+3000,-193.278,-120.223,-32.1457,+5.45125
2019-04-21 02:42:00 GMT,+8197.11,+3557.69,+4918.27,+0,+3000,-193.278,-120.223,-32.1457,+5.45125
2019-04-21 02:43:00 GMT,+8197.11,+3557.69,+4918.27,+0,+3000,-193.278,-120.223,-32.1457,+5.45125
2019-04-21 02:44:00 GMT,+8197.11,+3557.69,+4918.27,+0,+3000,-193.278,-120.223,-32.1457,+5.45125
2019-04-21 02:45:00 GMT,+8231.2,+3584.96,+4938.72,+0,+3000,-193.183,-120.226,-32.3075,+5.45871
2019-04-21 02:46:00 GMT,+8231.2,+3584.96,+4938.72,+0,+3000,-193.183,-120.226,-32.3075,+5.45871
2019-04-21 02:47:00 GMT,+8231.2,+3584.96,+4938.72,+0,+3000,-193.183,-120.226,-32.3075,+5.45871
2019-04-21 02:48:00 GMT,+8231.2,+3584.96,+4938.72,+0,+3000,-193.183,-120.226,-32.3075,+5.45871
2019-04-21 02:49:00 GMT,+8231.2,+3584.96,+4938.72,+0,+3000,-193.183,-120.226,-32.3075,+5.45871
2019-04-21 02:50:00 GMT,+8206.66,+3565.33,+4924,+0,+3000,-193.166,-120.25,-32.2009,+5.44527
2019-04-21 02:51:00 GMT,+8206.66,+3565.33,+4924,+0,+3000,-193.166,-120.25,-32.2009,+5.44527
2019-04-21 02:52:00 GMT,+8206.66,+3565.33,+4924,+0,+3000,-193.166,-120.25,-32.2009,+5.44527
2019-04-21 02:53:00 GMT,+8206.66,+3565.33,+4924,+0,+3000,-193.166,-120.25,-32.2009,+5.44527
2019-04-21 02:54:00 GMT,+8206.66,+3565.33,+4924,+0,+3000,-193.166,-120.25,-32.2009,+5.44527
2019-04-21 02:55:00 GMT,+8166.53,+3533.22,+4899.92,+0,+3000,-193.138,-120.238,-32.0295,+5.43012
2019-04-21 02:56:00 GMT,+8166.53,+3533.22,+4899.92,+0,+3000,-193.138,-120.238,-32.0295,+5.43012
2019-04-21 02:57:00 GMT,+8166.53,+3533.22,+4899.92,+0,+3000,-193.138,-120.238,-32.0295,+5.43012
2019-04-21 02:58:00 GMT,+8166.53,+3533.22,+4899.92,+0,+3000,-193.138,-120.238,-32.0295,+5.43012
2019-04-21 02:59:00 GMT,+8166.53,+3533.22,+4899.92,+0,+3000,-193.138,-120.238,-32.0295,+5.43012
2019-04-21 03:00:00 GMT,+8067.97,+3454.38,+4840.78,+0,+3000,-193.055,-120.22,-31.6098,+5.39048
2019-04-21 03:01:00 GMT,+8067.97,+3454.38,+4840.78,+0,+3000,-193.055,-120.22,-31.6098,+5.39048
2019-04-21 03:02:00 GMT,+8067.97,+3454.38,+4840.78,+0,+3000,-193.055,-120.22,-31.6098,+5.39048
2019-04-21 03:03:00 GMT,+8067.97,+3454.38,+4840.78,+0,+3000,-193.055,-120.22,-31.6098,+5.39048
2019-04-21 03:04:00 GMT,+8067.97,+3454.38,+4840.78,+0,+3000,-193.055,-120.22,-31.6098,+5.39048
2019-04-21 03:05:00 GMT,+7998.01,+3398.41,+4798.8,+0,+3000,-193.022,-120.195,-31.3088,+5.36537
2019-04-21 03:06:00 GMT,+7998.01,+3398.41,+4798.8,+0,+3000,-193.022,-120.195,-31.3088,+5.36537
2019-04-21 03:07:00 GMT,+7998.01,+3398.41,+4798.8,+0,+3000,-193.022,-120.195,-31.3088,+5.36537
2019-04-21 03:08:00 GMT,+7998.01,+3398.41,+4798.8,+0,+3000,-193.022,-120.195,-31.3088,+5.36537
2019-04-21 03:09:00 GMT,+7998.01,+3398.41,+4798.8,+0,+3000,-193.022,-120.195,-31.3088,+5.36537
2019-04-21 03:10:00 GMT,+7966.15,+3372.92,+4779.69,+0,+3000,-193.002,-120.161,-31.1737,+5.35657
2019-04-21 03:11:00 GMT,+7966.15,+3372.92,+4779.69,+0,+3000,-193.002,-120.161,-31.1737,+5.35657
2019-04-21 03:12:00 GMT,+7966.15,+3372.92,+4779.69,+0,+3000,-193.002,-120.161,-31.1737,+5.35657
2019-04-21 03:13:00 GMT,+7966.15,+3372.92,+4779.69,+0,+3000,-193.002,-120.161,-31.1737,+5.35657
2019-04-21 03:14:00 GMT,+7966.15,+3372.92,+4779.69,+0,+3000,-193.002,-120.161,-31.1737,+5.35657
2019-04-21 03:15:00 GMT,+7856.49,+3285.2,+4713.9,+0,+3000,-193.42,-120.281,-30.6339,+5.32117
2019-04-21 03:16:00 GMT,+7856.49,+3285.2,+4713.9,+0,+3000,-193.42,-120.281,-30.6339,+5.32117
2019-04-21 03:17:00 GMT,+7856.49,+3285.2,+4713.9,+0,+3000,-193.42,-120.281,-30.6339,+5.32117
2019-04-21 03:18:00 GMT,+7856.49,+3285.2,+4713.9,+0,+3000,-193.42,-120.281,-30.6339,+5.32117
2019-04-21 03:19:00 GMT,+7856.49,+3285.2,+4713.9,+0,+3000,-193.42,-120.281,-30.6339,+5.32117
2019-04-21 03:20:00 GMT,+7773.78,+3219.03,+4664.27,+0,+3000,-193.575,-120.332,-30.2503,+5.29102
2019-04-21 03:21:00 GMT,+7773.78,+3219.03,+4664.27,+0,+3000,-193.575,-120.332,-30.2503,+5.29102
2019-04-21 03:22:00 GMT,+7773.78,+3219.03,+4664.27,+0,+3000,-193.575,-120.332,-30.2503,+5.29102
2019-04-21 03:23:00 GMT,+7773.78,+3219.03,+4664.27,+0,+3000,-193.575,-120.332,-30.2503,+5.29102
2019-04-21 03:24:00 GMT,+7773.78,+3219.03,+4664.27,+0,+3000,-193.575,-120.332,-30.2503,+5.29102
2019-04-21 03:25:00 GMT,+7811.77,+3249.41,+4687.06,+0,+3000,-193.56,-120.221,-30.4238,+5.31869
2019-04-21 03:26:00 GMT,+7811.77,+3249.41,+4687.06,+0,+3000,-193.56,-120.221,-30.4238,+5.31869
2019-04-21 03:27:00 GMT,+7811.77,+3249.41,+4687.06,+0,+3000,-193.56,-120.221,-30.4238,+5.31869
2019-04-21 03:28:00 GMT,+7811.77,+3249.41,+4687.06,+0,+3000,-193.56,-120.221,-30.4238,+5.31869
2019-04-21 03:29:00 GMT,+7811.77,+3249.41,+4687.06,+0,+3000,-193.56,-120.221,-30.4238,+5.31869
2019-04-21 03:30:00 GMT,+7914.28,+3331.43,+4748.57,+0,+3000,-193.456,-120.238,-30.8844,+5.35052
2019-04-21 03:31:00 GMT,+7914.28,+3331.43,+4748.57,+0,+3000,-193.456,-120.238,-30.8844,+5.35052
2019-04-21 03:32:00 GMT,+7914.28,+3331.43,+4748.57,+0,+3000,-193.456,-120.238,-30.8844,+5.35052
2019-04-21 03:33:00 GMT,+7914.28,+3331.43,+4748.57,+0,+3000,-193.456,-120.238,-30.8844,+5.35052
2019-04-21 03:34:00 GMT,+7914.28,+3331.38,+4748.57,+0.0423354,+3000,-193.456,-120.238,-30.8843,+5.35054
