# file...... output/source_voltage.csv
# date...... Wed May 11 08:05:47 2022
# user...... void
# host...... (null)
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,SourceBus:voltage_A.real, SourceBus:voltage_B.real, SourceBus:voltage_C.real, SourceBus_1:measured_current_A.real, SourceBus_1:measured_current_B.real, SourceBus_1:measured_current_C.real
2019-04-21 00:00:00 GMT,+6668.4,-3334.2,-3334.2,+10.7898,-14.5084,+3.71865
2019-04-21 00:01:00 GMT,+6668.4,-3334.2,-3334.2,+10.7898,-14.5084,+3.71865
2019-04-21 00:02:00 GMT,+6668.4,-3334.2,-3334.2,+10.7898,-14.5084,+3.71865
2019-04-21 00:03:00 GMT,+6668.4,-3334.2,-3334.2,+10.7898,-14.5084,+3.71865
2019-04-21 00:04:00 GMT,+6668.4,-3334.2,-3334.2,+10.7898,-14.5084,+3.71865
2019-04-21 00:05:00 GMT,+6668.4,-3334.2,-3334.2,+11.5212,-15.2339,+3.7127
2019-04-21 00:06:00 GMT,+6668.4,-3334.2,-3334.2,+11.5212,-15.2339,+3.7127
2019-04-21 00:07:00 GMT,+6668.4,-3334.2,-3334.2,+11.5212,-15.2339,+3.7127
2019-04-21 00:08:00 GMT,+6668.4,-3334.2,-3334.2,+11.5212,-15.2339,+3.7127
2019-04-21 00:09:00 GMT,+6668.4,-3334.2,-3334.2,+11.5212,-15.2339,+3.7127
2019-04-21 00:10:00 GMT,+6668.4,-3334.2,-3334.2,+12.0995,-15.8005,+3.70092
2019-04-21 00:11:00 GMT,+6668.4,-3334.2,-3334.2,+12.0995,-15.8005,+3.70092
2019-04-21 00:12:00 GMT,+6668.4,-3334.2,-3334.2,+12.0995,-15.8005,+3.70092
2019-04-21 00:13:00 GMT,+6668.4,-3334.2,-3334.2,+12.0995,-15.8005,+3.70092
2019-04-21 00:14:00 GMT,+6668.4,-3334.2,-3334.2,+12.0995,-15.8005,+3.70092
2019-04-21 00:15:00 GMT,+6668.4,-3334.2,-3334.2,+12.4296,-16.1568,+3.72725
2019-04-21 00:16:00 GMT,+6668.4,-3334.2,-3334.2,+12.4296,-16.1568,+3.72725
2019-04-21 00:17:00 GMT,+6668.4,-3334.2,-3334.2,+12.4296,-16.1568,+3.72725
2019-04-21 00:18:00 GMT,+6668.4,-3334.2,-3334.2,+12.4296,-16.1568,+3.72725
2019-04-21 00:19:00 GMT,+6668.4,-3334.2,-3334.2,+12.4296,-16.1568,+3.72725
2019-04-21 00:20:00 GMT,+6668.4,-3334.2,-3334.2,+12.6259,-16.3651,+3.73914
2019-04-21 00:21:00 GMT,+6668.4,-3334.2,-3334.2,+12.6259,-16.3651,+3.73914
2019-04-21 00:22:00 GMT,+6668.4,-3334.2,-3334.2,+12.6259,-16.3651,+3.73914
2019-04-21 00:23:00 GMT,+6668.4,-3334.2,-3334.2,+12.6259,-16.3651,+3.73914
2019-04-21 00:24:00 GMT,+6668.4,-3334.2,-3334.2,+12.6259,-16.3651,+3.73914
2019-04-21 00:25:00 GMT,+6668.4,-3334.2,-3334.2,+12.6865,-16.4243,+3.73777
2019-04-21 00:26:00 GMT,+6668.4,-3334.2,-3334.2,+12.6865,-16.4243,+3.73777
2019-04-21 00:27:00 GMT,+6668.4,-3334.2,-3334.2,+12.6865,-16.4243,+3.73777
2019-04-21 00:28:00 GMT,+6668.4,-3334.2,-3334.2,+12.6865,-16.4243,+3.73777
2019-04-21 00:29:00 GMT,+6668.4,-3334.2,-3334.2,+12.6865,-16.4243,+3.73777
2019-04-21 00:30:00 GMT,+6668.4,-3334.2,-3334.2,+12.3954,-16.1603,+3.76487
2019-04-21 00:31:00 GMT,+6668.4,-3334.2,-3334.2,+12.3954,-16.1603,+3.76487
2019-04-21 00:32:00 GMT,+6668.4,-3334.2,-3334.2,+12.3954,-16.1603,+3.76487
2019-04-21 00:33:00 GMT,+6668.4,-3334.2,-3334.2,+12.3954,-16.1603,+3.76487
2019-04-21 00:34:00 GMT,+6668.4,-3334.2,-3334.2,+12.3954,-16.1603,+3.76487
2019-04-21 00:35:00 GMT,+6668.4,-3334.2,-3334.2,+12.0527,-15.7726,+3.71991
2019-04-21 00:36:00 GMT,+6668.4,-3334.2,-3334.2,+12.0527,-15.7726,+3.71991
2019-04-21 00:37:00 GMT,+6668.4,-3334.2,-3334.2,+12.0519,-15.7721,+3.72027
2019-04-21 00:38:00 GMT,+6668.4,-3334.2,-3334.2,+12.0478,-15.7699,+3.72219
2019-04-21 00:39:00 GMT,+6668.4,-3334.2,-3334.2,+12.0403,-15.766,+3.72566
2019-04-21 00:40:00 GMT,+6668.4,-3334.2,-3334.2,+11.7408,-15.4616,+3.72082
2019-04-21 00:41:00 GMT,+6668.4,-3334.2,-3334.2,+11.7303,-15.456,+3.72571
2019-04-21 00:42:00 GMT,+6668.4,-3334.2,-3334.2,+11.7099,-15.4451,+3.73525
2019-04-21 00:43:00 GMT,+6668.4,-3334.2,-3334.2,+11.7117,-15.4461,+3.7344
2019-04-21 00:44:00 GMT,+6668.4,-3334.2,-3334.2,+11.7511,-15.4671,+3.71598
2019-04-21 00:45:00 GMT,+6668.4,-3334.2,-3334.2,+11.5164,-15.1892,+3.67286
2019-04-21 00:46:00 GMT,+6668.4,-3334.2,-3334.2,+11.5164,-15.1892,+3.67286
2019-04-21 00:47:00 GMT,+6668.4,-3334.2,-3334.2,+11.5164,-15.1892,+3.67286
2019-04-21 00:48:00 GMT,+6668.4,-3334.2,-3334.2,+11.5164,-15.1892,+3.67286
2019-04-21 00:49:00 GMT,+6668.4,-3334.2,-3334.2,+11.5164,-15.1892,+3.67286
2019-04-21 00:50:00 GMT,+6668.4,-3334.2,-3334.2,+11.2589,-14.9485,+3.6896
2019-04-21 00:51:00 GMT,+6668.4,-3334.2,-3334.2,+11.2589,-14.9485,+3.6896
2019-04-21 00:52:00 GMT,+6668.4,-3334.2,-3334.2,+11.2589,-14.9485,+3.6896
2019-04-21 00:53:00 GMT,+6668.4,-3334.2,-3334.2,+11.2553,-14.9465,+3.69129
2019-04-21 00:54:00 GMT,+6668.4,-3334.2,-3334.2,+11.2374,-14.9371,+3.69965
2019-04-21 00:55:00 GMT,+6668.4,-3334.2,-3334.2,+11.1113,-14.7783,+3.66705
2019-04-21 00:56:00 GMT,+6668.4,-3334.2,-3334.2,+11.1251,-14.7857,+3.66056
2019-04-21 00:57:00 GMT,+6668.4,-3334.2,-3334.2,+11.1367,-14.7918,+3.65512
2019-04-21 00:58:00 GMT,+6668.4,-3334.2,-3334.2,+11.1367,-14.7918,+3.65512
2019-04-21 00:59:00 GMT,+6668.4,-3334.2,-3334.2,+11.1286,-14.7875,+3.65891
2019-04-21 01:00:00 GMT,+6668.4,-3334.2,-3334.2,+11.0586,-14.6903,+3.63167
2019-04-21 01:01:00 GMT,+6668.4,-3334.2,-3334.2,+11.0621,-14.6921,+3.63005
2019-04-21 01:02:00 GMT,+6668.4,-3334.2,-3334.2,+11.0666,-14.6945,+3.62795
2019-04-21 01:03:00 GMT,+6668.4,-3334.2,-3334.2,+11.0666,-14.6945,+3.62793
2019-04-21 01:04:00 GMT,+6668.4,-3334.2,-3334.2,+11.0666,-14.6945,+3.62793
2019-04-21 01:05:00 GMT,+6668.4,-3334.2,-3334.2,+11.0559,-14.6687,+3.61274
2019-04-21 01:06:00 GMT,+6668.4,-3334.2,-3334.2,+11.0559,-14.6687,+3.61274
2019-04-21 01:07:00 GMT,+6668.4,-3334.2,-3334.2,+11.0559,-14.6687,+3.61274
2019-04-21 01:08:00 GMT,+6668.4,-3334.2,-3334.2,+11.0559,-14.6687,+3.61274
2019-04-21 01:09:00 GMT,+6668.4,-3334.2,-3334.2,+11.0559,-14.6687,+3.61274
2019-04-21 01:10:00 GMT,+6668.4,-3334.2,-3334.2,+11.1172,-14.7385,+3.6213
2019-04-21 01:11:00 GMT,+6668.4,-3334.2,-3334.2,+11.1172,-14.7385,+3.6213
2019-04-21 01:12:00 GMT,+6668.4,-3334.2,-3334.2,+11.1172,-14.7385,+3.6213
2019-04-21 01:13:00 GMT,+6668.4,-3334.2,-3334.2,+11.1172,-14.7385,+3.6213
2019-04-21 01:14:00 GMT,+6668.4,-3334.2,-3334.2,+11.1172,-14.7385,+3.6213
2019-04-21 01:15:00 GMT,+6668.4,-3334.2,-3334.2,+11.0787,-14.7187,+3.64006
2019-04-21 01:16:00 GMT,+6668.4,-3334.2,-3334.2,+11.0787,-14.7187,+3.64006
2019-04-21 01:17:00 GMT,+6668.4,-3334.2,-3334.2,+11.0787,-14.7187,+3.64006
2019-04-21 01:18:00 GMT,+6668.4,-3334.2,-3334.2,+11.0787,-14.7187,+3.64006
2019-04-21 01:19:00 GMT,+6668.4,-3334.2,-3334.2,+11.0787,-14.7187,+3.64006
2019-04-21 01:20:00 GMT,+6668.4,-3334.2,-3334.2,+11.028,-14.6726,+3.64455
2019-04-21 01:21:00 GMT,+6668.4,-3334.2,-3334.2,+11.028,-14.6726,+3.64455
2019-04-21 01:22:00 GMT,+6668.4,-3334.2,-3334.2,+11.028,-14.6726,+3.64455
2019-04-21 01:23:00 GMT,+6668.4,-3334.2,-3334.2,+11.028,-14.6726,+3.64455
2019-04-21 01:24:00 GMT,+6668.4,-3334.2,-3334.2,+11.028,-14.6726,+3.64455
2019-04-21 01:25:00 GMT,+6668.4,-3334.2,-3334.2,+10.9995,-14.6657,+3.66626
2019-04-21 01:26:00 GMT,+6668.4,-3334.2,-3334.2,+10.9995,-14.6657,+3.66626
2019-04-21 01:27:00 GMT,+6668.4,-3334.2,-3334.2,+10.9995,-14.6657,+3.66626
2019-04-21 01:28:00 GMT,+6668.4,-3334.2,-3334.2,+10.9995,-14.6657,+3.66626
2019-04-21 01:29:00 GMT,+6668.4,-3334.2,-3334.2,+10.9995,-14.6657,+3.66626
2019-04-21 01:30:00 GMT,+6668.4,-3334.2,-3334.2,+10.9711,-14.6654,+3.69426
2019-04-21 01:31:00 GMT,+6668.4,-3334.2,-3334.2,+10.9711,-14.6654,+3.69426
2019-04-21 01:32:00 GMT,+6668.4,-3334.2,-3334.2,+10.9711,-14.6654,+3.69426
2019-04-21 01:33:00 GMT,+6668.4,-3334.2,-3334.2,+10.9711,-14.6654,+3.69426
2019-04-21 01:34:00 GMT,+6668.4,-3334.2,-3334.2,+10.9711,-14.6654,+3.69426
2019-04-21 01:35:00 GMT,+6668.4,-3334.2,-3334.2,+10.9117,-14.6117,+3.70003
2019-04-21 01:36:00 GMT,+6668.4,-3334.2,-3334.2,+10.9117,-14.6117,+3.70003
2019-04-21 01:37:00 GMT,+6668.4,-3334.2,-3334.2,+10.9117,-14.6117,+3.70003
2019-04-21 01:38:00 GMT,+6668.4,-3334.2,-3334.2,+10.9117,-14.6117,+3.70003
2019-04-21 01:39:00 GMT,+6668.4,-3334.2,-3334.2,+10.9117,-14.6117,+3.70003
2019-04-21 01:40:00 GMT,+6668.4,-3334.2,-3334.2,+10.8705,-14.5627,+3.69215
2019-04-21 01:41:00 GMT,+6668.4,-3334.2,-3334.2,+10.8705,-14.5627,+3.69215
2019-04-21 01:42:00 GMT,+6668.4,-3334.2,-3334.2,+10.8705,-14.5627,+3.69215
2019-04-21 01:43:00 GMT,+6668.4,-3334.2,-3334.2,+10.8705,-14.5627,+3.69215
2019-04-21 01:44:00 GMT,+6668.4,-3334.2,-3334.2,+10.8705,-14.5627,+3.69215
2019-04-21 01:45:00 GMT,+6668.4,-3334.2,-3334.2,+10.8765,-14.5643,+3.68779
2019-04-21 01:46:00 GMT,+6668.4,-3334.2,-3334.2,+10.8765,-14.5643,+3.68779
2019-04-21 01:47:00 GMT,+6668.4,-3334.2,-3334.2,+10.8765,-14.5643,+3.68779
2019-04-21 01:48:00 GMT,+6668.4,-3334.2,-3334.2,+10.8765,-14.5643,+3.68779
2019-04-21 01:49:00 GMT,+6668.4,-3334.2,-3334.2,+10.8765,-14.5643,+3.68779
2019-04-21 01:50:00 GMT,+6668.4,-3334.2,-3334.2,+10.8404,-14.5012,+3.66081
2019-04-21 01:51:00 GMT,+6668.4,-3334.2,-3334.2,+10.8404,-14.5012,+3.66081
2019-04-21 01:52:00 GMT,+6668.4,-3334.2,-3334.2,+10.8404,-14.5012,+3.66081
2019-04-21 01:53:00 GMT,+6668.4,-3334.2,-3334.2,+10.8404,-14.5012,+3.66081
2019-04-21 01:54:00 GMT,+6668.4,-3334.2,-3334.2,+10.8404,-14.5012,+3.66081
2019-04-21 01:55:00 GMT,+6668.4,-3334.2,-3334.2,+10.8301,-14.4512,+3.62112
2019-04-21 01:56:00 GMT,+6668.4,-3334.2,-3334.2,+10.8301,-14.4512,+3.62112
2019-04-21 01:57:00 GMT,+6668.4,-3334.2,-3334.2,+10.8301,-14.4512,+3.62112
2019-04-21 01:58:00 GMT,+6668.4,-3334.2,-3334.2,+10.8301,-14.4512,+3.62112
2019-04-21 01:59:00 GMT,+6668.4,-3334.2,-3334.2,+10.8301,-14.4512,+3.62112
2019-04-21 02:00:00 GMT,+6668.4,-3334.2,-3334.2,+10.7768,-14.3796,+3.60281
2019-04-21 02:01:00 GMT,+6668.4,-3334.2,-3334.2,+10.7768,-14.3796,+3.60281
2019-04-21 02:02:00 GMT,+6668.4,-3334.2,-3334.2,+10.7768,-14.3796,+3.60281
2019-04-21 02:03:00 GMT,+6668.4,-3334.2,-3334.2,+10.7768,-14.3796,+3.60281
2019-04-21 02:04:00 GMT,+6668.4,-3334.2,-3334.2,+10.7768,-14.3796,+3.60281
2019-04-21 02:05:00 GMT,+6668.4,-3334.2,-3334.2,+10.6986,-14.2966,+3.59805
2019-04-21 02:06:00 GMT,+6668.4,-3334.2,-3334.2,+10.6986,-14.2966,+3.59805
2019-04-21 02:07:00 GMT,+6668.4,-3334.2,-3334.2,+10.6986,-14.2966,+3.59805
2019-04-21 02:08:00 GMT,+6668.4,-3334.2,-3334.2,+10.6986,-14.2966,+3.59805
2019-04-21 02:09:00 GMT,+6668.4,-3334.2,-3334.2,+10.6986,-14.2966,+3.59805
2019-04-21 02:10:00 GMT,+6668.4,-3334.2,-3334.2,+10.6068,-14.209,+3.60223
2019-04-21 02:11:00 GMT,+6668.4,-3334.2,-3334.2,+10.6068,-14.209,+3.60223
2019-04-21 02:12:00 GMT,+6668.4,-3334.2,-3334.2,+10.6068,-14.209,+3.60223
2019-04-21 02:13:00 GMT,+6668.4,-3334.2,-3334.2,+10.6068,-14.209,+3.60223
2019-04-21 02:14:00 GMT,+6668.4,-3334.2,-3334.2,+10.6068,-14.209,+3.60223
2019-04-21 02:15:00 GMT,+6668.4,-3334.2,-3334.2,+10.5759,-14.1976,+3.62166
2019-04-21 02:16:00 GMT,+6668.4,-3334.2,-3334.2,+10.5759,-14.1976,+3.62166
2019-04-21 02:17:00 GMT,+6668.4,-3334.2,-3334.2,+10.5759,-14.1976,+3.62166
2019-04-21 02:18:00 GMT,+6668.4,-3334.2,-3334.2,+10.5759,-14.1976,+3.62166
2019-04-21 02:19:00 GMT,+6668.4,-3334.2,-3334.2,+10.5759,-14.1976,+3.62166
2019-04-21 02:20:00 GMT,+6668.4,-3334.2,-3334.2,+10.5405,-14.1792,+3.63863
2019-04-21 02:21:00 GMT,+6668.4,-3334.2,-3334.2,+10.5405,-14.1792,+3.63863
2019-04-21 02:22:00 GMT,+6668.4,-3334.2,-3334.2,+10.5405,-14.1792,+3.63863
2019-04-21 02:23:00 GMT,+6668.4,-3334.2,-3334.2,+10.5405,-14.1792,+3.63863
2019-04-21 02:24:00 GMT,+6668.4,-3334.2,-3334.2,+10.5405,-14.1792,+3.63863
2019-04-21 02:25:00 GMT,+6668.4,-3334.2,-3334.2,+10.4594,-14.1218,+3.66241
2019-04-21 02:26:00 GMT,+6668.4,-3334.2,-3334.2,+10.4594,-14.1218,+3.66241
2019-04-21 02:27:00 GMT,+6668.4,-3334.2,-3334.2,+10.4594,-14.1218,+3.66241
2019-04-21 02:28:00 GMT,+6668.4,-3334.2,-3334.2,+10.4594,-14.1218,+3.66241
2019-04-21 02:29:00 GMT,+6668.4,-3334.2,-3334.2,+10.4594,-14.1218,+3.66241
2019-04-21 02:30:00 GMT,+6668.4,-3334.2,-3334.2,+10.4802,-14.1221,+3.6419
2019-04-21 02:31:00 GMT,+6668.4,-3334.2,-3334.2,+10.4802,-14.1221,+3.6419
2019-04-21 02:32:00 GMT,+6668.4,-3334.2,-3334.2,+10.4802,-14.1221,+3.6419
2019-04-21 02:33:00 GMT,+6668.4,-3334.2,-3334.2,+10.4802,-14.1221,+3.6419
2019-04-21 02:34:00 GMT,+6668.4,-3334.2,-3334.2,+10.4802,-14.1221,+3.6419
2019-04-21 02:35:00 GMT,+6668.4,-3334.2,-3334.2,+10.5254,-14.1836,+3.65812
2019-04-21 02:36:00 GMT,+6668.4,-3334.2,-3334.2,+10.5254,-14.1836,+3.65812
2019-04-21 02:37:00 GMT,+6668.4,-3334.2,-3334.2,+10.5254,-14.1836,+3.65812
2019-04-21 02:38:00 GMT,+6668.4,-3334.2,-3334.2,+10.5254,-14.1836,+3.65812
2019-04-21 02:39:00 GMT,+6668.4,-3334.2,-3334.2,+10.5254,-14.1836,+3.65812
2019-04-21 02:40:00 GMT,+6668.4,-3334.2,-3334.2,+10.5382,-14.1911,+3.65293
2019-04-21 02:41:00 GMT,+6668.4,-3334.2,-3334.2,+10.5382,-14.1911,+3.65293
2019-04-21 02:42:00 GMT,+6668.4,-3334.2,-3334.2,+10.5382,-14.1911,+3.65293
2019-04-21 02:43:00 GMT,+6668.4,-3334.2,-3334.2,+10.5382,-14.1911,+3.65293
2019-04-21 02:44:00 GMT,+6668.4,-3334.2,-3334.2,+10.5382,-14.1911,+3.65293
2019-04-21 02:45:00 GMT,+6668.4,-3334.2,-3334.2,+10.5491,-14.2001,+3.65102
2019-04-21 02:46:00 GMT,+6668.4,-3334.2,-3334.2,+10.5491,-14.2001,+3.65102
2019-04-21 02:47:00 GMT,+6668.4,-3334.2,-3334.2,+10.5491,-14.2001,+3.65102
2019-04-21 02:48:00 GMT,+6668.4,-3334.2,-3334.2,+10.5491,-14.2001,+3.65102
2019-04-21 02:49:00 GMT,+6668.4,-3334.2,-3334.2,+10.5491,-14.2001,+3.65102
2019-04-21 02:50:00 GMT,+6668.4,-3334.2,-3334.2,+10.5341,-14.1837,+3.64967
2019-04-21 02:51:00 GMT,+6668.4,-3334.2,-3334.2,+10.5341,-14.1837,+3.64967
2019-04-21 02:52:00 GMT,+6668.4,-3334.2,-3334.2,+10.5341,-14.1837,+3.64967
2019-04-21 02:53:00 GMT,+6668.4,-3334.2,-3334.2,+10.5341,-14.1837,+3.64967
2019-04-21 02:54:00 GMT,+6668.4,-3334.2,-3334.2,+10.5341,-14.1837,+3.64967
2019-04-21 02:55:00 GMT,+6668.4,-3334.2,-3334.2,+10.5401,-14.187,+3.64695
2019-04-21 02:56:00 GMT,+6668.4,-3334.2,-3334.2,+10.5401,-14.187,+3.64695
2019-04-21 02:57:00 GMT,+6668.4,-3334.2,-3334.2,+10.5401,-14.187,+3.64695
2019-04-21 02:58:00 GMT,+6668.4,-3334.2,-3334.2,+10.5401,-14.187,+3.64695
2019-04-21 02:59:00 GMT,+6668.4,-3334.2,-3334.2,+10.5401,-14.187,+3.64695
2019-04-21 03:00:00 GMT,+6668.4,-3334.2,-3334.2,+10.5613,-14.1945,+3.6332
2019-04-21 03:01:00 GMT,+6668.4,-3334.2,-3334.2,+10.5613,-14.1945,+3.6332
2019-04-21 03:02:00 GMT,+6668.4,-3334.2,-3334.2,+10.5613,-14.1945,+3.6332
2019-04-21 03:03:00 GMT,+6668.4,-3334.2,-3334.2,+10.5613,-14.1945,+3.6332
2019-04-21 03:04:00 GMT,+6668.4,-3334.2,-3334.2,+10.5613,-14.1945,+3.6332
2019-04-21 03:05:00 GMT,+6668.4,-3334.2,-3334.2,+10.5906,-14.2212,+3.63064
2019-04-21 03:06:00 GMT,+6668.4,-3334.2,-3334.2,+10.5906,-14.2212,+3.63064
2019-04-21 03:07:00 GMT,+6668.4,-3334.2,-3334.2,+10.5906,-14.2212,+3.63064
2019-04-21 03:08:00 GMT,+6668.4,-3334.2,-3334.2,+10.5906,-14.2212,+3.63064
2019-04-21 03:09:00 GMT,+6668.4,-3334.2,-3334.2,+10.5906,-14.2212,+3.63064
2019-04-21 03:10:00 GMT,+6668.4,-3334.2,-3334.2,+10.6337,-14.2762,+3.64255
2019-04-21 03:11:00 GMT,+6668.4,-3334.2,-3334.2,+10.6337,-14.2762,+3.64255
2019-04-21 03:12:00 GMT,+6668.4,-3334.2,-3334.2,+10.6337,-14.2762,+3.64255
2019-04-21 03:13:00 GMT,+6668.4,-3334.2,-3334.2,+10.6337,-14.2762,+3.64255
2019-04-21 03:14:00 GMT,+6668.4,-3334.2,-3334.2,+10.6337,-14.2762,+3.64255
2019-04-21 03:15:00 GMT,+6668.4,-3334.2,-3334.2,+10.504,-14.1375,+3.63353
2019-04-21 03:16:00 GMT,+6668.4,-3334.2,-3334.2,+10.504,-14.1375,+3.63353
2019-04-21 03:17:00 GMT,+6668.4,-3334.2,-3334.2,+10.504,-14.1375,+3.63353
2019-04-21 03:18:00 GMT,+6668.4,-3334.2,-3334.2,+10.504,-14.1375,+3.63353
2019-04-21 03:19:00 GMT,+6668.4,-3334.2,-3334.2,+10.504,-14.1375,+3.63353
2019-04-21 03:20:00 GMT,+6668.4,-3334.2,-3334.2,+10.4556,-14.0798,+3.62422
2019-04-21 03:21:00 GMT,+6668.4,-3334.2,-3334.2,+10.4556,-14.0798,+3.62422
2019-04-21 03:22:00 GMT,+6668.4,-3334.2,-3334.2,+10.4556,-14.0798,+3.62422
2019-04-21 03:23:00 GMT,+6668.4,-3334.2,-3334.2,+10.4556,-14.0798,+3.62422
2019-04-21 03:24:00 GMT,+6668.4,-3334.2,-3334.2,+10.4556,-14.0798,+3.62422
2019-04-21 03:25:00 GMT,+6668.4,-3334.2,-3334.2,+10.4952,-14.0931,+3.59795
2019-04-21 03:26:00 GMT,+6668.4,-3334.2,-3334.2,+10.4952,-14.0931,+3.59795
2019-04-21 03:27:00 GMT,+6668.4,-3334.2,-3334.2,+10.4952,-14.0931,+3.59795
2019-04-21 03:28:00 GMT,+6668.4,-3334.2,-3334.2,+10.4952,-14.0931,+3.59795
2019-04-21 03:29:00 GMT,+6668.4,-3334.2,-3334.2,+10.4952,-14.0931,+3.59795
2019-04-21 03:30:00 GMT,+6668.4,-3334.2,-3334.2,+10.518,-14.1414,+3.62338
2019-04-21 03:31:00 GMT,+6668.4,-3334.2,-3334.2,+10.518,-14.1414,+3.62338
2019-04-21 03:32:00 GMT,+6668.4,-3334.2,-3334.2,+10.518,-14.1414,+3.62338
2019-04-21 03:33:00 GMT,+6668.4,-3334.2,-3334.2,+10.518,-14.1414,+3.62338
2019-04-21 03:34:00 GMT,+6668.4,-3334.2,-3334.2,+10.5179,-14.1413,+3.62344
2019-04-21 03:35:00 GMT,+6668.4,-3334.2,-3334.2,+10.5376,-14.1637,+3.62604
2019-04-21 03:36:00 GMT,+6668.4,-3334.2,-3334.2,+10.5377,-14.1637,+3.626
2019-04-21 03:37:00 GMT,+6668.4,-3334.2,-3334.2,+10.5377,-14.1637,+3.626
2019-04-21 03:38:00 GMT,+6668.4,-3334.2,-3334.2,+10.5377,-14.1637,+3.626
2019-04-21 03:39:00 GMT,+6668.4,-3334.2,-3334.2,+10.5377,-14.1637,+3.626
2019-04-21 03:40:00 GMT,+6668.4,-3334.2,-3334.2,+10.6124,-14.2604,+3.64798
2019-04-21 03:41:00 GMT,+6668.4,-3334.2,-3334.2,+10.6124,-14.2604,+3.64798
2019-04-21 03:42:00 GMT,+6668.4,-3334.2,-3334.2,+10.6124,-14.2604,+3.64798
2019-04-21 03:43:00 GMT,+6668.4,-3334.2,-3334.2,+10.6124,-14.2604,+3.64798
2019-04-21 03:44:00 GMT,+6668.4,-3334.2,-3334.2,+10.6124,-14.2604,+3.64798
2019-04-21 03:45:00 GMT,+6668.4,-3334.2,-3334.2,+10.7189,-14.3818,+3.66285
2019-04-21 03:46:00 GMT,+6668.4,-3334.2,-3334.2,+10.7189,-14.3818,+3.66285
2019-04-21 03:47:00 GMT,+6668.4,-3334.2,-3334.2,+10.7189,-14.3818,+3.66285
2019-04-21 03:48:00 GMT,+6668.4,-3334.2,-3334.2,+10.7189,-14.3818,+3.66285
2019-04-21 03:49:00 GMT,+6668.4,-3334.2,-3334.2,+10.7189,-14.3818,+3.66285
2019-04-21 03:50:00 GMT,+6668.4,-3334.2,-3334.2,+10.8123,-14.4878,+3.67545
2019-04-21 03:51:00 GMT,+6668.4,-3334.2,-3334.2,+10.8121,-14.4876,+3.67555
2019-04-21 03:52:00 GMT,+6668.4,-3334.2,-3334.2,+10.8115,-14.4873,+3.67584
2019-04-21 03:53:00 GMT,+6668.4,-3334.2,-3334.2,+10.8113,-14.4872,+3.6759
2019-04-21 03:54:00 GMT,+6668.4,-3334.2,-3334.2,+10.8117,-14.4875,+3.67572
2019-04-21 03:55:00 GMT,+6668.4,-3334.2,-3334.2,+10.8971,-14.6035,+3.70644
2019-04-21 03:56:00 GMT,+6668.4,-3334.2,-3334.2,+10.8971,-14.6035,+3.70644
2019-04-21 03:57:00 GMT,+6668.4,-3334.2,-3334.2,+10.8971,-14.6035,+3.70644
2019-04-21 03:58:00 GMT,+6668.4,-3334.2,-3334.2,+10.8971,-14.6035,+3.70644
2019-04-21 03:59:00 GMT,+6668.4,-3334.2,-3334.2,+10.8971,-14.6035,+3.70644
2019-04-21 04:00:00 GMT,+6668.4,-3334.2,-3334.2,+10.9466,-14.6694,+3.7228
2019-04-21 04:01:00 GMT,+6668.4,-3334.2,-3334.2,+10.9466,-14.6694,+3.7228
2019-04-21 04:02:00 GMT,+6668.4,-3334.2,-3334.2,+10.9466,-14.6694,+3.7228
2019-04-21 04:03:00 GMT,+6668.4,-3334.2,-3334.2,+10.9466,-14.6694,+3.7228
2019-04-21 04:04:00 GMT,+6668.4,-3334.2,-3334.2,+10.9466,-14.6694,+3.7228
2019-04-21 04:05:00 GMT,+6668.4,-3334.2,-3334.2,+11.4081,-15.2124,+3.80432
2019-04-21 04:06:00 GMT,+6668.4,-3334.2,-3334.2,+11.4081,-15.2124,+3.80432
2019-04-21 04:07:00 GMT,+6668.4,-3334.2,-3334.2,+11.4081,-15.2124,+3.80432
2019-04-21 04:08:00 GMT,+6668.4,-3334.2,-3334.2,+11.4081,-15.2124,+3.80432
2019-04-21 04:09:00 GMT,+6668.4,-3334.2,-3334.2,+11.408,-15.2123,+3.80435
2019-04-21 04:10:00 GMT,+6668.4,-3334.2,-3334.2,+11.1899,-14.9739,+3.78408
2019-04-21 04:11:00 GMT,+6668.4,-3334.2,-3334.2,+11.1899,-14.9739,+3.78408
2019-04-21 04:12:00 GMT,+6668.4,-3334.2,-3334.2,+11.1899,-14.9739,+3.78408
2019-04-21 04:13:00 GMT,+6668.4,-3334.2,-3334.2,+11.1899,-14.9739,+3.78408
2019-04-21 04:14:00 GMT,+6668.4,-3334.2,-3334.2,+11.1899,-14.9739,+3.78408
2019-04-21 04:15:00 GMT,+6668.4,-3334.2,-3334.2,+10.542,-14.1795,+3.63752
2019-04-21 04:16:00 GMT,+6668.4,-3334.2,-3334.2,+10.542,-14.1795,+3.63752
2019-04-21 04:17:00 GMT,+6668.4,-3334.2,-3334.2,+10.542,-14.1795,+3.63752
2019-04-21 04:18:00 GMT,+6668.4,-3334.2,-3334.2,+10.542,-14.1795,+3.63752
2019-04-21 04:19:00 GMT,+6668.4,-3334.2,-3334.2,+10.542,-14.1795,+3.63752
2019-04-21 04:20:00 GMT,+6668.4,-3334.2,-3334.2,+9.51304,-12.98,+3.46699
