# file...... output/voltage2.csv
# date...... Fri May  6 17:40:23 2022
# user...... void
# host...... (null)
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,LOAD31:voltage_A.real, LOAD32:voltage_C.real, LOAD33:voltage_C.real, LOAD34:voltage_A.real, LOAD35:voltage_B.real, LOAD36:voltage_B.real, LOAD37:voltage_B.real, LOAD38:voltage_B.real, LOAD39:voltage_C.real, LOAD40:voltage_B.real, LOAD41:voltage_B.real, LOAD42:voltage_C.real, LOAD43:voltage_C.real, LOAD44:voltage_B.real, LOAD45:voltage_B.real, LOAD46:voltage_A.real, LOAD47:voltage_C.real, LOAD48:voltage_A.real, LOAD49:voltage_A.real, LOAD50:voltage_B.real, LOAD51:voltage_A.real, LOAD52:voltage_A.real, LOAD53:voltage_B.real, LOAD54:voltage_A.real, LOAD55:voltage_A.real
2019-04-21 11:23:00 GMT,+209.533,-2.57419,-2.25755,+209.649,-207.5,-207.458,-207.449,-207.612,-2.80157,-206.972,-205.365,-2.84327,-2.98246,-207.782,-205.387,+208.83,-2.96388,+208.854,+208.806,-204.122,+208.895,+208.85,-204.084,+208.83,+208.848
2019-04-21 11:24:00 GMT,+209.479,-2.56409,-2.24533,+209.6,-207.46,-207.417,-207.408,-207.585,-2.79135,-206.944,-205.337,-2.83309,-2.97233,-207.756,-205.359,+208.791,-2.95375,+208.815,+208.767,-204.094,+208.856,+208.811,-204.056,+208.791,+208.809
2019-04-21 11:25:00 GMT,+209.536,-2.60659,-2.29255,+209.658,-207.503,-207.451,-207.443,-207.623,-2.8345,-206.981,-205.373,-2.87769,-3.01812,-207.796,-205.394,+208.86,-3.00025,+208.884,+208.836,-204.122,+208.926,+208.884,-204.085,+208.861,+208.882
2019-04-21 11:26:00 GMT,+209.494,-2.58789,-2.27359,+209.613,-207.475,-207.423,-207.415,-207.597,-2.81572,-206.955,-205.347,-2.85893,-2.99935,-207.77,-205.369,+208.816,-2.98148,+208.839,+208.792,-204.096,+208.882,+208.839,-204.059,+208.816,+208.837
2019-04-21 11:27:00 GMT,+209.511,-2.58518,-2.27409,+209.627,-207.488,-207.436,-207.428,-207.596,-2.81289,-206.953,-205.346,-2.85613,-2.99656,-207.769,-205.367,+208.812,-2.97868,+208.836,+208.788,-204.095,+208.878,+208.835,-204.058,+208.812,+208.833
2019-04-21 11:28:00 GMT,+209.515,-2.58622,-2.2752,+209.631,-207.492,-207.441,-207.434,-207.601,-2.81396,-206.956,-205.349,-2.8572,-2.99762,-207.773,-205.371,+208.817,-2.97975,+208.841,+208.793,-204.098,+208.883,+208.84,-204.061,+208.817,+208.838
2019-04-21 11:29:00 GMT,+209.504,-2.586,-2.27356,+209.622,-207.483,-207.432,-207.424,-207.598,-2.81353,-206.953,-205.346,-2.85678,-2.99723,-207.77,-205.368,+208.814,-2.97935,+208.837,+208.79,-204.095,+208.879,+208.836,-204.059,+208.814,+208.834
2019-04-21 11:30:00 GMT,+209.23,-2.71789,-2.37921,+209.356,-207.188,-207.133,-207.125,-207.351,-2.9595,-206.698,-205.063,-3.00498,-3.15568,-207.52,-205.084,+208.559,-3.13659,+208.583,+208.534,-203.771,+208.635,+208.603,-203.734,+208.568,+208.601
2019-04-21 11:31:00 GMT,+209.145,-2.69088,-2.35024,+209.276,-207.133,-207.078,-207.07,-207.308,-2.93243,-206.654,-205.019,-2.97796,-3.12874,-207.477,-205.04,+208.487,-3.10965,+208.512,+208.463,-203.727,+208.563,+208.531,-203.69,+208.496,+208.529
2019-04-21 11:32:00 GMT,+209.069,-2.66656,-2.32418,+209.204,-207.084,-207.029,-207.021,-207.268,-2.90806,-206.614,-204.979,-2.95362,-3.10448,-207.438,-205,+208.423,-3.08538,+208.447,+208.398,-203.686,+208.498,+208.467,-203.649,+208.431,+208.464
2019-04-21 11:33:00 GMT,+209.038,-2.66464,-2.32077,+209.176,-207.058,-207.002,-206.994,-207.251,-2.90603,-206.596,-204.961,-2.95163,-3.10251,-207.422,-204.982,+208.403,-3.08341,+208.427,+208.378,-203.669,+208.478,+208.446,-203.632,+208.411,+208.444
2019-04-21 11:34:00 GMT,+209.049,-2.67813,-2.33297,+209.19,-207.057,-207.001,-206.993,-207.259,-2.91939,-206.604,-204.97,-2.96499,-3.11585,-207.43,-204.991,+208.423,-3.09675,+208.447,+208.398,-203.677,+208.498,+208.466,-203.64,+208.431,+208.464
2019-04-21 11:35:00 GMT,+209.151,-2.65035,-2.3041,+209.291,-207.119,-207.064,-207.057,-207.326,-2.88909,-206.678,-205.059,-2.93417,-3.07972,-207.499,-205.08,+208.543,-3.06086,+208.567,+208.519,-203.768,+208.619,+208.593,-203.73,+208.554,+208.59
2019-04-21 11:36:00 GMT,+209.134,-2.6445,-2.29825,+209.275,-207.108,-207.053,-207.046,-207.315,-2.88312,-206.668,-205.047,-2.92821,-3.07358,-207.489,-205.068,+208.526,-3.05472,+208.55,+208.502,-203.756,+208.602,+208.575,-203.718,+208.537,+208.572
2019-04-21 11:37:00 GMT,+209.101,-2.63293,-2.28667,+209.242,-207.086,-207.032,-207.024,-207.295,-2.87132,-206.646,-205.025,-2.91642,-3.06146,-207.469,-205.046,+208.492,-3.04259,+208.517,+208.469,-203.732,+208.567,+208.539,-203.695,+208.502,+208.536
2019-04-21 11:38:00 GMT,+209.069,-2.62216,-2.27586,+209.212,-207.066,-207.011,-207.004,-207.276,-2.86034,-206.627,-205.004,-2.90545,-3.0502,-207.451,-205.025,+208.461,-3.03133,+208.486,+208.438,-203.711,+208.536,+208.506,-203.673,+208.47,+208.503
2019-04-21 11:39:00 GMT,+209.106,-2.63457,-2.28827,+209.247,-207.09,-207.035,-207.027,-207.298,-2.873,-206.65,-205.028,-2.91809,-3.0632,-207.472,-205.049,+208.497,-3.04433,+208.522,+208.474,-203.736,+208.573,+208.544,-203.699,+208.508,+208.541
2019-04-21 11:40:00 GMT,+209.553,-2.55599,-2.22508,+209.688,-207.544,-207.495,-207.488,-207.749,-2.7859,-207.131,-205.581,-2.82942,-2.97213,-207.915,-205.603,+209.008,-2.95372,+209.032,+208.985,-204.356,+209.091,+209.073,-204.318,+209.029,+209.071
2019-04-21 11:41:00 GMT,+209.576,-2.56366,-2.23274,+209.71,-207.559,-207.51,-207.503,-207.763,-2.79376,-207.146,-205.597,-2.83727,-2.98025,-207.929,-205.619,+209.031,-2.96185,+209.055,+209.009,-204.373,+209.114,+209.098,-204.335,+209.053,+209.096
2019-04-21 11:42:00 GMT,+209.592,-2.56893,-2.238,+209.725,-207.57,-207.521,-207.514,-207.773,-2.79916,-207.156,-205.608,-2.84266,-2.98584,-207.939,-205.63,+209.047,-2.96743,+209.071,+209.024,-204.384,+209.131,+209.115,-204.347,+209.069,+209.113
2019-04-21 11:43:00 GMT,+209.607,-2.57393,-2.24301,+209.74,-207.58,-207.531,-207.524,-207.782,-2.80429,-207.166,-205.618,-2.84779,-2.99114,-207.948,-205.64,+209.062,-2.97274,+209.086,+209.039,-204.395,+209.146,+209.132,-204.358,+209.085,+209.129
2019-04-21 11:44:00 GMT,+209.586,-2.56655,-2.23562,+209.719,-207.566,-207.517,-207.51,-207.77,-2.79676,-207.152,-205.604,-2.84027,-2.9834,-207.935,-205.626,+209.041,-2.965,+209.064,+209.018,-204.38,+209.124,+209.109,-204.343,+209.063,+209.106
2019-04-21 11:45:00 GMT,+210.176,-2.41212,-2.09293,+210.298,-208.139,-208.094,-208.087,-208.33,-2.62996,-207.751,-206.29,-2.67049,-2.8124,-208.488,-206.312,+209.687,-2.79456,+209.709,+209.667,-205.145,+209.775,+209.78,-205.108,+209.718,+209.778
2019-04-21 11:46:00 GMT,+210.156,-2.40508,-2.08589,+210.278,-208.126,-208.081,-208.074,-208.318,-2.62278,-207.739,-206.277,-2.66331,-2.80502,-208.476,-206.298,+209.667,-2.78717,+209.689,+209.647,-205.131,+209.754,+209.759,-205.094,+209.697,+209.756
2019-04-21 11:47:00 GMT,+210.138,-2.39895,-2.07976,+210.261,-208.115,-208.07,-208.063,-208.307,-2.61654,-207.728,-206.265,-2.65706,-2.7986,-208.465,-206.287,+209.649,-2.78075,+209.672,+209.629,-205.119,+209.736,+209.74,-205.081,+209.679,+209.738
2019-04-21 11:48:00 GMT,+210.077,-2.37744,-2.05824,+210.202,-208.075,-208.03,-208.023,-208.27,-2.59459,-207.689,-206.224,-2.63513,-2.77604,-208.429,-206.246,+209.588,-2.75819,+209.61,+209.568,-205.075,+209.673,+209.674,-205.038,+209.616,+209.671
2019-04-21 11:49:00 GMT,+210.018,-2.35695,-2.03774,+210.145,-208.037,-207.992,-207.985,-208.234,-2.57369,-207.652,-206.185,-2.61424,-2.75455,-208.394,-206.206,+209.53,-2.7367,+209.552,+209.509,-205.034,+209.613,+209.611,-204.997,+209.556,+209.609
2019-04-21 11:50:00 GMT,+210.594,-2.20838,-1.91214,+210.714,-208.792,-208.751,-208.744,-208.952,-2.41402,-208.411,-207.041,-2.45122,-2.58726,-209.097,-207.063,+210.15,-2.57059,+210.172,+210.133,-205.972,+210.234,+210.242,-205.936,+210.18,+210.239
2019-04-21 11:51:00 GMT,+210.577,-2.20228,-1.90604,+210.698,-208.781,-208.739,-208.733,-208.941,-2.4078,-208.4,-207.03,-2.445,-2.58086,-209.087,-207.051,+210.133,-2.56419,+210.154,+210.116,-205.96,+210.216,+210.223,-205.924,+210.162,+210.221
2019-04-21 11:52:00 GMT,+210.546,-2.19137,-1.89513,+210.668,-208.761,-208.719,-208.713,-208.922,-2.39667,-208.381,-207.009,-2.43387,-2.56942,-209.069,-207.03,+210.102,-2.55274,+210.124,+210.085,-205.938,+210.184,+210.19,-205.902,+210.13,+210.187
2019-04-21 11:53:00 GMT,+210.495,-2.17348,-1.87725,+210.619,-208.728,-208.687,-208.68,-208.891,-2.37842,-208.349,-206.975,-2.41564,-2.55066,-209.039,-206.996,+210.052,-2.53398,+210.073,+210.034,-205.902,+210.132,+210.136,-205.867,+210.078,+210.133
2019-04-21 11:54:00 GMT,+210.474,-2.16617,-1.86993,+210.599,-208.715,-208.673,-208.667,-208.879,-2.37096,-208.336,-206.961,-2.40818,-2.54299,-209.026,-206.983,+210.031,-2.52631,+210.052,+210.013,-205.888,+210.111,+210.113,-205.852,+210.057,+210.111
2019-04-21 11:55:00 GMT,+210.949,-1.97062,-1.68895,+211.074,-209.379,-209.339,-209.333,-209.551,-2.16289,-209.048,-207.772,-2.19829,-2.31734,-209.687,-207.792,+210.578,-2.30234,+210.598,+210.562,-206.785,+210.661,+210.679,-206.752,+210.611,+210.676
2019-04-21 11:56:00 GMT,+210.915,-1.95882,-1.67716,+211.042,-209.357,-209.318,-209.311,-209.531,-2.15086,-209.027,-207.75,-2.18626,-2.30497,-209.667,-207.77,+210.545,-2.28997,+210.565,+210.529,-206.761,+210.626,+210.643,-206.729,+210.577,+210.64
2019-04-21 11:57:00 GMT,+210.896,-1.95194,-1.67028,+211.023,-209.345,-209.305,-209.299,-209.519,-2.14384,-209.014,-207.737,-2.17924,-2.29775,-209.656,-207.757,+210.525,-2.28274,+210.545,+210.51,-206.748,+210.606,+210.623,-206.715,+210.557,+210.62
2019-04-21 11:58:00 GMT,+210.877,-1.9452,-1.66354,+211.004,-209.332,-209.293,-209.286,-209.508,-2.13696,-209.002,-207.724,-2.17236,-2.29067,-209.645,-207.745,+210.506,-2.27567,+210.526,+210.491,-206.735,+210.587,+210.602,-206.702,+210.537,+210.599
2019-04-21 11:59:00 GMT,+210.392,-1.77793,-1.50317,+210.538,-209.013,-208.973,-208.966,-209.183,-1.96376,-208.661,-207.352,-1.99919,-2.10869,-209.331,-207.372,+209.985,-2.09368,+210.006,+209.968,-206.338,+210.043,+210.019,-206.304,+209.991,+210.016
2019-04-21 12:00:00 GMT,+210.959,-1.63609,-1.37593,+211.094,-209.695,-209.659,-209.653,-209.855,-1.8123,-209.375,-208.158,-1.84611,-1.9551,-209.987,-208.177,+210.571,-1.94146,+210.589,+210.555,-207.23,+210.625,+210.611,-207.201,+210.578,+210.608
2019-04-21 12:01:00 GMT,+210.959,-1.63609,-1.37593,+211.094,-209.695,-209.659,-209.653,-209.855,-1.8123,-209.375,-208.158,-1.84611,-1.9551,-209.987,-208.177,+210.571,-1.94146,+210.589,+210.555,-207.23,+210.625,+210.611,-207.201,+210.578,+210.608
2019-04-21 12:02:00 GMT,+210.959,-1.63609,-1.37593,+211.094,-209.695,-209.659,-209.653,-209.855,-1.8123,-209.375,-208.158,-1.84611,-1.9551,-209.987,-208.177,+210.571,-1.94146,+210.589,+210.555,-207.23,+210.625,+210.611,-207.201,+210.578,+210.608
2019-04-21 12:03:00 GMT,+210.959,-1.63609,-1.37593,+211.094,-209.695,-209.659,-209.653,-209.855,-1.8123,-209.375,-208.158,-1.84611,-1.9551,-209.987,-208.177,+210.571,-1.94146,+210.589,+210.555,-207.23,+210.625,+210.611,-207.201,+210.578,+210.608
2019-04-21 12:04:00 GMT,+210.959,-1.63609,-1.37593,+211.094,-209.695,-209.659,-209.653,-209.855,-1.8123,-209.375,-208.158,-1.84611,-1.9551,-209.987,-208.177,+210.571,-1.94146,+210.589,+210.555,-207.23,+210.625,+210.611,-207.201,+210.578,+210.608
2019-04-21 12:05:00 GMT,+211.232,-1.43449,-1.18256,+211.367,-210.028,-209.995,-209.989,-210.192,-1.60065,-209.729,-208.561,-1.63392,-1.73059,-210.317,-208.577,+210.896,-1.71791,+210.913,+210.882,-207.67,+210.952,+210.944,-207.643,+210.907,+210.942
2019-04-21 12:06:00 GMT,+211.232,-1.43449,-1.18256,+211.367,-210.028,-209.995,-209.989,-210.192,-1.60065,-209.729,-208.561,-1.63392,-1.73059,-210.317,-208.577,+210.896,-1.71791,+210.913,+210.882,-207.67,+210.952,+210.944,-207.643,+210.907,+210.942
2019-04-21 12:07:00 GMT,+211.238,-1.43699,-1.18468,+211.373,-210.032,-209.999,-209.992,-210.197,-1.60329,-209.735,-208.567,-1.63657,-1.73348,-210.322,-208.583,+210.905,-1.7208,+210.922,+210.89,-207.677,+210.96,+210.954,-207.65,+210.916,+210.952
2019-04-21 12:08:00 GMT,+211.262,-1.44756,-1.19366,+211.397,-210.048,-210.014,-210.008,-210.218,-1.61447,-209.757,-208.593,-1.64775,-1.74568,-210.342,-208.609,+210.939,-1.733,+210.956,+210.925,-207.706,+210.997,+210.995,-207.679,+210.953,+210.993
2019-04-21 12:09:00 GMT,+211.275,-1.45304,-1.19833,+211.41,-210.056,-210.022,-210.016,-210.228,-1.62027,-209.769,-208.607,-1.65356,-1.75202,-210.352,-208.623,+210.957,-1.73934,+210.974,+210.943,-207.721,+211.016,+211.017,-207.694,+210.973,+211.014
2019-04-21 12:10:00 GMT,+211.385,-1.32099,-1.05939,+211.52,-210.21,-210.178,-210.172,-210.398,-1.48624,-209.951,-208.816,-1.52012,-1.6171,-210.512,-208.832,+211.071,-1.60528,+211.086,+211.055,-207.956,+211.129,+211.125,-207.928,+211.086,+211.124
2019-04-21 12:11:00 GMT,+211.386,-1.32136,-1.0597,+211.521,-210.21,-210.178,-210.173,-210.399,-1.48663,-209.952,-208.817,-1.52051,-1.61752,-210.512,-208.833,+211.072,-1.60571,+211.087,+211.057,-207.957,+211.13,+211.127,-207.929,+211.088,+211.125
2019-04-21 12:12:00 GMT,+211.372,-1.31613,-1.05447,+211.507,-210.201,-210.169,-210.163,-210.39,-1.48129,-209.942,-208.807,-1.51517,-1.61203,-210.504,-208.823,+211.057,-1.60021,+211.073,+211.042,-207.947,+211.115,+211.111,-207.919,+211.072,+211.109
2019-04-21 12:13:00 GMT,+211.348,-1.30785,-1.04621,+211.484,-210.186,-210.154,-210.148,-210.376,-1.47284,-209.928,-208.792,-1.50673,-1.60334,-210.49,-208.807,+211.034,-1.59153,+211.05,+211.019,-207.931,+211.091,+211.086,-207.903,+211.049,+211.085
2019-04-21 12:14:00 GMT,+211.317,-1.29673,-1.0351,+211.454,-210.166,-210.134,-210.128,-210.357,-1.46149,-209.908,-208.771,-1.49538,-1.59167,-210.472,-208.787,+211.003,-1.57985,+211.019,+210.988,-207.909,+211.059,+211.053,-207.881,+211.017,+211.051
2019-04-21 12:15:00 GMT,+211.243,-1.32106,-1.05387,+211.379,-210.213,-210.178,-210.173,-210.398,-1.49294,-209.95,-208.803,-1.52844,-1.63613,-210.507,-208.818,+210.894,-1.6255,+210.909,+210.878,-207.939,+210.943,+210.928,-207.911,+210.899,+210.927
2019-04-21 12:16:00 GMT,+211.22,-1.31261,-1.04543,+211.357,-210.198,-210.163,-210.158,-210.384,-1.48431,-209.935,-208.787,-1.51982,-1.62726,-210.493,-208.803,+210.87,-1.61663,+210.886,+210.854,-207.923,+210.918,+210.903,-207.895,+210.874,+210.901
2019-04-21 12:17:00 GMT,+211.194,-1.30354,-1.03637,+211.332,-210.182,-210.146,-210.141,-210.368,-1.47506,-209.919,-208.77,-1.51057,-1.61775,-210.478,-208.786,+210.845,-1.60712,+210.86,+210.829,-207.905,+210.892,+210.875,-207.877,+210.848,+210.874
2019-04-21 12:18:00 GMT,+211.181,-1.29866,-1.0315,+211.319,-210.173,-210.137,-210.132,-210.36,-1.47008,-209.91,-208.761,-1.5056,-1.61263,-210.47,-208.777,+210.831,-1.602,+210.847,+210.815,-207.896,+210.878,+210.861,-207.867,+210.834,+210.859
2019-04-21 12:19:00 GMT,+211.189,-1.30155,-1.03439,+211.327,-210.178,-210.143,-210.138,-210.365,-1.47302,-209.915,-208.767,-1.50854,-1.61566,-210.475,-208.782,+210.839,-1.60503,+210.855,+210.823,-207.901,+210.886,+210.869,-207.873,+210.842,+210.868
2019-04-21 12:20:00 GMT,+210.812,-1.37452,-1.09182,+210.954,-209.776,-209.738,-209.733,-209.958,-1.55611,-209.482,-208.267,-1.59426,-1.70867,-210.068,-208.283,+210.404,-1.69718,+210.421,+210.387,-207.345,+210.45,+210.423,-207.315,+210.402,+210.422
2019-04-21 12:21:00 GMT,+210.789,-1.36658,-1.08389,+210.933,-209.761,-209.724,-209.718,-209.944,-1.54801,-209.468,-208.252,-1.58616,-1.70034,-210.055,-208.268,+210.381,-1.68885,+210.399,+210.364,-207.329,+210.427,+210.399,-207.3,+210.379,+210.398
2019-04-21 12:22:00 GMT,+210.788,-1.36636,-1.08367,+210.932,-209.761,-209.723,-209.718,-209.944,-1.54779,-209.467,-208.251,-1.58593,-1.70011,-210.055,-208.268,+210.381,-1.68862,+210.398,+210.364,-207.329,+210.426,+210.399,-207.299,+210.379,+210.398
2019-04-21 12:23:00 GMT,+210.788,-1.36636,-1.08367,+210.932,-209.761,-209.723,-209.718,-209.944,-1.54779,-209.467,-208.251,-1.58593,-1.70011,-210.055,-208.268,+210.381,-1.68862,+210.398,+210.364,-207.329,+210.426,+210.399,-207.299,+210.379,+210.398
2019-04-21 12:24:00 GMT,+210.788,-1.36636,-1.08367,+210.932,-209.761,-209.723,-209.718,-209.944,-1.54779,-209.467,-208.251,-1.58593,-1.70011,-210.055,-208.268,+210.381,-1.68862,+210.398,+210.364,-207.329,+210.426,+210.399,-207.299,+210.379,+210.398
2019-04-21 12:25:00 GMT,+210.792,-1.35625,-1.07541,+210.934,-209.771,-209.731,-209.725,-209.95,-1.53509,-209.473,-208.264,-1.57283,-1.684,-210.062,-208.28,+210.386,-1.67181,+210.403,+210.37,-207.336,+210.43,+210.406,-207.308,+210.383,+210.405
2019-04-21 12:26:00 GMT,+210.792,-1.35625,-1.07541,+210.934,-209.771,-209.731,-209.725,-209.95,-1.53509,-209.473,-208.264,-1.57283,-1.684,-210.062,-208.28,+210.386,-1.67181,+210.403,+210.37,-207.336,+210.43,+210.406,-207.308,+210.383,+210.405
2019-04-21 12:27:00 GMT,+210.792,-1.35625,-1.07541,+210.934,-209.771,-209.731,-209.725,-209.95,-1.53509,-209.473,-208.264,-1.57283,-1.684,-210.062,-208.28,+210.386,-1.67181,+210.403,+210.37,-207.336,+210.43,+210.406,-207.308,+210.383,+210.405
2019-04-21 12:28:00 GMT,+210.792,-1.35641,-1.07558,+210.934,-209.772,-209.731,-209.726,-209.95,-1.53526,-209.473,-208.264,-1.573,-1.68417,-210.062,-208.28,+210.387,-1.67199,+210.404,+210.37,-207.336,+210.431,+210.407,-207.308,+210.383,+210.406
2019-04-21 12:29:00 GMT,+210.792,-1.35625,-1.07541,+210.934,-209.771,-209.731,-209.725,-209.95,-1.53509,-209.473,-208.264,-1.57283,-1.684,-210.062,-208.28,+210.386,-1.67181,+210.403,+210.37,-207.336,+210.43,+210.406,-207.308,+210.383,+210.405
2019-04-21 12:30:00 GMT,+210.849,-1.34137,-1.06096,+210.989,-209.785,-209.749,-209.743,-209.97,-1.5187,-209.496,-208.302,-1.55626,-1.66763,-210.085,-208.319,+210.464,-1.65443,+210.481,+210.447,-207.375,+210.507,+210.485,-207.346,+210.46,+210.485
2019-04-21 12:31:00 GMT,+210.849,-1.34137,-1.06096,+210.989,-209.785,-209.749,-209.743,-209.97,-1.5187,-209.496,-208.302,-1.55626,-1.66763,-210.085,-208.319,+210.464,-1.65443,+210.481,+210.447,-207.375,+210.507,+210.485,-207.346,+210.46,+210.485
2019-04-21 12:32:00 GMT,+210.849,-1.34137,-1.06096,+210.989,-209.785,-209.749,-209.743,-209.97,-1.5187,-209.496,-208.302,-1.55626,-1.66763,-210.085,-208.319,+210.464,-1.65443,+210.481,+210.447,-207.375,+210.507,+210.485,-207.346,+210.46,+210.485
2019-04-21 12:33:00 GMT,+210.849,-1.34137,-1.06096,+210.989,-209.785,-209.749,-209.743,-209.97,-1.5187,-209.496,-208.302,-1.55626,-1.66763,-210.085,-208.319,+210.464,-1.65443,+210.481,+210.447,-207.375,+210.507,+210.485,-207.346,+210.46,+210.485
2019-04-21 12:34:00 GMT,+210.849,-1.34137,-1.06096,+210.989,-209.785,-209.749,-209.743,-209.97,-1.5187,-209.496,-208.302,-1.55626,-1.66763,-210.085,-208.319,+210.464,-1.65443,+210.481,+210.447,-207.375,+210.507,+210.485,-207.346,+210.46,+210.485
2019-04-21 12:35:00 GMT,+210.839,-1.33811,-1.06755,+210.979,-209.81,-209.776,-209.769,-209.965,-1.5129,-209.49,-208.295,-1.54976,-1.66538,-210.084,-208.313,+210.468,-1.65261,+210.484,+210.451,-207.378,+210.505,+210.482,-207.349,+210.458,+210.483
2019-04-21 12:36:00 GMT,+210.839,-1.33811,-1.06755,+210.979,-209.81,-209.776,-209.769,-209.965,-1.5129,-209.49,-208.295,-1.54976,-1.66538,-210.084,-208.313,+210.468,-1.65261,+210.484,+210.451,-207.378,+210.505,+210.482,-207.349,+210.458,+210.483
2019-04-21 12:37:00 GMT,+210.839,-1.33811,-1.06755,+210.979,-209.81,-209.776,-209.769,-209.965,-1.5129,-209.49,-208.295,-1.54976,-1.66538,-210.084,-208.313,+210.468,-1.65261,+210.484,+210.451,-207.378,+210.505,+210.482,-207.349,+210.458,+210.483
2019-04-21 12:38:00 GMT,+210.839,-1.33811,-1.06755,+210.979,-209.81,-209.776,-209.769,-209.965,-1.5129,-209.49,-208.295,-1.54976,-1.66538,-210.084,-208.313,+210.468,-1.65261,+210.484,+210.451,-207.378,+210.505,+210.482,-207.349,+210.458,+210.483
2019-04-21 12:39:00 GMT,+210.839,-1.33811,-1.06755,+210.979,-209.81,-209.776,-209.769,-209.965,-1.5129,-209.49,-208.295,-1.54976,-1.66538,-210.084,-208.313,+210.468,-1.65261,+210.484,+210.451,-207.378,+210.505,+210.482,-207.349,+210.458,+210.483
2019-04-21 12:40:00 GMT,+210.809,-1.36238,-1.09376,+210.95,-209.867,-209.832,-209.825,-210.016,-1.53763,-209.543,-208.351,-1.57442,-1.69496,-210.134,-208.37,+210.445,-1.68198,+210.46,+210.426,-207.426,+210.479,+210.456,-207.396,+210.432,+210.457
2019-04-21 12:41:00 GMT,+210.809,-1.36238,-1.09376,+210.95,-209.867,-209.832,-209.825,-210.016,-1.53763,-209.543,-208.351,-1.57442,-1.69496,-210.134,-208.37,+210.445,-1.68198,+210.46,+210.426,-207.426,+210.479,+210.456,-207.396,+210.432,+210.457
2019-04-21 12:42:00 GMT,+210.809,-1.36238,-1.09376,+210.95,-209.867,-209.832,-209.825,-210.016,-1.53763,-209.543,-208.351,-1.57442,-1.69496,-210.134,-208.37,+210.445,-1.68198,+210.46,+210.426,-207.426,+210.479,+210.456,-207.396,+210.432,+210.457
2019-04-21 12:43:00 GMT,+210.809,-1.36238,-1.09376,+210.95,-209.867,-209.832,-209.825,-210.016,-1.53763,-209.543,-208.351,-1.57442,-1.69496,-210.134,-208.37,+210.445,-1.68198,+210.46,+210.426,-207.426,+210.479,+210.456,-207.396,+210.432,+210.457
2019-04-21 12:44:00 GMT,+210.809,-1.36238,-1.09376,+210.95,-209.867,-209.832,-209.825,-210.016,-1.53763,-209.543,-208.351,-1.57442,-1.69496,-210.134,-208.37,+210.445,-1.68198,+210.46,+210.426,-207.426,+210.479,+210.456,-207.396,+210.432,+210.457
2019-04-21 12:45:00 GMT,+210.791,-1.35774,-1.0915,+210.936,-209.876,-209.841,-209.835,-210.025,-1.52955,-209.553,-208.355,-1.56622,-1.68124,-210.15,-208.374,+210.432,-1.66795,+210.449,+210.415,-207.44,+210.469,+210.447,-207.411,+210.422,+210.447
2019-04-21 12:46:00 GMT,+210.791,-1.35774,-1.0915,+210.936,-209.876,-209.841,-209.835,-210.025,-1.52955,-209.553,-208.355,-1.56622,-1.68124,-210.15,-208.374,+210.432,-1.66795,+210.449,+210.415,-207.44,+210.469,+210.447,-207.411,+210.422,+210.447
2019-04-21 12:47:00 GMT,+210.791,-1.35774,-1.0915,+210.936,-209.876,-209.841,-209.835,-210.025,-1.52955,-209.553,-208.355,-1.56622,-1.68124,-210.15,-208.374,+210.432,-1.66795,+210.449,+210.415,-207.44,+210.469,+210.447,-207.411,+210.422,+210.447
2019-04-21 12:48:00 GMT,+210.791,-1.35774,-1.0915,+210.936,-209.876,-209.841,-209.835,-210.025,-1.52955,-209.553,-208.355,-1.56622,-1.68124,-210.15,-208.374,+210.432,-1.66795,+210.449,+210.415,-207.44,+210.469,+210.447,-207.411,+210.422,+210.447
2019-04-21 12:49:00 GMT,+210.791,-1.35774,-1.0915,+210.936,-209.876,-209.841,-209.835,-210.025,-1.52955,-209.553,-208.355,-1.56622,-1.68124,-210.15,-208.374,+210.432,-1.66795,+210.449,+210.415,-207.44,+210.469,+210.447,-207.411,+210.422,+210.447
2019-04-21 12:50:00 GMT,+210.782,-1.36037,-1.0928,+210.928,-209.868,-209.832,-209.826,-210.024,-1.53093,-209.553,-208.352,-1.56694,-1.68669,-210.149,-208.371,+210.426,-1.67341,+210.443,+210.409,-207.442,+210.459,+210.437,-207.414,+210.412,+210.436
2019-04-21 12:51:00 GMT,+210.782,-1.36037,-1.0928,+210.928,-209.868,-209.832,-209.826,-210.024,-1.53094,-209.553,-208.352,-1.56694,-1.68669,-210.149,-208.371,+210.426,-1.67341,+210.443,+210.409,-207.442,+210.459,+210.437,-207.414,+210.412,+210.437
2019-04-21 12:52:00 GMT,+210.782,-1.36038,-1.09281,+210.928,-209.868,-209.832,-209.826,-210.024,-1.53095,-209.553,-208.352,-1.56695,-1.6867,-210.149,-208.371,+210.426,-1.67342,+210.443,+210.409,-207.442,+210.459,+210.437,-207.414,+210.412,+210.437
2019-04-21 12:53:00 GMT,+210.782,-1.36038,-1.09281,+210.928,-209.868,-209.832,-209.826,-210.024,-1.53095,-209.553,-208.352,-1.56695,-1.6867,-210.149,-208.371,+210.426,-1.67342,+210.443,+210.409,-207.442,+210.459,+210.437,-207.414,+210.412,+210.437
