# file...... output/Bus1.csv
# date...... Wed May 11 08:05:47 2022
# user...... void
# host...... (null)
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,Bus2:voltage_A.real, Bus2:voltage_A.imag, Bus2:measured_current_A.real, Bus2:measured_current_A.imag
2019-04-21 19:45:00 GMT,+215.339,-126.617,+90.6614,-252.036
2019-04-21 19:46:00 GMT,+215.339,-126.617,+90.6614,-252.036
2019-04-21 19:47:00 GMT,+215.339,-126.617,+90.6614,-252.036
2019-04-21 19:48:00 GMT,+215.339,-126.617,+90.6614,-252.036
2019-04-21 19:49:00 GMT,+215.339,-126.617,+90.6614,-252.036
2019-04-21 19:50:00 GMT,+215.02,-126.694,+102.153,-276.975
2019-04-21 19:51:00 GMT,+215.02,-126.694,+102.153,-276.975
2019-04-21 19:52:00 GMT,+215.02,-126.694,+102.153,-276.975
2019-04-21 19:53:00 GMT,+215.02,-126.694,+102.153,-276.975
2019-04-21 19:54:00 GMT,+215.02,-126.694,+102.153,-276.975
2019-04-21 19:55:00 GMT,+214.632,-126.586,+99.4107,-310.38
2019-04-21 19:56:00 GMT,+214.632,-126.586,+99.4107,-310.38
2019-04-21 19:57:00 GMT,+214.632,-126.586,+99.4107,-310.38
2019-04-21 19:58:00 GMT,+214.632,-126.586,+99.4107,-310.38
2019-04-21 19:59:00 GMT,+214.632,-126.586,+99.4107,-310.38
2019-04-21 20:00:00 GMT,+214.352,-126.579,+103.018,-334.378
2019-04-21 20:01:00 GMT,+214.352,-126.579,+103.018,-334.378
2019-04-21 20:02:00 GMT,+214.352,-126.579,+103.018,-334.378
2019-04-21 20:03:00 GMT,+214.352,-126.579,+103.018,-334.378
2019-04-21 20:04:00 GMT,+214.352,-126.579,+103.018,-334.378
2019-04-21 20:05:00 GMT,+214.165,-126.614,+108.296,-350.148
2019-04-21 20:06:00 GMT,+214.165,-126.614,+108.296,-350.148
2019-04-21 20:07:00 GMT,+214.165,-126.614,+108.296,-350.148
2019-04-21 20:08:00 GMT,+214.165,-126.614,+108.296,-350.148
2019-04-21 20:09:00 GMT,+214.165,-126.614,+108.296,-350.148
2019-04-21 20:10:00 GMT,+214.058,-126.615,+109.475,-359.905
2019-04-21 20:11:00 GMT,+214.058,-126.615,+109.475,-359.905
2019-04-21 20:12:00 GMT,+214.058,-126.615,+109.475,-359.905
2019-04-21 20:13:00 GMT,+214.058,-126.615,+109.475,-359.905
2019-04-21 20:14:00 GMT,+214.058,-126.615,+109.475,-359.905
2019-04-21 20:15:00 GMT,+214.137,-126.549,+102.314,-355.352
2019-04-21 20:16:00 GMT,+214.137,-126.549,+102.314,-355.352
2019-04-21 20:17:00 GMT,+214.137,-126.549,+102.314,-355.352
2019-04-21 20:18:00 GMT,+214.137,-126.549,+102.314,-355.352
2019-04-21 20:19:00 GMT,+214.137,-126.549,+102.314,-355.352
2019-04-21 20:20:00 GMT,+214.361,-126.46,+90.7826,-338.924
2019-04-21 20:21:00 GMT,+214.361,-126.46,+90.7826,-338.924
2019-04-21 20:22:00 GMT,+214.361,-126.46,+90.7826,-338.924
2019-04-21 20:23:00 GMT,+214.361,-126.46,+90.7826,-338.924
2019-04-21 20:24:00 GMT,+214.361,-126.46,+90.7826,-338.924
2019-04-21 20:25:00 GMT,+214.303,-126.853,+123.728,-338.838
2019-04-21 20:26:00 GMT,+214.303,-126.853,+123.728,-338.838
2019-04-21 20:27:00 GMT,+214.303,-126.853,+123.728,-338.838
2019-04-21 20:28:00 GMT,+214.303,-126.853,+123.728,-338.838
2019-04-21 20:29:00 GMT,+214.303,-126.853,+123.728,-338.838
2019-04-21 20:30:00 GMT,+214.884,-126.754,+106.281,-292.482
2019-04-21 20:31:00 GMT,+214.884,-126.754,+106.281,-292.482
2019-04-21 20:32:00 GMT,+214.884,-126.754,+106.281,-292.482
2019-04-21 20:33:00 GMT,+214.884,-126.754,+106.281,-292.482
2019-04-21 20:34:00 GMT,+214.884,-126.754,+106.281,-292.482
2019-04-21 20:35:00 GMT,+215.111,-126.699,+97.9814,-274.53
2019-04-21 20:36:00 GMT,+215.111,-126.699,+97.9814,-274.53
2019-04-21 20:37:00 GMT,+215.111,-126.699,+97.9814,-274.53
2019-04-21 20:38:00 GMT,+215.111,-126.699,+97.9814,-274.53
2019-04-21 20:39:00 GMT,+215.111,-126.699,+97.9814,-274.53
2019-04-21 20:40:00 GMT,+214.976,-126.73,+102.758,-284.914
2019-04-21 20:41:00 GMT,+214.976,-126.73,+102.758,-284.914
2019-04-21 20:42:00 GMT,+214.976,-126.73,+102.758,-284.914
2019-04-21 20:43:00 GMT,+214.976,-126.73,+102.758,-284.914
2019-04-21 20:44:00 GMT,+214.976,-126.73,+102.758,-284.914
2019-04-21 20:45:00 GMT,+215.025,-126.717,+100.927,-281.065
2019-04-21 20:46:00 GMT,+215.025,-126.717,+100.927,-281.065
2019-04-21 20:47:00 GMT,+215.025,-126.717,+100.927,-281.065
2019-04-21 20:48:00 GMT,+215.025,-126.717,+100.927,-281.065
2019-04-21 20:49:00 GMT,+215.025,-126.717,+100.927,-281.065
2019-04-21 20:50:00 GMT,+215.11,-126.693,+97.5788,-274.255
2019-04-21 20:51:00 GMT,+215.11,-126.693,+97.5788,-274.255
2019-04-21 20:52:00 GMT,+215.11,-126.693,+97.5788,-274.255
2019-04-21 20:53:00 GMT,+215.11,-126.693,+97.5788,-274.255
2019-04-21 20:54:00 GMT,+215.11,-126.693,+97.5788,-274.255
2019-04-21 20:55:00 GMT,+215.075,-126.7,+98.7936,-276.895
2019-04-21 20:56:00 GMT,+215.075,-126.7,+98.7936,-276.895
2019-04-21 20:57:00 GMT,+215.075,-126.7,+98.7936,-276.895
2019-04-21 20:58:00 GMT,+215.075,-126.7,+98.7936,-276.895
2019-04-21 20:59:00 GMT,+215.075,-126.7,+98.7936,-276.895
2019-04-21 21:00:00 GMT,+214.877,-126.752,+106.278,-292.567
2019-04-21 21:01:00 GMT,+214.877,-126.752,+106.278,-292.567
2019-04-21 21:02:00 GMT,+214.877,-126.752,+106.278,-292.567
2019-04-21 21:03:00 GMT,+214.877,-126.752,+106.278,-292.567
2019-04-21 21:04:00 GMT,+214.877,-126.752,+106.278,-292.567
2019-04-21 21:05:00 GMT,+214.631,-126.818,+115.695,-312.044
2019-04-21 21:06:00 GMT,+214.631,-126.818,+115.695,-312.044
2019-04-21 21:07:00 GMT,+214.631,-126.818,+115.695,-312.044
2019-04-21 21:08:00 GMT,+214.631,-126.818,+115.695,-312.044
2019-04-21 21:09:00 GMT,+214.631,-126.818,+115.695,-312.044
2019-04-21 21:10:00 GMT,+214.329,-126.899,+127.173,-336.086
2019-04-21 21:11:00 GMT,+214.329,-126.899,+127.173,-336.086
2019-04-21 21:12:00 GMT,+214.329,-126.899,+127.173,-336.086
2019-04-21 21:13:00 GMT,+214.329,-126.899,+127.173,-336.086
2019-04-21 21:14:00 GMT,+214.329,-126.899,+127.173,-336.086
2019-04-21 21:15:00 GMT,+214.125,-126.869,+128.026,-353.801
2019-04-21 21:16:00 GMT,+214.125,-126.869,+128.026,-353.801
2019-04-21 21:17:00 GMT,+214.125,-126.869,+128.026,-353.801
2019-04-21 21:18:00 GMT,+214.125,-126.869,+128.026,-353.801
2019-04-21 21:19:00 GMT,+214.125,-126.869,+128.026,-353.801
2019-04-21 21:20:00 GMT,+213.976,-126.814,+125.806,-367.344
2019-04-21 21:21:00 GMT,+213.976,-126.814,+125.806,-367.344
2019-04-21 21:22:00 GMT,+213.976,-126.814,+125.806,-367.344
2019-04-21 21:23:00 GMT,+213.976,-126.814,+125.806,-367.344
2019-04-21 21:24:00 GMT,+213.976,-126.814,+125.806,-367.344
2019-04-21 21:25:00 GMT,+213.821,-126.757,+123.66,-381.259
2019-04-21 21:26:00 GMT,+213.821,-126.757,+123.66,-381.259
2019-04-21 21:27:00 GMT,+213.821,-126.757,+123.66,-381.259
2019-04-21 21:28:00 GMT,+213.821,-126.757,+123.66,-381.259
2019-04-21 21:29:00 GMT,+213.821,-126.757,+123.66,-381.259
2019-04-21 21:30:00 GMT,+213.72,-126.723,+122.484,-390.54
2019-04-21 21:31:00 GMT,+213.72,-126.723,+122.484,-390.54
2019-04-21 21:32:00 GMT,+213.72,-126.723,+122.484,-390.54
2019-04-21 21:33:00 GMT,+213.72,-126.723,+122.484,-390.54
2019-04-21 21:34:00 GMT,+213.72,-126.723,+122.484,-390.54
2019-04-21 21:35:00 GMT,+213.693,-126.717,+122.429,-393.1
2019-04-21 21:36:00 GMT,+213.693,-126.717,+122.429,-393.1
2019-04-21 21:37:00 GMT,+213.693,-126.717,+122.429,-393.1
2019-04-21 21:38:00 GMT,+213.693,-126.717,+122.429,-393.1
2019-04-21 21:39:00 GMT,+213.693,-126.717,+122.429,-393.1
2019-04-21 21:40:00 GMT,+213.855,-126.671,+116.01,-380.455
2019-04-21 21:41:00 GMT,+213.855,-126.671,+116.01,-380.455
2019-04-21 21:42:00 GMT,+213.855,-126.671,+116.01,-380.455
2019-04-21 21:43:00 GMT,+213.855,-126.671,+116.01,-380.455
2019-04-21 21:44:00 GMT,+213.855,-126.671,+116.01,-380.455
2019-04-21 21:45:00 GMT,+213.971,-126.638,+111.51,-371.349
2019-04-21 21:46:00 GMT,+213.971,-126.638,+111.51,-371.349
2019-04-21 21:47:00 GMT,+213.971,-126.638,+111.51,-371.349
2019-04-21 21:48:00 GMT,+213.971,-126.638,+111.51,-371.349
2019-04-21 21:49:00 GMT,+213.971,-126.638,+111.51,-371.349
2019-04-21 21:50:00 GMT,+213.985,-126.635,+110.976,-370.32
2019-04-21 21:51:00 GMT,+213.985,-126.635,+110.976,-370.32
2019-04-21 21:52:00 GMT,+213.985,-126.635,+110.976,-370.32
2019-04-21 21:53:00 GMT,+213.985,-126.635,+110.976,-370.32
2019-04-21 21:54:00 GMT,+213.985,-126.635,+110.976,-370.32
2019-04-21 21:55:00 GMT,+213.922,-126.65,+113.28,-375.349
2019-04-21 21:56:00 GMT,+213.922,-126.65,+113.28,-375.349
2019-04-21 21:57:00 GMT,+213.922,-126.65,+113.28,-375.349
2019-04-21 21:58:00 GMT,+213.922,-126.65,+113.28,-375.349
2019-04-21 21:59:00 GMT,+213.922,-126.65,+113.28,-375.349
2019-04-21 22:00:00 GMT,+213.896,-126.652,+113.961,-377.231
2019-04-21 22:01:00 GMT,+213.896,-126.652,+113.961,-377.231
2019-04-21 22:02:00 GMT,+213.896,-126.652,+113.961,-377.231
2019-04-21 22:03:00 GMT,+213.896,-126.652,+113.961,-377.231
2019-04-21 22:04:00 GMT,+213.896,-126.652,+113.961,-377.231
2019-04-21 22:05:00 GMT,+213.814,-126.67,+116.874,-383.533
2019-04-21 22:06:00 GMT,+213.814,-126.67,+116.874,-383.533
2019-04-21 22:07:00 GMT,+213.814,-126.67,+116.874,-383.533
2019-04-21 22:08:00 GMT,+213.814,-126.67,+116.874,-383.533
2019-04-21 22:09:00 GMT,+213.814,-126.67,+116.874,-383.533
2019-04-21 22:10:00 GMT,+213.891,-126.647,+113.756,-377.49
2019-04-21 22:11:00 GMT,+213.891,-126.647,+113.756,-377.49
2019-04-21 22:12:00 GMT,+213.891,-126.647,+113.756,-377.49
2019-04-21 22:13:00 GMT,+213.891,-126.647,+113.756,-377.49
2019-04-21 22:14:00 GMT,+213.891,-126.647,+113.756,-377.49
2019-04-21 22:15:00 GMT,+213.72,-126.67,+118.819,-391.177
2019-04-21 22:16:00 GMT,+213.72,-126.67,+118.819,-391.177
2019-04-21 22:17:00 GMT,+213.72,-126.67,+118.819,-391.177
2019-04-21 22:18:00 GMT,+213.72,-126.67,+118.819,-391.177
2019-04-21 22:19:00 GMT,+213.72,-126.67,+118.819,-391.177
2019-04-21 22:20:00 GMT,+213.553,-126.56,+112.648,-406.153
2019-04-21 22:21:00 GMT,+213.553,-126.56,+112.648,-406.153
2019-04-21 22:22:00 GMT,+213.553,-126.56,+112.648,-406.153
2019-04-21 22:23:00 GMT,+213.553,-126.56,+112.648,-406.153
2019-04-21 22:24:00 GMT,+213.553,-126.56,+112.648,-406.153
2019-04-21 22:25:00 GMT,+213.32,-126.409,+104.21,-426.985
2019-04-21 22:26:00 GMT,+213.32,-126.409,+104.21,-426.985
2019-04-21 22:27:00 GMT,+213.32,-126.409,+104.21,-426.985
2019-04-21 22:28:00 GMT,+213.32,-126.409,+104.21,-426.985
2019-04-21 22:29:00 GMT,+213.32,-126.409,+104.21,-426.985
2019-04-21 22:30:00 GMT,+212.965,-126.362,+106.267,-456.487
2019-04-21 22:31:00 GMT,+212.965,-126.362,+106.267,-456.487
2019-04-21 22:32:00 GMT,+212.965,-126.362,+106.267,-456.487
2019-04-21 22:33:00 GMT,+212.965,-126.362,+106.267,-456.487
2019-04-21 22:34:00 GMT,+212.965,-126.362,+106.267,-456.487
2019-04-21 22:35:00 GMT,+212.367,-126.53,+129.745,-502.847
2019-04-21 22:36:00 GMT,+212.367,-126.53,+129.745,-502.847
2019-04-21 22:37:00 GMT,+212.367,-126.53,+129.745,-502.847
2019-04-21 22:38:00 GMT,+212.367,-126.53,+129.745,-502.847
2019-04-21 22:39:00 GMT,+212.367,-126.53,+129.745,-502.847
2019-04-21 22:40:00 GMT,+211.72,-126.714,+155.603,-553.149
2019-04-21 22:41:00 GMT,+211.72,-126.714,+155.603,-553.149
2019-04-21 22:42:00 GMT,+211.72,-126.714,+155.603,-553.149
2019-04-21 22:43:00 GMT,+211.72,-126.714,+155.603,-553.149
2019-04-21 22:44:00 GMT,+211.72,-126.714,+155.603,-553.149
2019-04-21 22:45:00 GMT,+211.096,-126.897,+180.847,-601.698
2019-04-21 22:46:00 GMT,+211.096,-126.897,+180.847,-601.698
2019-04-21 22:47:00 GMT,+211.096,-126.897,+180.847,-601.698
2019-04-21 22:48:00 GMT,+211.096,-126.897,+180.847,-601.698
2019-04-21 22:49:00 GMT,+211.096,-126.897,+180.847,-601.698
2019-04-21 22:50:00 GMT,+210.877,-126.958,+189.671,-618.298
2019-04-21 22:51:00 GMT,+210.877,-126.958,+189.671,-618.298
2019-04-21 22:52:00 GMT,+210.877,-126.958,+189.671,-618.298
2019-04-21 22:53:00 GMT,+210.877,-126.958,+189.671,-618.298
2019-04-21 22:54:00 GMT,+210.877,-126.958,+189.671,-618.298
2019-04-21 22:55:00 GMT,+210.843,-126.969,+191.107,-620.777
2019-04-21 22:56:00 GMT,+210.843,-126.969,+191.107,-620.777
2019-04-21 22:57:00 GMT,+210.843,-126.969,+191.107,-620.777
2019-04-21 22:58:00 GMT,+210.843,-126.969,+191.107,-620.777
2019-04-21 22:59:00 GMT,+210.843,-126.969,+191.107,-620.777
2019-04-21 23:00:00 GMT,+211.095,-126.891,+180.574,-601.293
2019-04-21 23:01:00 GMT,+211.095,-126.891,+180.574,-601.293
2019-04-21 23:02:00 GMT,+211.095,-126.891,+180.574,-601.293
2019-04-21 23:03:00 GMT,+211.095,-126.891,+180.574,-601.293
2019-04-21 23:04:00 GMT,+211.095,-126.891,+180.574,-601.293
2019-04-21 23:05:00 GMT,+211.097,-126.886,+180.403,-601.206
2019-04-21 23:06:00 GMT,+211.097,-126.886,+180.403,-601.206
2019-04-21 23:07:00 GMT,+211.097,-126.886,+180.403,-601.206
2019-04-21 23:08:00 GMT,+211.097,-126.886,+180.403,-601.206
2019-04-21 23:09:00 GMT,+211.097,-126.886,+180.403,-601.206
2019-04-21 23:10:00 GMT,+211.134,-126.873,+179.018,-598.073
2019-04-21 23:11:00 GMT,+211.134,-126.873,+179.018,-598.073
2019-04-21 23:12:00 GMT,+211.134,-126.873,+179.018,-598.073
2019-04-21 23:13:00 GMT,+211.134,-126.873,+179.018,-598.073
2019-04-21 23:14:00 GMT,+211.134,-126.873,+179.018,-598.073
2019-04-21 23:15:00 GMT,+211.118,-126.877,+179.84,-599.535
2019-04-21 23:16:00 GMT,+211.118,-126.877,+179.84,-599.535
2019-04-21 23:17:00 GMT,+211.118,-126.877,+179.84,-599.535
2019-04-21 23:18:00 GMT,+211.118,-126.877,+179.84,-599.535
2019-04-21 23:19:00 GMT,+211.118,-126.877,+179.84,-599.535
2019-04-21 23:20:00 GMT,+211.013,-126.905,+183.522,-608.791
2019-04-21 23:21:00 GMT,+211.013,-126.905,+183.522,-608.791
2019-04-21 23:22:00 GMT,+211.013,-126.905,+183.522,-608.791
2019-04-21 23:23:00 GMT,+211.013,-126.905,+183.522,-608.791
2019-04-21 23:24:00 GMT,+211.014,-126.904,+183.448,-608.741
2019-04-21 23:25:00 GMT,+210.975,-126.873,+180.868,-613.275
2019-04-21 23:26:00 GMT,+210.974,-126.873,+180.887,-613.287
2019-04-21 23:27:00 GMT,+210.975,-126.872,+180.792,-613.224
2019-04-21 23:28:00 GMT,+210.973,-126.874,+180.986,-613.353
2019-04-21 23:29:00 GMT,+210.972,-126.875,+181.148,-613.461
2019-04-21 23:30:00 GMT,+210.993,-126.806,+174.232,-613.489
2019-04-21 23:31:00 GMT,+210.993,-126.806,+174.239,-613.495
2019-04-21 23:32:00 GMT,+210.993,-126.806,+174.241,-613.496
2019-04-21 23:33:00 GMT,+210.993,-126.806,+174.241,-613.496
2019-04-21 23:34:00 GMT,+210.993,-126.806,+174.241,-613.496
2019-04-21 23:35:00 GMT,+211.06,-126.725,+165.556,-609.767
2019-04-21 23:36:00 GMT,+211.06,-126.725,+165.549,-609.763
2019-04-21 23:37:00 GMT,+211.06,-126.725,+165.556,-609.767
2019-04-21 23:38:00 GMT,+211.06,-126.725,+165.55,-609.763
2019-04-21 23:39:00 GMT,+211.06,-126.725,+165.556,-609.767
2019-04-21 23:40:00 GMT,+211.154,-126.66,+158.306,-603.064
2019-04-21 23:41:00 GMT,+211.154,-126.66,+158.306,-603.064
2019-04-21 23:42:00 GMT,+211.154,-126.66,+158.306,-603.064
2019-04-21 23:43:00 GMT,+211.154,-126.66,+158.306,-603.064
2019-04-21 23:44:00 GMT,+211.154,-126.66,+158.306,-603.064
2019-04-21 23:45:00 GMT,+211.295,-126.587,+149.811,-592.409
2019-04-21 23:46:00 GMT,+211.295,-126.587,+149.811,-592.409
2019-04-21 23:47:00 GMT,+211.295,-126.587,+149.811,-592.409
2019-04-21 23:48:00 GMT,+211.295,-126.587,+149.811,-592.409
2019-04-21 23:49:00 GMT,+211.295,-126.587,+149.811,-592.409
2019-04-21 23:50:00 GMT,+211.243,-126.758,+164.545,-593.952
2019-04-21 23:51:00 GMT,+211.243,-126.758,+164.539,-593.949
2019-04-21 23:52:00 GMT,+211.243,-126.758,+164.546,-593.953
2019-04-21 23:53:00 GMT,+211.243,-126.758,+164.546,-593.953
2019-04-21 23:54:00 GMT,+211.243,-126.758,+164.54,-593.949
2019-04-21 23:55:00 GMT,+211.469,-126.678,+154.335,-575.863
2019-04-21 23:56:00 GMT,+211.468,-126.679,+154.432,-575.926
2019-04-21 23:57:00 GMT,+211.468,-126.679,+154.432,-575.926
2019-04-21 23:58:00 GMT,+211.468,-126.679,+154.432,-575.926
