# file...... output/current2.csv
# date...... Thu May  5 00:27:54 2022
# user...... void
# host...... (null)
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,Bus619:measured_current_C.real, Bus629:measured_current_A.real, Bus639:measured_current_B.real, Bus676:measured_current_B.real, Bus682:measured_current_B.real, Bus688:measured_current_B.real, Bus701:measured_current_C.real, Bus702:measured_current_B.real, Bus755:measured_current_B.real, Bus778:measured_current_C.real, Bus780:measured_current_C.real, Bus785:measured_current_B.real, Bus813:measured_current_B.real, Bus817:measured_current_A.real, Bus835:measured_current_C.real, Bus860:measured_current_A.real, Bus861:measured_current_A.real, Bus886:measured_current_B.real, Bus896:measured_current_A.real, Bus898:measured_current_A.real, Bus899:measured_current_B.real, Bus900:measured_current_A.real, Bus906:measured_current_A
2019-09-30 11:01:00 GMT,+6.13629,+3.23324,-9.35505,-8.94127,-9.33545,-9.11144,+6.22025,-9.09552,-16.3085,+10.8455,+10.7137,-16.5766,-16.5401,+5.63181,+11.1349,+5.68539,+5.54586,-16.6241,+5.68795,+5.70609,-16.7476,+5.68756,+5.7516-16.0517j
2019-09-30 11:02:00 GMT,+6.1275,+3.29106,-9.40295,-8.98897,-9.38334,-9.14293,+6.20737,-9.12216,-16.3287,+10.8377,+10.705,-16.6134,-16.5605,+5.66984,+11.1266,+5.72353,+5.5838,-16.6376,+5.72142,+5.73043,-16.7609,+5.72053,+5.77584-16.0544j
2019-09-30 11:03:00 GMT,+6.06116,+2.00498,-8.06389,-7.65437,-8.04397,-7.83152,+6.15587,-7.81077,-15.9284,+10.6913,+10.5611,-16.3617,-16.2269,+5.50406,+10.9725,+5.62829,+5.30782,-16.2923,+5.57898,+5.49712,-16.4498,+5.56594,+5.59626-15.7676j
2019-09-30 11:04:00 GMT,+6.14833,+3.48467,-9.61611,-9.20152,-9.59659,-9.36546,+6.22865,-9.34931,-16.3198,+10.871,+10.7386,-16.591,-16.5519,+5.61833,+11.1608,+5.67186,+5.53245,-16.6348,+5.67368,+5.69039,-16.7584,+5.67323,+5.73585-16.0751j
2019-09-30 11:05:00 GMT,+5.9979,+2.08232,-8.10699,-7.75886,-8.16451,-7.96067,+6.12811,-7.85842,-16.2036,+10.8044,+10.572,-16.2482,-16.407,+5.66301,+10.969,+5.63656,+5.47836,-16.571,+5.66889,+5.60079,-16.6195,+5.69001,+5.64698-15.6649j
2019-09-30 11:06:00 GMT,+6.03077,+2.44747,-8.50155,-8.15231,-8.55944,-8.36345,+6.16076,-8.26572,-16.3514,+10.8652,+10.6321,-16.3396,-16.5281,+5.70642,+11.032,+5.67966,+5.58764,-16.7053,+5.72006,+5.72234,-16.7542,+5.74212,+5.74392-15.795j
2019-09-30 11:07:00 GMT,+5.94482,+1.39159,-7.36942,-7.02392,-7.42619,-7.22039,+6.07411,-7.11414,-15.3784,+10.6937,+10.4585,-15.4805,-15.6059,+5.036,+10.8478,+4.98148,+4.76747,-15.7773,+5.0096,+4.87865,-15.8385,+5.04519,+4.92458-15.1199j
2019-09-30 11:08:00 GMT,+6.06759,+3.30405,-9.38663,-9.03512,-9.44535,-9.22604,+6.1858,-9.12676,-16.3934,+10.952,+10.7158,-16.3903,-16.5711,+5.66417,+11.119,+5.63758,+5.54577,-16.7453,+5.67545,+5.673,-16.7944,+5.69723,+5.6945-15.8742j
2019-09-30 11:09:00 GMT,+6.0104,+2.44194,-8.47516,-8.1261,-8.53299,-8.31949,+6.13533,-8.21617,-16.2023,+10.8392,+10.604,-16.2281,-16.379,+5.60304,+11.0036,+5.57671,+5.4839,-16.5398,+5.60657,+5.58784,-16.5883,+5.62741,+5.60932-15.6854j
2019-09-30 11:10:00 GMT,+6.13101,+4.08354,-10.3031,-10.1225,-10.3658,-10.1904,+6.30847,-10.1089,-16.7024,+11.0961,+10.8672,-16.5112,-16.7056,+5.769,+11.2606,+5.69843,+5.62987,-17.1437,+5.73484,+5.76004,-16.8442,+5.77587,+5.73738-15.9171j
2019-09-30 11:11:00 GMT,+6.0587,+3.5179,-9.66332,-9.42806,-9.74226,-9.568,+6.24058,-9.44447,-16.4149,+10.9872,+10.7588,-16.2482,-16.4182,+5.60249,+11.1492,+5.53208,+5.46281,-16.8447,+5.56236,+5.5765,-16.5467,+5.60266,+5.55374-15.68j
2019-09-30 11:12:00 GMT,+5.99196,+2.22493,-8.31456,-8.08141,-8.39197,-8.24874,+6.18951,-8.12567,-16.3422,+10.8447,+10.6203,-16.1693,-16.3455,+5.67204,+11.006,+5.60119,+5.53163,-16.772,+5.63405,+5.65257,-16.4766,+5.6747,+5.6297-15.5489j
2019-09-30 11:13:00 GMT,+6.09239,+3.9901,-10.1663,-9.9312,-10.1659,-10.0669,+6.2725,-9.94565,-16.5327,+11.0488,+10.8199,-16.3448,-16.5359,+5.6465,+11.2123,+5.57601,+5.50737,-16.9724,+5.61213,+5.63756,-16.6735,+5.65302,+5.6149-15.7906j
2019-09-30 11:14:00 GMT,+6.03021,+3.06117,-9.18111,-8.94663,-9.2595,-9.09795,+6.2176,-8.9742,-16.3649,+10.9332,+10.7061,-16.1985,-16.3682,+5.60753,+11.0948,+5.53701,+5.46759,-16.7936,+5.56753,+5.58201,-16.4965,+5.60786,+5.55921-15.617j
2019-09-30 11:15:00 GMT,+5.90082,+2.5633,-8.62167,-8.58978,-8.72822,-8.71262,+6.12092,-8.47181,-16.2306,+10.8462,+10.5874,-16.1116,-16.1108,+5.54256,+10.9297,+5.43742,+5.43231,-16.5532,+5.49295,+5.54904,-16.3319,+5.52,+5.48034-15.4312j
2019-09-30 11:16:00 GMT,+5.89099,+2.42062,-8.47016,-8.43824,-8.57648,-8.56085,+6.11166,-8.31929,-16.18,+10.8264,+10.5676,-16.0665,-16.0604,+5.51478,+10.9094,+5.40966,+5.40443,-16.5,+5.46377,+5.51722,-16.279,+5.49066,+5.44848-15.3888j
2019-09-30 11:17:00 GMT,+5.88794,+2.37545,-8.42224,-8.39033,-8.5285,-8.51289,+6.10879,-8.27111,-16.1626,+10.8201,+10.5614,-16.051,-16.043,+5.50465,+10.903,+5.39953,+5.39425,-16.4817,+5.45315,+5.50566,-16.2607,+5.47997,+5.43691-15.3746j
2019-09-30 11:18:00 GMT,+5.89611,+2.46048,-8.51513,-8.48323,-8.62156,-8.60494,+6.11703,-8.36345,-16.2643,+10.8351,+10.5769,-16.1499,-16.1446,+5.59075,+10.919,+5.48563,+5.48043,-16.585,+5.53954,+5.59286,-16.3638,+5.56646,+5.52413-15.4423j
2019-09-30 11:19:00 GMT,+5.89864,+2.50531,-8.5621,-8.53019,-8.66859,-8.65182,+6.11959,-8.41029,-16.3157,+10.8414,+10.5834,-16.2004,-16.1959,+5.63588,+10.9257,+5.53078,+5.5256,-16.6369,+5.58467,+5.63812,-16.4156,+5.61161,+5.56941-15.4756j
2019-09-30 11:20:00 GMT,+5.88958,+2.50575,-8.58231,-8.69609,-8.78321,-8.66303,+6.08892,-8.4887,-16.2914,+10.8009,+10.6587,-16.1984,-16.1827,+5.65433,+10.9794,+5.64457,+5.62732,-16.8049,+5.58026,+5.70263,-16.368,+5.55854,+5.66772-15.5972j
2019-09-30 11:21:00 GMT,+5.9165,+2.71859,-8.82091,-8.93504,-9.02234,-8.91646,+6.11777,-8.74792,-16.3375,+10.8442,+10.7036,-16.2008,-16.2259,+5.63622,+11.0246,+5.57338,+5.56373,-16.8236,+5.58547,+5.69223,-16.4359,+5.59175,+5.63889-15.6367j
2019-09-30 11:22:00 GMT,+5.87071,+2.15663,-8.21719,-8.33043,-8.41722,-8.30489,+6.07299,-8.13112,-16.1391,+10.7579,+10.6162,-16.0373,-16.0282,+5.54369,+10.9352,+5.48113,+5.47063,-16.6087,+5.48382,+5.57198,-16.2224,+5.48897,+5.51848-15.4612j
2019-09-30 11:23:00 GMT,+5.93978,+3.23587,-9.35735,-9.47222,-9.55996,-9.44012,+6.13451,-9.27053,-16.3723,+10.8973,+10.7553,-16.2384,-16.2604,+5.61818,+11.0779,+5.55551,+5.54583,-16.8585,+5.56675,+5.67149,-16.4694,+5.57297,+5.61827-15.6901j
2019-09-30 11:24:00 GMT,+5.89613,+2.6713,-8.75289,-8.86686,-8.95408,-8.83336,+6.09321,-8.65982,-16.1907,+10.8158,+10.6733,-16.0876,-16.0794,+5.53551,+10.9939,+5.47306,+5.46264,-16.6621,+5.47582,+5.56412,-16.2745,+5.48103,+5.51073-15.528j
2019-09-30 11:25:00 GMT,+5.83164,+2.79206,-8.95159,-9.01704,-9.08104,-8.93582,+6.04153,-8.81585,-16.2345,+10.8019,+10.7126,-16.0404,-16.3254,+5.60447,+10.9957,+5.5789,+5.63793,-16.6017,+5.63838,+5.71455,-16.398,+5.59884,+5.49892-15.6777j
2019-09-30 11:26:00 GMT,+5.83447,+2.83257,-8.99469,-9.06017,-9.12418,-8.97989,+6.04389,-8.86071,-16.2807,+10.8045,+10.7191,-16.0846,-16.1443,+5.64718,+11.0019,+5.62158,+5.44958,-16.6506,+5.45842,+5.54298,-16.2466,+5.64273,+5.54457-15.7049j
2019-09-30 11:27:00 GMT,+5.82636,+2.76329,-8.9174,-8.98279,-9.04675,-8.90007,+6.03512,-8.77933,-16.1904,+10.7909,+10.7038,-16.0005,-16.096,+5.57407,+10.9863,+5.54851,+5.42228,-16.555,+5.42798,+5.5065,-16.1925,+5.56762,+5.48716-15.6542j
2019-09-30 11:28:00 GMT,+5.8414,+2.89343,-9.06202,-9.12757,-9.19162,-9.04997,+6.05093,-8.93134,-16.1402,+10.8186,+10.7276,-15.9409,-16.2609,+5.49334,+11.0105,+5.46113,+5.56261,-16.5125,+5.5692,+5.64999,-16.3606,+5.4749,+5.63068-15.7635j
2019-09-30 11:29:00 GMT,+5.74271,+1.09976,-7.18231,-7.246,-7.30881,-7.18877,+5.96209,-7.06841,-15.1541,+10.5885,+10.4955,-14.9631,-15.2112,+4.79381,+10.7687,+4.72694,+4.7656,-15.5983,+4.75852,+4.86017,-15.3082,+4.71566,+4.8162-15.0194j
2019-09-30 11:30:00 GMT,+6.06297,+3.55866,-9.9847,-9.95972,-9.92129,-9.8751,+6.19377,-9.86509,-16.963,+11.1654,+11.1475,-16.407,-16.8923,+5.68664,+11.4475,+5.67298,+5.73814,-17.1124,+5.6908,+5.78108,-16.986,+5.69827,+5.82592-16.4726j
2019-09-30 11:31:00 GMT,+6.00247,+2.57664,-8.94859,-8.92338,-8.88524,-8.85165,+6.1428,-8.8381,-16.7921,+11.0432,+11.025,-16.2623,-16.722,+5.65423,+11.3221,+5.64081,+5.70564,-16.9311,+5.65228,+5.73004,-16.8053,+5.65896,+5.77497-16.2885j
2019-09-30 11:32:00 GMT,+6.03583,+3.01373,-9.41618,-9.39107,-9.35279,-9.321,+6.17378,-9.31116,-16.8998,+11.1066,+11.0892,-16.3473,-16.8293,+5.68534,+11.3876,+5.67167,+5.73692,-17.0482,+5.68907,+5.77855,-16.9222,+5.69648,+5.82348-16.3967j
2019-09-30 11:33:00 GMT,+5.99074,+2.41762,-8.77874,-8.7535,-8.71541,-8.68138,+6.13172,-8.6665,-16.7247,+11.0199,+11.0013,-16.203,-16.6548,+5.61434,+11.2978,+5.60101,+5.66569,-16.8605,+5.61053,+5.68459,-16.7348,+5.61697,+5.72951-16.2331j
2019-09-30 11:34:00 GMT,+5.97065,+2.03927,-8.38306,-8.35776,-8.31979,-8.29004,+6.11516,-8.27403,-16.6552,+10.9741,+10.9554,-16.1398,-16.5855,+5.59453,+11.2508,+5.58125,+5.64589,-16.7887,+5.58956,+5.6613,-16.6633,+5.59582,+5.70626-16.1619j
2019-09-30 11:35:00 GMT,+5.89536,+1.82786,-8.14961,-8.02908,-7.9916,-8.00913,+6.03247,-8.00736,-16.4606,+10.6864,+10.8274,-15.9939,-16.3615,+5.52403,+11.1396,+5.52242,+5.61081,-16.6484,+5.49822,+5.60315,-16.4652,+5.53516,+5.64725-16.0119j
2019-09-30 11:36:00 GMT,+5.91019,+1.99475,-8.33096,-8.21027,-8.17272,-8.18768,+6.04699,-8.18666,-16.6591,+10.7145,+10.8574,-16.187,-16.5598,+5.69308,+11.1705,+5.6914,+5.77987,-16.8493,+5.66755,+5.7736,-16.6657,+5.70464,+5.8177-16.1446j
2019-09-30 11:37:00 GMT,+5.89196,+1.84875,-8.16639,-8.04581,-8.00832,-8.02487,+6.02859,-8.02229,-16.4758,+10.6847,+10.8257,-16.0116,-16.3767,+5.54255,+11.1381,+5.54097,+5.62927,-16.6626,+5.51597,+5.61937,-16.4794,+5.55281,+5.66344-16.019j
2019-09-30 11:38:00 GMT,+5.87285,+1.46856,-7.76999,-7.64982,-7.61248,-7.63166,+6.01097,-7.62854,-16.1577,+10.6374,+10.7739,-15.6014,-16.0301,+5.24394,+11.081,+5.24379,+5.43302,-16.3752,+5.16102,+5.31548,-16.1377,+5.23344,+5.41111-15.8112j
2019-09-30 11:39:00 GMT,+5.94421,+2.31681,-8.68523,-8.56429,-8.52663,-8.55969,+6.08306,-8.56613,-16.7599,+10.7745,+10.9193,-16.2389,-16.6601,+5.70554,+11.2334,+5.7033,+5.79286,-16.9706,+5.6936,+5.82671,-16.7871,+5.73224,+5.87092-16.2523j
2019-09-30 11:40:00 GMT,+5.73966,+2.07658,-8.21741,-7.9896,-7.9916,-8.02322,+5.87663,-7.99681,-15.8483,+10.2743,+10.4225,-15.4134,-15.7416,+5.31435,+10.7094,+5.38236,+5.40894,-16.0617,+5.33922,+5.42391,-15.7865,+5.32089,+5.45757-15.4861j
2019-09-30 11:41:00 GMT,+5.88744,+3.9981,-10.1965,-10.0202,-10.022,-9.99143,+6.00742,-9.98918,-16.4079,+10.5289,+10.6824,-15.9219,-16.2995,+5.58878,+10.9751,+5.6558,+5.68334,-16.6419,+5.62459,+5.73013,-16.363,+5.60792,+5.76378-15.9871j
2019-09-30 11:42:00 GMT,+5.88014,+3.92973,-10.1185,-9.94209,-9.94389,-9.91023,+6.00011,-9.90376,-16.313,+10.5217,+10.6744,-15.8422,-16.2047,+5.50842,+10.9671,+5.57555,+5.60272,-16.5406,+5.54007,+5.63753,-16.2618,+5.52294,+5.67112-15.9253j
2019-09-30 11:43:00 GMT,+5.83059,+3.61986,-9.84335,-9.61296,-9.61507,-9.62206,+5.95215,-9.59982,-16.1024,+10.4534,+10.6044,-15.6478,-15.9945,+5.374,+10.8958,+5.44138,+5.46822,-16.3238,+5.40204,+5.49334,-16.0457,+5.38439,+5.52689-15.7569j
2019-09-30 11:44:00 GMT,+5.80684,+3.33798,-9.5379,-9.30799,-9.31007,-9.3237,+5.93101,-9.30002,-16.0147,+10.4144,+10.5646,-15.5682,-15.9071,+5.33011,+10.8551,+5.39763,+5.42432,-16.2329,+5.35648,+5.44449,-15.9554,+5.33858,+5.47804-15.679j
2019-09-30 11:45:00 GMT,+5.49763,+2.39377,-8.25691,-7.9568,-8.01607,-7.94727,+5.62645,-8.05119,-15.1826,+9.77582,+9.99298,-14.7698,-15.0894,+5.13781,+10.2269,+5.23359,+5.24791,-15.3557,+5.17547,+5.25033,-15.1558,+5.11725,+5.29437-14.8082j
2019-09-30 11:46:00 GMT,+5.45288,+1.5573,-7.38092,-7.08303,-7.14177,-7.08104,+5.58706,-7.18193,-14.8104,+9.68001,+9.89088,-14.328,-14.6906,+4.8154,+10.1202,+5.0336,+5.05922,-15.0084,+4.87337,+4.96402,-14.7501,+4.7345,+5.06079-14.5481j
2019-09-30 11:47:00 GMT,+5.52165,+2.53747,-8.42443,-8.12386,-8.18324,-8.12673,+5.65342,-8.23577,-15.3394,+9.81256,+10.0321,-14.8915,-15.2459,+5.23898,+10.2665,+5.33436,+5.34947,-15.5275,+5.28602,+5.37993,-15.3276,+5.22892,+5.42405-14.9292j
2019-09-30 11:48:00 GMT,+5.5087,+2.59492,-8.46787,-8.16717,-8.22658,-8.15079,+5.63563,-8.25406,-15.3491,+9.79945,+10.0181,-14.9208,-15.2556,+5.27324,+10.2527,+5.36871,+5.38338,-15.529,+5.31486,+5.39799,-15.3288,+5.25722,+5.44201-14.922j
2019-09-30 11:49:00 GMT,+5.45102,+1.52206,-7.34408,-7.0463,-7.10502,-7.04481,+5.58533,-7.14571,-14.7709,+9.67565,+9.88607,-14.2889,-14.6511,+4.78027,+10.1153,+4.99845,+5.02406,-14.9687,+4.83834,+4.9291,-14.7105,+4.69948,+5.02585-14.5226j
2019-09-30 11:50:00 GMT,+5.12435,+1.37058,-6.77127,-6.44903,-6.61017,-6.45577,+5.16316,-6.57296,-14.0301,+9.11121,+9.26631,-13.3197,-13.7783,+4.41183,+9.4718,+4.63215,+4.62051,-13.9642,+4.53506,+4.51475,-13.5584,+4.35893,+4.72142-13.7757j
2019-09-30 11:51:00 GMT,+5.27812,+3.68675,-9.17785,-8.90456,-9.05137,-8.87454,+5.29807,-9.0014,-14.8835,+9.38771,+9.55331,-14.2561,-14.6855,+5.06059,+9.76635,+5.15612,+5.15437,-14.8631,+5.13386,+5.17099,-14.5452,+5.06043,+5.26365-14.445j
2019-09-30 11:52:00 GMT,+5.17454,+2.15287,-7.59891,-7.27407,-7.43665,-7.28487,+5.21198,-7.40811,-14.6137,+9.2125,+9.37542,-14.0087,-14.4179,+4.98171,+9.58519,+5.07805,+5.07585,-14.588,+5.05136,+5.08133,-14.2734,+4.97691,+5.17442-14.1695j
2019-09-30 11:53:00 GMT,+5.26888,+3.57654,-9.04485,-8.79268,-8.91958,-8.7656,+5.29011,-8.86877,-15.001,+9.38811,+9.5538,-14.2548,-14.7436,+5.08519,+9.76625,+5.30618,+5.29507,-14.9422,+5.21052,+5.19583,-14.5274,+5.03432,+5.40373-14.5225j
2019-09-30 11:54:00 GMT,+5.26596,+3.42561,-8.95981,-8.63179,-8.79641,-8.61131,+5.28921,-8.73952,-14.8448,+9.36534,+9.53062,-14.2244,-14.6472,+5.04892,+9.74314,+5.14464,+5.14275,-14.8223,+5.12029,+5.15425,-14.5048,+5.04659,+5.247-14.4063j
2019-09-30 11:55:00 GMT,+4.85065,+2.59191,-7.51207,-7.32405,-7.46522,-7.25878,+4.82539,-7.32817,-13.7489,+8.62941,+8.86322,-13.1254,-13.5324,+4.68294,+8.95344,+4.7337,+4.71639,-13.6805,+4.70648,+4.71498,-13.2381,+4.61454,+4.78358-13.245j
2019-09-30 11:56:00 GMT,+4.87658,+2.85431,-7.79879,-7.61036,-7.75194,-7.55239,+4.85185,-7.62597,-13.8765,+8.67092,+8.90696,-13.2272,-13.6593,+4.75441,+8.99747,+4.80483,+4.78809,-13.8182,+4.78453,+4.80625,-13.3751,+4.69347,+4.87485-13.3506j
2019-09-30 11:57:00 GMT,+4.8656,+2.88281,-7.81567,-7.62721,-7.7688,-7.5557,+4.83723,-7.62513,-13.8682,+8.6583,+8.89338,-13.2331,-13.651,+4.7667,+8.98393,+4.81724,+4.80021,-13.8039,+4.79304,+4.80721,-13.3606,+4.70163,+4.87571-13.3345j
2019-09-30 11:58:00 GMT,+4.80823,+1.58595,-6.47218,-6.28561,-6.42542,-6.23563,+4.79341,-6.30406,-13.5775,+8.53809,+8.76704,-12.8044,-13.2985,+4.55664,+8.85556,+4.67457,+4.63019,-13.473,+4.59126,+4.55429,-12.9023,+4.37615,+4.70805-13.08j
2019-09-30 11:59:00 GMT,+4.88677,+3.08012,-8.03321,-7.84448,-7.98635,-7.78158,+4.85931,-7.85528,-13.9127,+8.69076,+8.92727,-13.2589,-13.6951,+4.76761,+9.01799,+4.81794,+4.80131,-13.8556,+4.79865,+4.8224,-13.4118,+4.7078,+4.89094-13.3854j
2019-09-30 12:00:00 GMT,+4.45957,+1.94027,-6.34908,-6.36066,-6.42151,-6.24375,+4.44959,-6.29187,-12.9791,+8.13603,+8.3239,-12.4915,-12.8121,+4.50771,+8.42362,+4.551,+4.52688,-13.0525,+4.53559,+4.5756,-12.4703,+4.4689,+4.60947-12.4512j
2019-09-30 12:01:00 GMT,+4.49737,+2.54724,-6.98906,-7.00092,-7.06215,-6.88603,+4.48436,-6.93842,-13.1144,+8.20497,+8.39525,-12.6011,-12.9466,+4.55861,+8.49562,+4.60148,+4.57799,-13.1982,+4.59277,+4.64568,-12.6136,+4.52706,+4.67951-12.579j
2019-09-30 12:02:00 GMT,+4.50436,+2.74674,-7.19389,-7.20584,-7.26718,-7.08629,+4.48874,-7.13847,-13.1031,+8.21972,+8.41001,-12.5946,-12.935,+4.53442,+8.51057,+4.5773,+4.55371,-13.1845,+4.56697,+4.61675,-12.5992,+4.50117,+4.65053-12.5813j
2019-09-30 12:03:00 GMT,+4.48667,+2.69858,-7.12778,-7.13967,-7.20096,-7.0077,+4.46766,-7.05537,-13.0064,+8.1958,+8.38423,-12.5142,-12.8386,+4.47031,+8.48471,+4.51335,+4.48943,-13.081,+4.49902,+4.54081,-12.4961,+4.43276,+4.57453-12.5071j
2019-09-30 12:04:00 GMT,+4.42015,+1.12893,-5.50555,-5.51681,-5.57709,-5.40639,+4.41418,-5.45258,-12.3522,+8.04963,+8.2298,-11.7663,-12.1374,+3.92242,+8.32754,+4.0234,+3.96362,-12.4258,+3.96463,+3.9959,-11.6755,+3.80669,+4.07148-12.0313j
2019-09-30 12:05:00 GMT,+4.23663,+3.12816,-7.1994,-7.38107,-7.35552,-7.21638,+4.17657,-7.24224,-13.0149,+8.00508,+8.02985,-12.762,-12.8444,+4.94279,+8.13169,+5.01798,+4.90656,-13.2188,+4.88763,+5.0326,-12.6306,+4.78485,+5.05649-12.4494j
2019-09-30 12:06:00 GMT,+4.24763,+3.08413,-7.16449,-7.3464,-7.32078,-7.19118,+4.19369,-7.21751,-13.8455,+8.03403,+8.06546,-13.5753,-13.6742,+5.74224,+8.16787,+5.81732,+5.70617,-14.0578,+5.68823,+5.83808,-13.4672,+5.58586,+5.86208-12.9465j
2019-09-30 12:07:00 GMT,+4.24763,+3.08413,-7.16449,-7.3464,-7.32078,-7.19118,+4.19369,-7.21751,-13.8455,+8.03403,+8.06546,-13.5753,-13.6742,+5.74224,+8.16787,+5.81732,+5.70617,-14.0578,+5.68823,+5.83808,-13.4672,+5.58586,+5.86208-12.9465j
2019-09-30 12:08:00 GMT,+4.25517,+2.82108,-6.8759,-7.11123,-7.07808,-6.8966,+4.19766,-6.92809,-12.7164,+7.99532,+8.01816,-12.4723,-12.5857,+4.62733,+8.11957,+4.65872,+4.61282,-12.8944,+4.62039,+4.72277,-12.445,+4.57902,+4.73363-12.2511j
2019-09-30 12:09:00 GMT,+4.0448,-1.21989,-2.6616,-2.88518,-2.85337,-2.71164,+4.00794,-2.73286,-9.13356,+7.55213,+7.55308,-8.93654,-8.97171,+1.52004,+7.64727,+1.5952,+1.48354,-9.3071,+1.46688,+1.60394,-8.74842,+1.36349,+1.62729-9.92365j
2019-09-30 12:10:00 GMT,+4.08289,+3.08351,-6.95496,-7.17739,-7.17808,-6.99411,+3.95891,-6.99707,-12.1976,+7.84702,+7.91007,-11.9906,-11.9178,+4.32399,+7.8919,+4.42119,+4.29036,-12.6132,+4.32132,+4.47767,-11.9931,+4.24843,+4.4461-11.8405j
2019-09-30 12:11:00 GMT,+4.09976,+3.155,-7.00679,-7.28303,-7.28375,-7.06477,+3.97702,-7.06566,-12.2745,+7.86019,+7.92421,-12.0776,-12.0295,+4.37753,+7.906,+4.4185,+4.36402,-12.6111,+4.38823,+4.48592,-12.11,+4.34486,+4.47252-11.8723j
2019-09-30 12:12:00 GMT,+4.10405,+3.17368,-7.07335,-7.29626,-7.29701,-7.0971,+3.97971,-7.10331,-12.2753,+7.86809,+7.93192,-12.0812,-12.0301,+4.37183,+7.91369,+4.41278,+4.3583,-12.6105,+4.38182,+4.47746,-12.1091,+4.33842,+4.46407-11.8771j
2019-09-30 12:13:00 GMT,+4.08261,+3.07464,-6.94573,-7.16808,-7.16877,-6.98189,+3.95836,-6.98382,-12.146,+7.84514,+7.90784,-11.9666,-11.901,+4.27228,+7.88961,+4.31334,+4.25862,-12.502,+4.27856,+4.3678,-11.9744,+4.23478,+4.35402-11.7862j
2019-09-30 12:14:00 GMT,+4.07498,+3.02752,-6.88827,-7.11037,-7.11104,-6.93214,+3.95142,-6.9333,-12.092,+7.83563,+7.89809,-11.9154,-11.8472,+4.22883,+7.87988,+4.26993,+4.21515,-12.4204,+4.2344,+4.32224,-11.9195,+4.19053,+4.30883-11.7491j
2019-09-30 12:15:00 GMT,+4.01464,+3.08733,-6.97357,-7.17427,-7.21742,-6.91369,+3.94459,-7.00669,-12.2648,+7.90494,+7.94835,-12.1843,-12.0882,+4.34403,+7.98081,+4.36707,+4.31272,-12.5203,+4.36833,+4.48852,-12.1813,+4.34263,+4.43591-11.8731j
2019-09-30 12:16:00 GMT,+3.9174,+1.12236,-4.92515,-5.12189,-5.17687,-4.89571,+3.86538,-4.98435,-11.6514,+7.71329,+7.75329,-11.5902,-11.4257,+3.92682,+7.78482,+3.98234,+3.85235,-11.9591,+3.95997,+4.17556,-11.5248,+3.89453,+4.05443-11.4179j
2019-09-30 12:17:00 GMT,+3.97232,+2.28525,-6.13263,-6.33203,-6.38769,-6.09968,+3.91325,-6.19285,-12.2111,+7.83287,+7.87702,-12.1147,-12.0354,+4.35439,+7.90922,+4.37735,+4.32313,-12.4727,+4.38364,+4.51424,-12.1356,+4.35833,+4.46145-11.7994j
2019-09-30 12:18:00 GMT,+3.91309,+1.14917,-4.94709,-5.14387,-5.19886,-4.91274,+3.85959,-4.99979,-11.6653,+7.70952,+7.74925,-11.6095,-11.4396,+3.94768,+7.7808,+4.00324,+3.87317,-11.9709,+3.97935,+4.19195,-11.5365,+3.91376,+4.07082-11.4223j
2019-09-30 12:19:00 GMT,+3.95747,+1.77339,-5.61032,-5.80868,-5.86408,-5.58707,+3.90445,-5.68055,-12.2014,+7.7956,+7.84016,-12.0995,-12.0263,+4.37992,+7.8722,+4.4029,+4.34861,-12.4647,+4.4108,+4.54487,-12.1288,+4.38557,+4.49194-11.7707j
2019-09-30 12:20:00 GMT,+4.07928,+0.833683,-4.85941,-4.96054,-5.00259,-4.87633,+4.00844,-4.86029,-11.8859,+8.08136,+8.0843,-11.9461,-11.7665,+3.844,+8.19769,+3.90256,+3.80197,-12.1821,+3.83542,+4.08116,-11.9887,+3.79558,+3.89709-11.6428j
2019-09-30 12:21:00 GMT,+4.04364,+0.376314,-4.3688,-4.46917,-4.51096,-4.38476,+3.97326,-4.36537,-11.3437,+8.01351,+8.01274,-11.4198,-11.2251,+3.37468,+8.12517,+3.43333,+3.33254,-11.6312,+3.3637,+3.60266,-11.4388,+3.3234,+3.41895-11.2876j
2019-09-30 12:22:00 GMT,+4.06668,+0.537643,-4.55377,-4.65449,-4.69639,-4.56803,+3.99624,-4.55069,-11.5476,+8.04745,+8.04806,-11.6152,-11.4287,+3.54135,+8.16081,+3.59995,+3.49927,-11.8392,+3.53198,+3.77479,-11.6464,+3.49192,+3.59089-11.4266j
2019-09-30 12:23:00 GMT,+4.10192,+1.07879,-5.1261,-5.22767,-5.26986,-5.13872,+4.02977,-5.12357,-12.1727,+8.12038,+8.1252,-12.2276,-12.053,+4.09112,+8.23911,+4.14966,+4.04913,-12.4721,+4.08295,+4.33019,-12.2781,+4.04326,+4.14592-11.8318j
2019-09-30 12:24:00 GMT,+4.03289,+0.314109,-4.29539,-4.39561,-4.43736,-4.31226,+3.96246,-4.29188,-11.2627,+7.99859,+7.99726,-11.3426,-11.1442,+3.31007,+8.10957,+3.36874,+3.2679,-11.5482,+3.29829,+3.53542,-11.356,+3.25788,+3.35179-11.2314j
