# file...... output/LOAD40_data.csv
# date...... Sat May  7 09:16:15 2022
# user...... void
# host...... (null)
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,LOAD40:base_power_B, Bus702:measured_power.real, Bus702:measured_power.imag, inv_40_sol:VA_Out.real, inv_40_batt:VA_Out.real, Bus702:measured_voltage_B.real, Bus702:measured_voltage_B.imag, Bus702:measured_current_B.real, Bus702:measured_current_B.imag, batt_40:state_of_charge
2019-04-21 01:04:00 GMT,+8399.55,+3719.64,+5039.73,+0,+3000,-194.348,-122.095,-32.7824,+5.33656,+0.430479
2019-04-21 01:05:00 GMT,+8399.15,+3719.32,+5039.49,+0,+3000,-194.305,-122.075,-32.7876,+5.33666,+0.429393
2019-04-21 01:06:00 GMT,+8399.15,+3719.32,+5039.49,+0,+3000,-194.305,-122.075,-32.7876,+5.33666,+0.428307
2019-04-21 01:07:00 GMT,+8399.15,+3719.32,+5039.49,+0,+3000,-194.305,-122.075,-32.7876,+5.33666,+0.427221
2019-04-21 01:08:00 GMT,+8399.15,+3719.32,+5039.49,+0,+3000,-194.305,-122.075,-32.7876,+5.33666,+0.426134
2019-04-21 01:09:00 GMT,+8399.15,+3719.32,+5039.49,+0,+3000,-194.305,-122.075,-32.7876,+5.33666,+0.425048
2019-04-21 01:10:00 GMT,+8488.56,+3790.85,+5093.14,+0,+3000,-194.259,-122.057,-33.1831,+5.36868,+0.423962
2019-04-21 01:11:00 GMT,+8488.56,+3790.85,+5093.14,+0,+3000,-194.259,-122.057,-33.1831,+5.36868,+0.422876
2019-04-21 01:12:00 GMT,+8488.56,+3790.85,+5093.14,+0,+3000,-194.259,-122.057,-33.1831,+5.36868,+0.421789
2019-04-21 01:13:00 GMT,+8488.56,+3790.85,+5093.14,+0,+3000,-194.259,-122.057,-33.1831,+5.36868,+0.420703
2019-04-21 01:14:00 GMT,+8488.56,+3790.85,+5093.14,+0,+3000,-194.259,-122.057,-33.1831,+5.36868,+0.419617
2019-04-21 01:15:00 GMT,+8524.11,+3819.29,+5114.47,+0,+3000,-194.224,-122.094,-33.3402,+5.37432,+0.41853
2019-04-21 01:16:00 GMT,+8524.11,+3819.29,+5114.47,+0,+3000,-194.224,-122.094,-33.3402,+5.37432,+0.417444
2019-04-21 01:17:00 GMT,+8524.11,+3819.29,+5114.47,+0,+3000,-194.224,-122.094,-33.3402,+5.37432,+0.416358
2019-04-21 01:18:00 GMT,+8524.11,+3819.29,+5114.47,+0,+3000,-194.224,-122.094,-33.3402,+5.37432,+0.415272
2019-04-21 01:19:00 GMT,+8524.11,+3819.29,+5114.47,+0,+3000,-194.224,-122.094,-33.3402,+5.37432,+0.414185
2019-04-21 01:20:00 GMT,+8549.12,+3839.29,+5129.47,+0,+3000,-194.386,-122.119,-33.4254,+5.38931,+0.413099
2019-04-21 01:21:00 GMT,+8549.12,+3839.29,+5129.47,+0,+3000,-194.386,-122.119,-33.4254,+5.38931,+0.412013
2019-04-21 01:22:00 GMT,+8549.12,+3839.29,+5129.47,+0,+3000,-194.386,-122.119,-33.4254,+5.38931,+0.410927
2019-04-21 01:23:00 GMT,+8549.12,+3839.29,+5129.47,+0,+3000,-194.386,-122.119,-33.4254,+5.38931,+0.40984
2019-04-21 01:24:00 GMT,+8549.12,+3839.29,+5129.47,+0,+3000,-194.386,-122.119,-33.4254,+5.38931,+0.408754
2019-04-21 01:25:00 GMT,+8510.86,+3808.69,+5106.52,+0,+3000,-194.415,-122.198,-33.2508,+5.36658,+0.407668
2019-04-21 01:26:00 GMT,+8510.86,+3808.69,+5106.52,+0,+3000,-194.415,-122.198,-33.2508,+5.36658,+0.406582
2019-04-21 01:27:00 GMT,+8510.86,+3808.69,+5106.52,+0,+3000,-194.415,-122.198,-33.2508,+5.36658,+0.405495
2019-04-21 01:28:00 GMT,+8510.86,+3808.69,+5106.52,+0,+3000,-194.415,-122.198,-33.2508,+5.36658,+0.404409
2019-04-21 01:29:00 GMT,+8510.86,+3808.69,+5106.52,+0,+3000,-194.415,-122.198,-33.2508,+5.36658,+0.403323
2019-04-21 01:30:00 GMT,+8461.64,+3769.31,+5076.98,+0,+3000,-194.511,-122.29,-33.0191,+5.3419,+0.402237
2019-04-21 01:31:00 GMT,+8461.64,+3769.31,+5076.98,+0,+3000,-194.511,-122.29,-33.0191,+5.3419,+0.40115
2019-04-21 01:32:00 GMT,+8461.64,+3769.31,+5076.98,+0,+3000,-194.511,-122.29,-33.0191,+5.3419,+0.400064
2019-04-21 01:33:00 GMT,+8461.64,+3769.31,+5076.98,+0,+3000,-194.511,-122.29,-33.0191,+5.3419,+0.398978
2019-04-21 01:34:00 GMT,+8461.64,+3769.31,+5076.98,+0,+3000,-194.511,-122.29,-33.0191,+5.3419,+0.397892
2019-04-21 01:35:00 GMT,+8345.32,+3676.26,+5007.19,+0,+3000,-194.821,-122.353,-32.4701,+5.30931,+0.396805
2019-04-21 01:36:00 GMT,+8345.32,+3676.26,+5007.19,+0,+3000,-194.821,-122.353,-32.4701,+5.30931,+0.395719
2019-04-21 01:37:00 GMT,+8345.32,+3676.26,+5007.19,+0,+3000,-194.821,-122.353,-32.4701,+5.30931,+0.394633
2019-04-21 01:38:00 GMT,+8345.32,+3676.26,+5007.19,+0,+3000,-194.821,-122.353,-32.4701,+5.30931,+0.393546
2019-04-21 01:39:00 GMT,+8345.32,+3676.26,+5007.19,+0,+3000,-194.821,-122.353,-32.4701,+5.30931,+0.39246
2019-04-21 01:40:00 GMT,+8278.1,+3622.48,+4966.86,+0,+3000,-194.912,-122.378,-32.1656,+5.28688,+0.391374
2019-04-21 01:41:00 GMT,+8278.1,+3622.48,+4966.86,+0,+3000,-194.912,-122.378,-32.1656,+5.28688,+0.390288
2019-04-21 01:42:00 GMT,+8278.1,+3622.48,+4966.86,+0,+3000,-194.912,-122.378,-32.1656,+5.28688,+0.389201
2019-04-21 01:43:00 GMT,+8278.1,+3622.48,+4966.86,+0,+3000,-194.912,-122.378,-32.1656,+5.28688,+0.388115
2019-04-21 01:44:00 GMT,+8278.1,+3622.48,+4966.86,+0,+3000,-194.912,-122.378,-32.1656,+5.28688,+0.387029
2019-04-21 01:45:00 GMT,+8221.18,+3576.94,+4932.71,+0,+3000,-194.937,-122.39,-31.9153,+5.26632,+0.385943
2019-04-21 01:46:00 GMT,+8221.18,+3576.94,+4932.71,+0,+3000,-194.937,-122.39,-31.9153,+5.26632,+0.384856
2019-04-21 01:47:00 GMT,+8221.18,+3576.94,+4932.71,+0,+3000,-194.937,-122.39,-31.9153,+5.26632,+0.38377
2019-04-21 01:48:00 GMT,+8221.18,+3576.94,+4932.71,+0,+3000,-194.937,-122.39,-31.9153,+5.26632,+0.382684
2019-04-21 01:49:00 GMT,+8221.18,+3576.94,+4932.71,+0,+3000,-194.937,-122.39,-31.9153,+5.26632,+0.381598
2019-04-21 01:50:00 GMT,+8097.84,+3478.28,+4858.71,+0,+3000,-195.042,-122.359,-31.3696,+5.2314,+0.380511
2019-04-21 01:51:00 GMT,+8097.84,+3478.28,+4858.71,+0,+3000,-195.042,-122.359,-31.3696,+5.2314,+0.379425
2019-04-21 01:52:00 GMT,+8097.84,+3478.28,+4858.71,+0,+3000,-195.042,-122.359,-31.3696,+5.2314,+0.378339
2019-04-21 01:53:00 GMT,+8097.84,+3478.28,+4858.71,+0,+3000,-195.042,-122.359,-31.3696,+5.2314,+0.377253
2019-04-21 01:54:00 GMT,+8097.84,+3478.28,+4858.71,+0,+3000,-195.042,-122.359,-31.3696,+5.2314,+0.376166
2019-04-21 01:55:00 GMT,+8126.41,+3501.13,+4875.84,+0,+3000,-195.011,-122.298,-31.5005,+5.24791,+0.37508
2019-04-21 01:56:00 GMT,+8126.41,+3501.13,+4875.84,+0,+3000,-195.011,-122.298,-31.5005,+5.24791,+0.373994
2019-04-21 01:57:00 GMT,+8126.41,+3501.13,+4875.84,+0,+3000,-195.011,-122.298,-31.5005,+5.24791,+0.372908
2019-04-21 01:58:00 GMT,+8126.41,+3501.13,+4875.84,+0,+3000,-195.011,-122.298,-31.5005,+5.24791,+0.371821
2019-04-21 01:59:00 GMT,+8126.41,+3501.13,+4875.84,+0,+3000,-195.011,-122.298,-31.5005,+5.24791,+0.370735
2019-04-21 02:00:00 GMT,+8122.93,+3498.35,+4873.76,+0,+3000,-195.106,-122.306,-31.4729,+5.25074,+0.369649
2019-04-21 02:01:00 GMT,+8122.93,+3498.35,+4873.76,+0,+3000,-195.106,-122.306,-31.4729,+5.25074,+0.368562
2019-04-21 02:02:00 GMT,+8122.93,+3498.35,+4873.76,+0,+3000,-195.106,-122.306,-31.4729,+5.25074,+0.367476
2019-04-21 02:03:00 GMT,+8122.93,+3498.35,+4873.76,+0,+3000,-195.106,-122.306,-31.4729,+5.25074,+0.36639
2019-04-21 02:04:00 GMT,+8122.93,+3498.35,+4873.76,+0,+3000,-195.106,-122.306,-31.4729,+5.25074,+0.365304
2019-04-21 02:05:00 GMT,+8116.4,+3493.12,+4869.84,+0,+3000,-195.206,-122.334,-31.4303,+5.25004,+0.364217
2019-04-21 02:06:00 GMT,+8116.4,+3493.12,+4869.84,+0,+3000,-195.206,-122.334,-31.4303,+5.25004,+0.363131
2019-04-21 02:07:00 GMT,+8116.4,+3493.12,+4869.84,+0,+3000,-195.206,-122.334,-31.4303,+5.25004,+0.362045
2019-04-21 02:08:00 GMT,+8116.4,+3493.12,+4869.84,+0,+3000,-195.206,-122.334,-31.4303,+5.25004,+0.360959
2019-04-21 02:09:00 GMT,+8116.4,+3493.12,+4869.84,+0,+3000,-195.206,-122.334,-31.4303,+5.25004,+0.359872
2019-04-21 02:10:00 GMT,+8052.07,+3441.66,+4831.24,+0,+3000,-195.377,-122.381,-31.128,+5.22968,+0.358786
2019-04-21 02:11:00 GMT,+8052.07,+3441.66,+4831.24,+0,+3000,-195.377,-122.381,-31.128,+5.22968,+0.3577
2019-04-21 02:12:00 GMT,+8052.07,+3441.66,+4831.24,+0,+3000,-195.377,-122.381,-31.128,+5.22968,+0.356614
2019-04-21 02:13:00 GMT,+8052.07,+3441.66,+4831.24,+0,+3000,-195.377,-122.381,-31.128,+5.22968,+0.355527
2019-04-21 02:14:00 GMT,+8052.07,+3441.66,+4831.24,+0,+3000,-195.377,-122.381,-31.128,+5.22968,+0.354441
2019-04-21 02:15:00 GMT,+7981.25,+3385,+4788.75,+0,+3000,-195.335,-122.441,-30.8239,+5.19432,+0.353355
2019-04-21 02:16:00 GMT,+7981.25,+3385,+4788.75,+0,+3000,-195.335,-122.441,-30.8239,+5.19432,+0.352269
2019-04-21 02:17:00 GMT,+7981.25,+3385,+4788.75,+0,+3000,-195.335,-122.441,-30.8239,+5.19432,+0.351182
2019-04-21 02:18:00 GMT,+7981.25,+3385,+4788.75,+0,+3000,-195.335,-122.441,-30.8239,+5.19432,+0.350096
2019-04-21 02:19:00 GMT,+7981.25,+3385,+4788.75,+0,+3000,-195.335,-122.441,-30.8239,+5.19432,+0.34901
2019-04-21 02:20:00 GMT,+7878.33,+3302.66,+4727,+0,+3000,-195.469,-122.481,-30.3605,+5.15897,+0.347924
2019-04-21 02:21:00 GMT,+7878.33,+3302.66,+4727,+0,+3000,-195.469,-122.481,-30.3605,+5.15897,+0.346837
2019-04-21 02:22:00 GMT,+7878.33,+3302.66,+4727,+0,+3000,-195.469,-122.481,-30.3605,+5.15897,+0.345751
2019-04-21 02:23:00 GMT,+7878.33,+3302.66,+4727,+0,+3000,-195.469,-122.481,-30.3605,+5.15897,+0.344665
2019-04-21 02:24:00 GMT,+7878.33,+3302.66,+4727,+0,+3000,-195.469,-122.481,-30.3605,+5.15897,+0.343578
2019-04-21 02:25:00 GMT,+7806.39,+3245.11,+4683.83,+0,+3000,-195.761,-122.565,-30.0099,+5.13729,+0.342492
2019-04-21 02:26:00 GMT,+7806.39,+3245.11,+4683.83,+0,+3000,-195.761,-122.565,-30.0099,+5.13729,+0.341406
2019-04-21 02:27:00 GMT,+7806.39,+3245.11,+4683.83,+0,+3000,-195.761,-122.565,-30.0099,+5.13729,+0.34032
2019-04-21 02:28:00 GMT,+7806.39,+3245.11,+4683.83,+0,+3000,-195.761,-122.565,-30.0099,+5.13729,+0.339233
2019-04-21 02:29:00 GMT,+7806.39,+3245.11,+4683.83,+0,+3000,-195.761,-122.565,-30.0099,+5.13729,+0.338147
2019-04-21 02:30:00 GMT,+7874.73,+3299.78,+4724.84,+0,+3000,-195.638,-122.507,-30.3228,+5.163,+0.337061
2019-04-21 02:31:00 GMT,+7874.73,+3299.78,+4724.84,+0,+3000,-195.638,-122.507,-30.3228,+5.163,+0.335975
2019-04-21 02:32:00 GMT,+7874.73,+3299.78,+4724.84,+0,+3000,-195.638,-122.507,-30.3228,+5.163,+0.334888
2019-04-21 02:33:00 GMT,+7874.73,+3299.78,+4724.84,+0,+3000,-195.638,-122.507,-30.3228,+5.163,+0.333802
2019-04-21 02:34:00 GMT,+7874.73,+3299.78,+4724.84,+0,+3000,-195.638,-122.507,-30.3228,+5.163,+0.332716
2019-04-21 02:35:00 GMT,+7957.17,+3365.73,+4774.3,+0,+3000,-195.533,-122.506,-30.6918,+5.18775,+0.33163
2019-04-21 02:36:00 GMT,+7957.17,+3365.73,+4774.3,+0,+3000,-195.533,-122.506,-30.6918,+5.18775,+0.330543
2019-04-21 02:37:00 GMT,+7957.17,+3365.73,+4774.3,+0,+3000,-195.533,-122.506,-30.6918,+5.18775,+0.329457
2019-04-21 02:38:00 GMT,+7957.17,+3365.73,+4774.3,+0,+3000,-195.533,-122.506,-30.6918,+5.18775,+0.328371
2019-04-21 02:39:00 GMT,+7957.17,+3365.73,+4774.3,+0,+3000,-195.533,-122.506,-30.6918,+5.18775,+0.327285
2019-04-21 02:40:00 GMT,+8009.28,+3407.42,+4805.57,+0,+3000,-195.482,-122.48,-30.9246,+5.20727,+0.326198
2019-04-21 02:41:00 GMT,+8009.28,+3407.42,+4805.57,+0,+3000,-195.482,-122.48,-30.9246,+5.20727,+0.325112
2019-04-21 02:42:00 GMT,+8009.28,+3407.42,+4805.57,+0,+3000,-195.482,-122.48,-30.9246,+5.20727,+0.324026
2019-04-21 02:43:00 GMT,+8009.28,+3407.42,+4805.57,+0,+3000,-195.482,-122.48,-30.9246,+5.20727,+0.32294
2019-04-21 02:44:00 GMT,+8009.28,+3407.42,+4805.57,+0,+3000,-195.482,-122.48,-30.9246,+5.20727,+0.321853
2019-04-21 02:45:00 GMT,+8147.03,+3517.62,+4888.22,+0,+3000,-195.351,-122.477,-31.5365,+5.25061,+0.320767
2019-04-21 02:46:00 GMT,+8147.03,+3517.62,+4888.22,+0,+3000,-195.351,-122.477,-31.5365,+5.25061,+0.319681
2019-04-21 02:47:00 GMT,+8147.03,+3517.62,+4888.22,+0,+3000,-195.351,-122.477,-31.5365,+5.25061,+0.318594
2019-04-21 02:48:00 GMT,+8147.03,+3517.62,+4888.22,+0,+3000,-195.351,-122.477,-31.5365,+5.25061,+0.317508
2019-04-21 02:49:00 GMT,+8147.03,+3517.62,+4888.22,+0,+3000,-195.351,-122.477,-31.5365,+5.25061,+0.316422
2019-04-21 02:50:00 GMT,+8098.64,+3478.91,+4859.18,+0,+3000,-195.325,-122.506,-31.3292,+5.22807,+0.315336
2019-04-21 02:51:00 GMT,+8098.64,+3478.91,+4859.18,+0,+3000,-195.325,-122.506,-31.3292,+5.22807,+0.314249
2019-04-21 02:52:00 GMT,+8098.64,+3478.91,+4859.18,+0,+3000,-195.325,-122.506,-31.3292,+5.22807,+0.313163
2019-04-21 02:53:00 GMT,+8098.64,+3478.91,+4859.18,+0,+3000,-195.325,-122.506,-31.3292,+5.22807,+0.312077
2019-04-21 02:54:00 GMT,+8098.64,+3478.91,+4859.18,+0,+3000,-195.325,-122.506,-31.3292,+5.22807,+0.310991
2019-04-21 02:55:00 GMT,+8078.66,+3462.93,+4847.2,+0,+3000,-195.229,-122.506,-31.2551,+5.21573,+0.309904
2019-04-21 02:56:00 GMT,+8078.66,+3462.93,+4847.2,+0,+3000,-195.229,-122.506,-31.2551,+5.21573,+0.308818
2019-04-21 02:57:00 GMT,+8078.66,+3462.93,+4847.2,+0,+3000,-195.229,-122.506,-31.2551,+5.21573,+0.307732
2019-04-21 02:58:00 GMT,+8078.66,+3462.93,+4847.2,+0,+3000,-195.229,-122.506,-31.2551,+5.21573,+0.306646
2019-04-21 02:59:00 GMT,+8078.66,+3462.93,+4847.2,+0,+3000,-195.229,-122.506,-31.2551,+5.21573,+0.305559
2019-04-21 03:00:00 GMT,+8045.32,+3436.26,+4827.19,+0,+3000,-195.121,-122.471,-31.1265,+5.20251,+0.304473
2019-04-21 03:01:00 GMT,+8045.32,+3436.26,+4827.19,+0,+3000,-195.121,-122.471,-31.1265,+5.20251,+0.303387
2019-04-21 03:02:00 GMT,+8045.32,+3436.26,+4827.19,+0,+3000,-195.121,-122.471,-31.1265,+5.20251,+0.302301
2019-04-21 03:03:00 GMT,+8045.32,+3436.26,+4827.19,+0,+3000,-195.121,-122.471,-31.1265,+5.20251,+0.301214
2019-04-21 03:04:00 GMT,+8045.32,+3436.26,+4827.19,+0,+3000,-195.121,-122.471,-31.1265,+5.20251,+0.300128
2019-04-21 03:05:00 GMT,+8021.28,+3417.02,+4812.77,+0,+3000,-195.04,-122.452,-31.0336,+5.19198,+0.299042
2019-04-21 03:06:00 GMT,+8021.28,+3417.02,+4812.77,+0,+3000,-195.04,-122.452,-31.0336,+5.19198,+0.297956
2019-04-21 03:07:00 GMT,+8021.28,+3417.02,+4812.77,+0,+3000,-195.04,-122.452,-31.0336,+5.19198,+0.296869
2019-04-21 03:08:00 GMT,+8021.28,+3417.02,+4812.77,+0,+3000,-195.04,-122.452,-31.0336,+5.19198,+0.295783
2019-04-21 03:09:00 GMT,+8021.28,+3417.02,+4812.77,+0,+3000,-195.04,-122.452,-31.0336,+5.19198,+0.294697
2019-04-21 03:10:00 GMT,+8066.89,+3453.51,+4840.13,+0,+3000,-194.956,-122.435,-31.2426,+5.20609,+0.293611
2019-04-21 03:11:00 GMT,+8066.89,+3453.51,+4840.13,+0,+3000,-194.956,-122.435,-31.2426,+5.20609,+0.292524
2019-04-21 03:12:00 GMT,+8066.89,+3453.51,+4840.13,+0,+3000,-194.956,-122.435,-31.2426,+5.20609,+0.291438
