# file...... output/Bus22_data.csv
# date...... Mon Nov 29 00:16:26 2021
# user...... void
# host...... thiccpad
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,House22:base_power_A, Bus22:measured_power.real, inv_22_sol:VA_Out.real, inv_22_batt:VA_Out.real
2019-09-30 12:01:00 GMT,+12800,+1506.3,+6351.7,+2382.47
2019-09-30 12:02:00 GMT,+12800,+1858.35,+6038.02,+2343.75
2019-09-30 12:03:00 GMT,+12800,+1842.78,+6053.46,+2343.75
2019-09-30 12:04:00 GMT,+12800,-1178.3,+9072.98,+2343.75
2019-09-30 12:05:00 GMT,+12800,-21392.4,+29254.9,+2343.75
2019-09-30 12:06:00 GMT,+12800,-22267.6,+30162.6,+2343.75
2019-09-30 12:07:00 GMT,+12800,-21994.4,+29891.1,+2343.75
2019-09-30 12:08:00 GMT,+12800,-15192.5,+23097.7,+2343.75
2019-09-30 12:09:00 GMT,+12800,-5195.99,+13099.7,+2343.75
2019-09-30 12:10:00 GMT,+12800,-18287.5,+26164.1,+2343.75
2019-09-30 12:11:00 GMT,+12800,-14397.7,+22299,+2343.75
2019-09-30 12:12:00 GMT,+12800,-18230.6,+26121.1,+2343.75
2019-09-30 12:13:00 GMT,+12800,-20010.1,+27903.6,+2343.75
2019-09-30 12:14:00 GMT,+12800,-21225.4,+29119.6,+2343.75
2019-09-30 12:15:00 GMT,+12800,-19229,+27128.4,+2343.75
2019-09-30 12:16:00 GMT,+12800,-4408.11,+12314.8,+2343.75
2019-09-30 12:17:00 GMT,+12800,-16441.1,+24320.5,+2343.75
2019-09-30 12:18:00 GMT,+12800,-13879.8,+21779.4,+2343.75
2019-09-30 12:19:00 GMT,+12800,+640.264,+7262,+2343.75
2019-09-30 12:20:00 GMT,+13500,-7784.46,+16362.4,+2222.22
2019-09-30 12:21:00 GMT,+13500,-9220.54,+17796.9,+2222.22
2019-09-30 12:22:00 GMT,+13500,-1058.06,+9640.34,+2222.22
2019-09-30 12:23:00 GMT,+13500,-6220.99,+14794.4,+2222.22
2019-09-30 12:24:00 GMT,+13500,-8529.07,+17104.6,+2222.22
2019-09-30 12:25:00 GMT,+13500,+1054.94,+7526.97,+2222.22
2019-09-30 12:26:00 GMT,+13500,-412.989,+8990,+2222.22
2019-09-30 12:27:00 GMT,+13500,-2641.53,+11217.9,+2222.22
2019-09-30 12:28:00 GMT,+13500,-13581.1,+22145.1,+2222.22
2019-09-30 12:29:00 GMT,+13500,+2565.68,+6017.68,+2222.22
2019-09-30 12:30:00 GMT,+13500,+3523.88,+5053.89,+2222.22
2019-09-30 12:31:00 GMT,+13500,+3851.93,+4725.94,+2222.22
2019-09-30 12:32:00 GMT,+13500,+1691.51,+6886.27,+2222.22
2019-09-30 12:33:00 GMT,+13500,-820.234,+9398.02,+2222.22
2019-09-30 12:34:00 GMT,+13500,+1596.7,+6982.04,+2222.22
2019-09-30 12:35:00 GMT,+13500,+2317.73,+6260.3,+2222.22
2019-09-30 12:36:00 GMT,+13500,+2573.49,+6004.37,+2222.22
2019-09-30 12:37:00 GMT,+13500,+2890.11,+5687.67,+2222.22
2019-09-30 12:38:00 GMT,+13500,+3329.84,+5248.07,+2222.22
2019-09-30 12:39:00 GMT,+13500,+3313.1,+5264.67,+2222.22
2019-09-30 12:40:00 GMT,+13900,+3996.84,+4964.91,+2158.27
2019-09-30 12:41:00 GMT,+13900,+4270.05,+4691.75,+2158.27
2019-09-30 12:42:00 GMT,+13900,+4656.83,+4304.99,+2158.27
2019-09-30 12:43:00 GMT,+13900,+5065.47,+3896.26,+2158.27
2019-09-30 12:44:00 GMT,+13900,+5493.44,+3468.38,+2158.27
2019-09-30 12:45:00 GMT,+13900,+5734.17,+3227.6,+2158.27
2019-09-30 12:46:00 GMT,+13900,+5904.51,+3057.25,+2158.27
2019-09-30 12:47:00 GMT,+13900,+6123.96,+2837.81,+2158.27
2019-09-30 12:48:00 GMT,+13900,+6416.46,+2545.31,+2158.27
2019-09-30 12:49:00 GMT,+13900,+6651.76,+2310,+2158.27
2019-09-30 12:50:00 GMT,+13900,+6766.14,+2195.6,+2158.27
2019-09-30 12:51:00 GMT,+13900,+6829.83,+2131.9,+2158.27
2019-09-30 12:52:00 GMT,+13900,+6788.9,+2172.82,+2158.27
2019-09-30 12:53:00 GMT,+13900,+6653.82,+2307.91,+2158.27
2019-09-30 12:54:00 GMT,+13900,+6571.93,+2389.8,+2158.27
2019-09-30 12:55:00 GMT,+13900,+6604.83,+2356.9,+2158.27
2019-09-30 12:56:00 GMT,+13900,+6709.11,+2252.63,+2158.27
2019-09-30 12:57:00 GMT,+13900,+6861.76,+2099.98,+2158.27
2019-09-30 12:58:00 GMT,+13900,+6871.82,+2089.91,+2158.27
2019-09-30 12:59:00 GMT,+13900,+6624.98,+2336.72,+2158.27
2019-09-30 13:00:00 GMT,+14200,+6634.01,+2613.32,+2112.68
2019-09-30 13:01:00 GMT,+14200,+6438.51,+2808.82,+2112.68
2019-09-30 13:02:00 GMT,+14200,+6189.5,+3057.83,+2112.68
2019-09-30 13:03:00 GMT,+14200,+6401.85,+2845.51,+2112.68
2019-09-30 13:04:00 GMT,+14200,+6639.83,+2607.53,+2112.68
2019-09-30 13:05:00 GMT,+14200,+6528.93,+2718.38,+2112.68
2019-09-30 13:06:00 GMT,+14200,+6345.47,+2901.82,+2112.68
2019-09-30 13:07:00 GMT,+14200,+6226.87,+3020.43,+2112.68
2019-09-30 13:08:00 GMT,+14200,+5791.48,+3455.76,+2112.68
2019-09-30 13:09:00 GMT,+14200,+5575.8,+3671.48,+2112.68
2019-09-30 13:10:00 GMT,+14200,+5667.66,+3579.69,+2112.68
2019-09-30 13:11:00 GMT,+14200,+5831.9,+3415.46,+2112.68
2019-09-30 13:12:00 GMT,+14200,+6057.79,+3189.58,+2112.68
2019-09-30 13:13:00 GMT,+14200,+6276.22,+2971.14,+2112.68
2019-09-30 13:14:00 GMT,+14200,+6440.95,+2806.4,+2112.68
2019-09-30 13:15:00 GMT,+14200,+6554.98,+2692.36,+2112.68
2019-09-30 13:16:00 GMT,+14200,+6622.74,+2624.6,+2112.68
2019-09-30 13:17:00 GMT,+14200,+6679.17,+2568.16,+2112.68
2019-09-30 13:18:00 GMT,+14200,+6733.61,+2513.72,+2112.68
2019-09-30 13:19:00 GMT,+14200,+6777.97,+2469.36,+2112.68
2019-09-30 13:20:00 GMT,+14700,+7277.39,+2441.8,+2040.82
2019-09-30 13:21:00 GMT,+14700,+7325.26,+2393.93,+2040.82
2019-09-30 13:22:00 GMT,+14700,+7401.28,+2317.92,+2040.82
2019-09-30 13:23:00 GMT,+14700,+7475.26,+2243.93,+2040.82
2019-09-30 13:24:00 GMT,+14700,+7530.6,+2188.58,+2040.82
2019-09-30 13:25:00 GMT,+14700,+7568.19,+2150.99,+2040.82
2019-09-30 13:26:00 GMT,+14700,+7582.89,+2136.29,+2040.82
2019-09-30 13:27:00 GMT,+14700,+7574.06,+2145.12,+2040.82
2019-09-30 13:28:00 GMT,+14700,+7524.31,+2194.88,+2040.82
2019-09-30 13:29:00 GMT,+14700,+7460.04,+2259.14,+2040.82
2019-09-30 13:30:00 GMT,+14700,+7406.19,+2313,+2040.82
2019-09-30 13:31:00 GMT,+14700,+7383.83,+2335.36,+2040.82
2019-09-30 13:32:00 GMT,+14700,+7358.53,+2360.65,+2040.82
2019-09-30 13:33:00 GMT,+14700,+7318.07,+2401.12,+2040.82
2019-09-30 13:34:00 GMT,+14700,+7292.24,+2426.95,+2040.82
2019-09-30 13:35:00 GMT,+14700,+7282.11,+2437.07,+2040.82
2019-09-30 13:36:00 GMT,+14700,+7295.12,+2424.07,+2040.82
2019-09-30 13:37:00 GMT,+14700,+7313.24,+2405.95,+2040.82
2019-09-30 13:38:00 GMT,+14700,+7346.34,+2372.84,+2040.82
2019-09-30 13:39:00 GMT,+14700,+7422.31,+2296.88,+2040.82
2019-09-30 13:40:00 GMT,+14900,+7608.49,+2298.09,+2013.42
2019-09-30 13:41:00 GMT,+14900,+7520.05,+2386.52,+2013.42
2019-09-30 13:42:00 GMT,+14900,+7510.03,+2396.55,+2013.42
2019-09-30 13:43:00 GMT,+14900,+7570.09,+2336.49,+2013.42
2019-09-30 13:44:00 GMT,+14900,+7650.33,+2256.25,+2013.42
2019-09-30 13:45:00 GMT,+14900,+7753.59,+2152.99,+2013.42
2019-09-30 13:46:00 GMT,+14900,+7920.92,+1985.65,+2013.42
2019-09-30 13:47:00 GMT,+14900,+8146.14,+1760.43,+2013.42
2019-09-30 13:48:00 GMT,+14900,+8365.56,+1541.02,+2013.42
2019-09-30 13:49:00 GMT,+14900,+8560.14,+1346.43,+2013.42
2019-09-30 13:50:00 GMT,+14900,+8733.01,+1173.57,+2013.42
2019-09-30 13:51:00 GMT,+14900,+8891.13,+1015.45,+2013.42
2019-09-30 13:52:00 GMT,+14900,+9009.62,+896.961,+2013.42
2019-09-30 13:53:00 GMT,+14900,+9081.82,+824.757,+2013.42
2019-09-30 13:54:00 GMT,+14900,+9065.93,+840.648,+2013.42
2019-09-30 13:55:00 GMT,+14900,+9001.91,+904.663,+2013.42
2019-09-30 13:56:00 GMT,+14900,+8954.75,+951.826,+2013.42
2019-09-30 13:57:00 GMT,+14900,+8961.17,+945.403,+2013.42
2019-09-30 13:58:00 GMT,+14900,+8987.52,+919.055,+2013.42
2019-09-30 13:59:00 GMT,+14900,+9026.82,+879.76,+2013.42
2019-09-30 14:00:00 GMT,+15100,+9237.5,+855.749,+1986.75
2019-09-30 14:01:00 GMT,+15100,+9263.53,+829.713,+1986.75
2019-09-30 14:02:00 GMT,+15100,+9276.26,+816.983,+1986.75
2019-09-30 14:03:00 GMT,+15100,+9283.96,+809.286,+1986.75
2019-09-30 14:04:00 GMT,+15100,+9244.83,+848.412,+1986.75
2019-09-30 14:05:00 GMT,+15100,+9126.82,+966.415,+1986.75
2019-09-30 14:06:00 GMT,+15100,+9026.23,+1067.01,+1986.75
2019-09-30 14:07:00 GMT,+15100,+8899.18,+1194.05,+1986.75
2019-09-30 14:08:00 GMT,+15100,+8780.8,+1312.44,+1986.75
2019-09-30 14:09:00 GMT,+15100,+8700.41,+1392.83,+1986.75
2019-09-30 14:10:00 GMT,+15100,+8603.61,+1489.63,+1986.75
2019-09-30 14:11:00 GMT,+15100,+8531.22,+1562.02,+1986.75
2019-09-30 14:12:00 GMT,+15100,+8443.61,+1649.64,+1986.75
2019-09-30 14:13:00 GMT,+15100,+8300.45,+1792.8,+1986.75
2019-09-30 14:14:00 GMT,+15100,+8097.48,+1995.77,+1986.75
2019-09-30 14:15:00 GMT,+15100,+7972.13,+2121.12,+1986.75
2019-09-30 14:16:00 GMT,+15100,+7889.71,+2203.54,+1986.75
2019-09-30 14:17:00 GMT,+15100,+7741.13,+2352.12,+1986.75
2019-09-30 14:18:00 GMT,+15100,+7549.99,+2543.26,+1986.75
2019-09-30 14:19:00 GMT,+15100,+7337.27,+2755.98,+1986.75
2019-09-30 14:20:00 GMT,+15200,+7256.78,+2929.54,+1973.68
2019-09-30 14:21:00 GMT,+15200,+7096.95,+3089.36,+1973.68
2019-09-30 14:22:00 GMT,+15200,+6955.93,+3230.36,+1973.68
2019-09-30 14:23:00 GMT,+15200,+6827.29,+3359,+1973.68
2019-09-30 14:24:00 GMT,+15200,+6725.96,+3460.34,+1973.68
2019-09-30 14:25:00 GMT,+15200,+6617.69,+3568.61,+1973.68
2019-09-30 14:26:00 GMT,+15200,+6534.92,+3651.38,+1973.68
2019-09-30 14:27:00 GMT,+15200,+6455.93,+3730.37,+1973.68
2019-09-30 14:28:00 GMT,+15200,+6381.6,+3804.7,+1973.68
2019-09-30 14:29:00 GMT,+15200,+6313.78,+3872.52,+1973.68
2019-09-30 14:30:00 GMT,+15200,+6267.63,+3918.68,+1973.68
2019-09-30 14:31:00 GMT,+15200,+6197.1,+3989.2,+1973.68
2019-09-30 14:32:00 GMT,+15200,+6162.71,+4023.59,+1973.68
2019-09-30 14:33:00 GMT,+15200,+6168.72,+4017.59,+1973.68
2019-09-30 14:34:00 GMT,+15200,+6109.06,+4077.24,+1973.68
2019-09-30 14:35:00 GMT,+15200,+5989.61,+4196.67,+1973.68
2019-09-30 14:36:00 GMT,+15200,+5875.65,+4310.64,+1973.68
2019-09-30 14:37:00 GMT,+15200,+5788.09,+4398.2,+1973.68
2019-09-30 14:38:00 GMT,+15200,+5706.15,+4480.15,+1973.68
2019-09-30 14:39:00 GMT,+15200,+5671.09,+4515.22,+1973.68
2019-09-30 14:40:00 GMT,+15600,+6023.21,+4533.73,+1923.08
2019-09-30 14:41:00 GMT,+15600,+6012.26,+4544.66,+1923.08
2019-09-30 14:42:00 GMT,+15600,+5974.18,+4582.73,+1923.08
2019-09-30 14:43:00 GMT,+15600,+5913.46,+4643.45,+1923.08
2019-09-30 14:44:00 GMT,+15600,+5831.89,+4725.02,+1923.08
2019-09-30 14:45:00 GMT,+15600,+5709.25,+4847.64,+1923.08
2019-09-30 14:46:00 GMT,+15600,+5553.95,+5002.93,+1923.08
2019-09-30 14:47:00 GMT,+15600,+5402.82,+5154.06,+1923.08
2019-09-30 14:48:00 GMT,+15600,+5347.53,+5209.38,+1923.08
2019-09-30 14:49:00 GMT,+15600,+5308.03,+5248.88,+1923.08
2019-09-30 14:50:00 GMT,+15600,+5245.39,+5311.51,+1923.08
2019-09-30 14:51:00 GMT,+15600,+5124.24,+5432.64,+1923.08
2019-09-30 14:52:00 GMT,+15600,+5116.41,+5440.51,+1923.08
2019-09-30 14:53:00 GMT,+15600,+5074.84,+5482.08,+1923.08
2019-09-30 14:54:00 GMT,+15600,+4935.39,+5621.53,+1923.08
2019-09-30 14:55:00 GMT,+15600,+4789.74,+5767.19,+1923.08
2019-09-30 14:56:00 GMT,+15600,+4593.11,+5963.81,+1923.08
2019-09-30 14:57:00 GMT,+15600,+4173.92,+6383.01,+1923.08
2019-09-30 14:58:00 GMT,+15600,+4072.27,+6484.66,+1923.08
2019-09-30 14:59:00 GMT,+15600,+3616.37,+6940.55,+1923.08
2019-09-30 15:00:00 GMT,+14300,+2197.1,+7145,+2097.9
2019-09-30 15:01:00 GMT,+14300,+360.371,+8981.73,+2097.9
2019-09-30 15:02:00 GMT,+14300,+188.18,+9153.83,+2097.9
2019-09-30 15:03:00 GMT,+14300,+917.205,+8425.24,+2097.9
2019-09-30 15:04:00 GMT,+14300,+1126.42,+8215.77,+2097.9
2019-09-30 15:05:00 GMT,+14300,+3285.9,+6056.2,+2097.9
2019-09-30 15:06:00 GMT,+14300,+3392.39,+5949.74,+2097.9
2019-09-30 15:07:00 GMT,+14300,+924.877,+8417.22,+2097.9
2019-09-30 15:08:00 GMT,+14300,-142.415,+9484.52,+2097.9
2019-09-30 15:09:00 GMT,+14300,-1311.27,+10652.7,+2097.9
2019-09-30 15:10:00 GMT,+14300,-4897.77,+14236.9,+2097.9
2019-09-30 15:11:00 GMT,+14300,-4066.92,+13409.7,+2097.9
2019-09-30 15:12:00 GMT,+14300,-3551.88,+12894.4,+2097.9
2019-09-30 15:13:00 GMT,+14300,-3877.72,+13219.6,+2097.9
2019-09-30 15:14:00 GMT,+14300,-10878.3,+20212.4,+2097.9
2019-09-30 15:15:00 GMT,+14300,-11550.5,+20891.8,+2097.9
2019-09-30 15:16:00 GMT,+14300,-11770.7,+21112.5,+2097.9
2019-09-30 15:17:00 GMT,+14300,-11292,+20634.7,+2097.9
2019-09-30 15:18:00 GMT,+14300,-11341.6,+20683.6,+2097.9
2019-09-30 15:19:00 GMT,+14300,-10661.2,+20004.1,+2097.9
2019-09-30 15:20:00 GMT,+14000,-9756.21,+18858.8,+2097.9
2019-09-30 15:21:00 GMT,+14000,-10258.7,+19315.3,+2142.86
2019-09-30 15:22:00 GMT,+14000,-10635.3,+19692.1,+2142.86
2019-09-30 15:23:00 GMT,+14000,-10515.7,+19573,+2142.86
2019-09-30 15:24:00 GMT,+14000,-10832.6,+19889.4,+2142.86
2019-09-30 15:25:00 GMT,+14000,-10884.7,+19941.8,+2142.86
2019-09-30 15:26:00 GMT,+14000,-7716.48,+16776.7,+2142.86
2019-09-30 15:27:00 GMT,+14000,-7204.56,+16262.2,+2142.86
2019-09-30 15:28:00 GMT,+14000,-8118.21,+17174.5,+2142.86
2019-09-30 15:29:00 GMT,+14000,-6087.18,+15146.1,+2142.86
2019-09-30 15:30:00 GMT,+14000,-3912.02,+12970.8,+2142.86
2019-09-30 15:31:00 GMT,+14000,-3683.81,+12741.1,+2142.86
2019-09-30 15:32:00 GMT,+14000,-5024.09,+14080.1,+2142.86
2019-09-30 15:33:00 GMT,+14000,-41.8832,+9101.62,+2142.86
2019-09-30 15:34:00 GMT,+14000,-1023.99,+10080.6,+2142.86
2019-09-30 15:35:00 GMT,+14000,-1379.39,+10436.3,+2142.86
2019-09-30 15:36:00 GMT,+14000,-1942.63,+10999.4,+2142.86
2019-09-30 15:37:00 GMT,+14000,-1889.29,+10946.5,+2142.86
2019-09-30 15:38:00 GMT,+14000,-1785.93,+10843.1,+2142.86
2019-09-30 15:39:00 GMT,+14000,-1763.57,+10820.7,+2142.86
2019-09-30 15:40:00 GMT,+13000,-1684.71,+9777.02,+2307.69
2019-09-30 15:41:00 GMT,+13000,-153.589,+8246.62,+2307.69
2019-09-30 15:42:00 GMT,+13000,+254.807,+7837.68,+2307.69
2019-09-30 15:43:00 GMT,+13000,+997.006,+7095.6,+2307.69
2019-09-30 15:44:00 GMT,+13000,+1634.82,+6457.72,+2307.69
2019-09-30 15:45:00 GMT,+13000,+2467.72,+5624.85,+2307.69
2019-09-30 15:46:00 GMT,+13000,+2894.92,+5197.38,+2307.69
2019-09-30 15:47:00 GMT,+13000,+3299.33,+4793.08,+2307.69
2019-09-30 15:48:00 GMT,+13000,+3447.79,+4644.55,+2307.69
2019-09-30 15:49:00 GMT,+13000,+3874.03,+4218.38,+2307.69
2019-09-30 15:50:00 GMT,+13000,+4489.05,+3603.38,+2307.69
2019-09-30 15:51:00 GMT,+13000,+4351.94,+3740.34,+2307.69
2019-09-30 15:52:00 GMT,+13000,+4494.25,+3598.08,+2307.69
2019-09-30 15:53:00 GMT,+13000,+4571.21,+3521.11,+2307.69
2019-09-30 15:54:00 GMT,+13000,+4767.85,+3324.5,+2307.69
2019-09-30 15:55:00 GMT,+13000,+4958.07,+3134.24,+2307.69
2019-09-30 15:56:00 GMT,+13000,+5083.69,+3008.64,+2307.69
2019-09-30 15:57:00 GMT,+13000,+5166.58,+2925.74,+2307.69
2019-09-30 15:58:00 GMT,+13000,+5208.45,+2883.86,+2307.69
2019-09-30 15:59:00 GMT,+13000,+5319.89,+2772.44,+2307.69
2019-09-30 16:00:00 GMT,+12400,+4813.94,+2686.7,+2419.35
2019-09-30 16:01:00 GMT,+12400,+4892.51,+2608.14,+2419.35
2019-09-30 16:02:00 GMT,+12400,+4985.35,+2515.31,+2419.35
2019-09-30 16:03:00 GMT,+12400,+5064.96,+2435.69,+2419.35
2019-09-30 16:04:00 GMT,+12400,+5149.81,+2350.84,+2419.35
2019-09-30 16:05:00 GMT,+12400,+5208.27,+2292.38,+2419.35
2019-09-30 16:06:00 GMT,+12400,+5268.08,+2232.57,+2419.35
2019-09-30 16:07:00 GMT,+12400,+5292.56,+2208.09,+2419.35
2019-09-30 16:08:00 GMT,+12400,+5333.89,+2166.76,+2419.35
2019-09-30 16:09:00 GMT,+12400,+5408.51,+2092.13,+2419.35
2019-09-30 16:10:00 GMT,+12400,+5460.14,+2040.51,+2419.35
2019-09-30 16:11:00 GMT,+12400,+5489.45,+2011.2,+2419.35
2019-09-30 16:12:00 GMT,+12400,+5524.72,+1975.93,+2419.35
2019-09-30 16:13:00 GMT,+12400,+5580.8,+1919.85,+2419.35
2019-09-30 16:14:00 GMT,+12400,+5643.59,+1857.06,+2419.35
2019-09-30 16:15:00 GMT,+12400,+5691.2,+1809.45,+2419.35
2019-09-30 16:16:00 GMT,+12400,+5747.16,+1753.49,+2419.35
2019-09-30 16:17:00 GMT,+12400,+5765.73,+1734.91,+2419.35
2019-09-30 16:18:00 GMT,+12400,+5784.16,+1716.49,+2419.35
2019-09-30 16:19:00 GMT,+12400,+5815.91,+1684.74,+2419.35
2019-09-30 16:20:00 GMT,+11800,+5236.26,+1661.35,+2542.37
2019-09-30 16:21:00 GMT,+11800,+5272.96,+1624.67,+2542.37
2019-09-30 16:22:00 GMT,+11800,+5307.75,+1589.88,+2542.37
2019-09-30 16:23:00 GMT,+11800,+5343.75,+1553.88,+2542.37
2019-09-30 16:24:00 GMT,+11800,+5356.31,+1541.31,+2542.37
2019-09-30 16:25:00 GMT,+11800,+5386.11,+1511.52,+2542.37
2019-09-30 16:26:00 GMT,+11800,+5420.15,+1477.48,+2542.37
2019-09-30 16:27:00 GMT,+11800,+5454.97,+1442.66,+2542.37
2019-09-30 16:28:00 GMT,+11800,+5482.78,+1414.85,+2542.37
2019-09-30 16:29:00 GMT,+11800,+5511.63,+1386,+2542.37
2019-09-30 16:30:00 GMT,+11800,+5537.84,+1359.79,+2542.37
2019-09-30 16:31:00 GMT,+11800,+5566,+1331.62,+2542.37
2019-09-30 16:32:00 GMT,+11800,+5593.92,+1303.71,+2542.37
2019-09-30 16:33:00 GMT,+11800,+5621.75,+1275.87,+2542.37
2019-09-30 16:34:00 GMT,+11800,+5646.71,+1250.92,+2542.37
2019-09-30 16:35:00 GMT,+11800,+5677.8,+1219.83,+2542.37
2019-09-30 16:36:00 GMT,+11800,+5712.48,+1185.15,+2542.37
2019-09-30 16:37:00 GMT,+11800,+5741.43,+1156.19,+2542.37
2019-09-30 16:38:00 GMT,+11800,+5766.91,+1130.72,+2542.37
2019-09-30 16:39:00 GMT,+11800,+5793.15,+1104.48,+2542.37
2019-09-30 16:40:00 GMT,+11200,+5338.23,+1079.32,+2542.37
2019-09-30 16:41:00 GMT,+11200,+5225.73,+1055.69,+2678.57
2019-09-30 16:42:00 GMT,+11200,+5257.56,+1023.87,+2678.57
2019-09-30 16:43:00 GMT,+11200,+5281.16,+1000.27,+2678.57
2019-09-30 16:44:00 GMT,+11200,+5298.16,+983.266,+2678.57
2019-09-30 16:45:00 GMT,+11200,+5323.25,+958.179,+2678.57
2019-09-30 16:46:00 GMT,+11200,+5348.09,+933.336,+2678.57
2019-09-30 16:47:00 GMT,+11200,+5372.98,+908.454,+2678.57
2019-09-30 16:48:00 GMT,+11200,+5404.66,+876.77,+2678.57
2019-09-30 16:49:00 GMT,+11200,+5427.65,+853.78,+2678.57
2019-09-30 16:50:00 GMT,+11200,+5451.79,+829.643,+2678.57
2019-09-30 16:51:00 GMT,+11200,+5475.68,+805.75,+2678.57
2019-09-30 16:52:00 GMT,+11200,+5497.36,+784.068,+2678.57
2019-09-30 16:53:00 GMT,+11200,+5526.12,+755.306,+2678.57
2019-09-30 16:54:00 GMT,+11200,+5553.28,+728.152,+2678.57
2019-09-30 16:55:00 GMT,+11200,+5578.67,+702.757,+2678.57
2019-09-30 16:56:00 GMT,+11200,+5606.49,+674.939,+2678.57
2019-09-30 16:57:00 GMT,+11200,+5634.5,+646.925,+2678.57
2019-09-30 16:58:00 GMT,+11200,+5659.68,+621.752,+2678.57
2019-09-30 16:59:00 GMT,+11200,+5684.27,+597.158,+2678.57
2019-09-30 17:00:00 GMT,+10900,+5469.89,+571.514,+2678.57
2019-09-30 17:01:00 GMT,+10900,+10368.9,+553.057,-2201.83
2019-09-30 17:02:00 GMT,+10900,+10391.8,+530.073,-2201.83
2019-09-30 17:03:00 GMT,+10900,+10414.8,+507.052,-2201.83
2019-09-30 17:04:00 GMT,+10900,+10433.7,+488.166,-2201.83
2019-09-30 17:05:00 GMT,+10900,+10453.6,+468.203,-2201.83
2019-09-30 17:06:00 GMT,+10900,+10468.9,+452.973,-2201.83
2019-09-30 17:07:00 GMT,+10900,+10486.7,+435.18,-2201.83
2019-09-30 17:08:00 GMT,+10900,+10496.5,+425.361,-2201.83
2019-09-30 17:09:00 GMT,+10900,+10509.1,+412.706,-2201.83
2019-09-30 17:10:00 GMT,+10900,+10534.3,+387.542,-2201.83
2019-09-30 17:11:00 GMT,+10900,+10556.8,+364.995,-2201.83
2019-09-30 17:12:00 GMT,+10900,+10566.6,+355.255,-2201.83
2019-09-30 17:13:00 GMT,+10900,+10581.8,+340.057,-2201.83
2019-09-30 17:14:00 GMT,+10900,+10605.7,+316.102,-2201.83
2019-09-30 17:15:00 GMT,+10900,+10625,+296.813,-2201.83
2019-09-30 17:16:00 GMT,+10900,+10635.3,+286.531,-2201.83
2019-09-30 17:17:00 GMT,+10900,+10641.9,+279.891,-2201.83
2019-09-30 17:18:00 GMT,+10900,+10662.5,+259.303,-2201.83
2019-09-30 17:19:00 GMT,+10900,+10678.8,+243.004,-2201.83
2019-09-30 17:20:00 GMT,+10700,+10579.4,+223.632,-2242.99
2019-09-30 17:21:00 GMT,+10700,+10587.4,+215.622,-2242.99
2019-09-30 17:22:00 GMT,+10700,+10608.3,+194.719,-2242.99
2019-09-30 17:23:00 GMT,+10700,+10629.1,+173.879,-2242.99
2019-09-30 17:24:00 GMT,+10700,+10644.4,+158.629,-2242.99
2019-09-30 17:25:00 GMT,+10700,+10663.1,+139.908,-2242.99
2019-09-30 17:26:00 GMT,+10700,+10677.2,+125.822,-2242.99
2019-09-30 17:27:00 GMT,+10700,+10685.7,+117.319,-2242.99
2019-09-30 17:28:00 GMT,+10700,+10697.3,+105.68,-2242.99
2019-09-30 17:29:00 GMT,+10700,+10704.3,+98.6443,-2242.99
2019-09-30 17:30:00 GMT,+10700,+10716.1,+86.8954,-2242.99
2019-09-30 17:31:00 GMT,+10700,+10730.6,+72.4222,-2242.99
2019-09-30 17:32:00 GMT,+10700,+10747.2,+55.7885,-2242.99
2019-09-30 17:33:00 GMT,+10700,+10753.5,+49.4907,-2242.99
2019-09-30 17:34:00 GMT,+10700,+10762.1,+40.8924,-2242.99
2019-09-30 17:35:00 GMT,+10700,+10765.9,+37.1331,-2242.99
2019-09-30 17:36:00 GMT,+10700,+10774.8,+28.2025,-2242.99
2019-09-30 17:37:00 GMT,+10700,+10779.7,+23.3375,-2242.99
2019-09-30 17:38:00 GMT,+10700,+10786.4,+16.6054,-2242.99
2019-09-30 17:39:00 GMT,+10700,+10778.9,+24.0808,-2242.99
2019-09-30 17:40:00 GMT,+10300,+10554.1,+15.9924,-2330.1
2019-09-30 17:41:00 GMT,+10300,+10554.3,+15.7699,-2330.1
2019-09-30 17:42:00 GMT,+10300,+10548.8,+21.2927,-2330.1
2019-09-30 17:43:00 GMT,+10300,+10555.9,+14.2113,-2330.1
2019-09-30 17:44:00 GMT,+10300,+10565.2,+4.85543,-2330.1
2019-09-30 17:45:00 GMT,+10300,+10564.9,+5.21814,-2330.1
2019-09-30 17:46:00 GMT,+10300,+10569.6,+0.539833,-2330.1
2019-09-30 17:47:00 GMT,+10300,+10570.1,+0,-2330.1
2019-09-30 17:48:00 GMT,+10300,+10557.9,+12.1856,-2330.1
2019-09-30 17:49:00 GMT,+10300,+10568.1,+1.98959,-2330.1
2019-09-30 17:50:00 GMT,+10300,+10565.3,+4.82378,-2330.1
2019-09-30 17:51:00 GMT,+10300,+10569.9,+0.240893,-2330.1
2019-09-30 17:52:00 GMT,+10300,+10569.1,+0.994813,-2330.1
2019-09-30 17:53:00 GMT,+10300,+10565.4,+4.72526,-2330.1
2019-09-30 17:54:00 GMT,+10300,+10570.1,+0,-2330.1
2019-09-30 17:55:00 GMT,+10300,+10570.1,+0,-2330.1
2019-09-30 17:56:00 GMT,+10300,+10570.1,+0,-2330.1
2019-09-30 17:57:00 GMT,+10300,+10570.1,+0,-2330.1
2019-09-30 17:58:00 GMT,+10300,+10570.1,+0,-2330.1
