# file...... output_power.csv
# date...... Mon Dec  6 13:45:13 2021
# user...... void
# host...... (null)
# target.... transformer 1025
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,power_out.real,power_out.imag,power_out_A.real,power_out_A.imag,power_out_B.real,power_out_B.imag,power_out_C.real,power_out_C.imag
2019-09-30 03:29:00 GMT,+35788.3,+11712.4,+13415.7,+4369.89,+12511.4,+4112.49,+9861.21,+3230.01
2019-09-30 03:30:00 GMT,+35788.3,+11712.4,+13415.7,+4369.89,+12511.4,+4112.49,+9861.21,+3230.01
2019-09-30 03:31:00 GMT,+35788.3,+11712.4,+13415.7,+4369.89,+12511.4,+4112.49,+9861.21,+3230.01
2019-09-30 03:32:00 GMT,+35788.3,+11712.4,+13415.7,+4369.89,+12511.4,+4112.49,+9861.21,+3230.01
2019-09-30 03:33:00 GMT,+35788.3,+11712.4,+13415.7,+4369.89,+12511.4,+4112.49,+9861.21,+3230.01
2019-09-30 03:34:00 GMT,+35788.3,+11712.4,+13415.7,+4369.89,+12511.4,+4112.49,+9861.21,+3230.01
2019-09-30 03:35:00 GMT,+35788.3,+11712.4,+13415.7,+4369.89,+12511.4,+4112.49,+9861.21,+3230.01
2019-09-30 03:36:00 GMT,+35788.3,+11712.4,+13415.7,+4369.89,+12511.4,+4112.49,+9861.21,+3230.01
2019-09-30 03:37:00 GMT,+35788.3,+11712.4,+13415.7,+4369.89,+12511.4,+4112.49,+9861.21,+3230.01
2019-09-30 03:38:00 GMT,+35788.3,+11712.4,+13415.7,+4369.89,+12511.4,+4112.49,+9861.21,+3230.01
2019-09-30 03:39:00 GMT,+35788.3,+11712.4,+13415.7,+4369.89,+12511.4,+4112.49,+9861.21,+3230.01
2019-09-30 03:40:00 GMT,+35813.5,+11720.6,+13440.8,+4378.11,+12511.4,+4112.53,+9861.19,+3229.98
2019-09-30 03:41:00 GMT,+35813.5,+11720.6,+13440.8,+4378.11,+12511.4,+4112.53,+9861.19,+3229.98
2019-09-30 03:42:00 GMT,+35813.5,+11720.6,+13440.8,+4378.11,+12511.4,+4112.53,+9861.19,+3229.98
2019-09-30 03:43:00 GMT,+35813.5,+11720.6,+13440.8,+4378.11,+12511.4,+4112.53,+9861.19,+3229.98
2019-09-30 03:44:00 GMT,+35813.5,+11720.6,+13440.8,+4378.11,+12511.4,+4112.53,+9861.19,+3229.98
2019-09-30 03:45:00 GMT,+35813.5,+11720.6,+13440.8,+4378.11,+12511.4,+4112.53,+9861.19,+3229.98
2019-09-30 03:46:00 GMT,+35813.5,+11720.6,+13440.8,+4378.11,+12511.4,+4112.53,+9861.19,+3229.98
2019-09-30 03:47:00 GMT,+35813.5,+11720.6,+13440.8,+4378.11,+12511.4,+4112.53,+9861.19,+3229.98
2019-09-30 03:48:00 GMT,+35813.5,+11720.6,+13440.8,+4378.11,+12511.4,+4112.53,+9861.19,+3229.98
2019-09-30 03:49:00 GMT,+35813.5,+11720.6,+13440.8,+4378.11,+12511.4,+4112.53,+9861.19,+3229.98
2019-09-30 03:50:00 GMT,+35813.5,+11720.6,+13440.8,+4378.11,+12511.4,+4112.53,+9861.19,+3229.98
2019-09-30 03:51:00 GMT,+35813.5,+11720.6,+13440.8,+4378.11,+12511.4,+4112.53,+9861.19,+3229.98
2019-09-30 03:52:00 GMT,+35813.5,+11720.6,+13440.8,+4378.11,+12511.4,+4112.53,+9861.19,+3229.98
2019-09-30 03:53:00 GMT,+35813.5,+11720.6,+13440.8,+4378.11,+12511.4,+4112.53,+9861.19,+3229.98
2019-09-30 03:54:00 GMT,+35813.5,+11720.6,+13440.8,+4378.11,+12511.4,+4112.53,+9861.19,+3229.98
2019-09-30 03:55:00 GMT,+35813.5,+11720.6,+13440.8,+4378.11,+12511.4,+4112.53,+9861.19,+3229.98
2019-09-30 03:56:00 GMT,+35813.5,+11720.6,+13440.8,+4378.11,+12511.4,+4112.53,+9861.19,+3229.98
2019-09-30 03:57:00 GMT,+35813.5,+11720.6,+13440.8,+4378.11,+12511.4,+4112.53,+9861.19,+3229.98
2019-09-30 03:58:00 GMT,+35813.5,+11720.6,+13440.8,+4378.11,+12511.4,+4112.53,+9861.19,+3229.98
2019-09-30 03:59:00 GMT,+35813.5,+11720.6,+13440.8,+4378.11,+12511.4,+4112.53,+9861.19,+3229.98
2019-09-30 04:00:00 GMT,+35823.5,+11723.9,+13450.9,+4381.41,+12511.4,+4112.54,+9861.19,+3229.97
2019-09-30 04:01:00 GMT,+35823.5,+11723.9,+13450.9,+4381.41,+12511.4,+4112.54,+9861.19,+3229.97
2019-09-30 04:02:00 GMT,+35823.5,+11723.9,+13450.9,+4381.41,+12511.4,+4112.54,+9861.19,+3229.97
2019-09-30 04:03:00 GMT,+35823.5,+11723.9,+13450.9,+4381.41,+12511.4,+4112.54,+9861.19,+3229.97
2019-09-30 04:04:00 GMT,+35823.5,+11723.9,+13450.9,+4381.41,+12511.4,+4112.54,+9861.19,+3229.97
2019-09-30 04:05:00 GMT,+35823.5,+11723.9,+13450.9,+4381.41,+12511.4,+4112.54,+9861.19,+3229.97
2019-09-30 04:06:00 GMT,+35823.5,+11723.9,+13450.9,+4381.41,+12511.4,+4112.54,+9861.19,+3229.97
2019-09-30 04:07:00 GMT,+35823.5,+11723.9,+13450.9,+4381.41,+12511.4,+4112.54,+9861.19,+3229.97
2019-09-30 04:08:00 GMT,+35823.5,+11723.9,+13450.9,+4381.41,+12511.4,+4112.54,+9861.19,+3229.97
2019-09-30 04:09:00 GMT,+35823.5,+11723.9,+13450.9,+4381.41,+12511.4,+4112.54,+9861.19,+3229.97
2019-09-30 04:10:00 GMT,+35823.5,+11723.9,+13450.9,+4381.41,+12511.4,+4112.54,+9861.19,+3229.97
2019-09-30 04:11:00 GMT,+35823.5,+11723.9,+13450.9,+4381.41,+12511.4,+4112.54,+9861.19,+3229.97
2019-09-30 04:12:00 GMT,+35823.5,+11723.9,+13450.9,+4381.41,+12511.4,+4112.54,+9861.19,+3229.97
2019-09-30 04:13:00 GMT,+35823.5,+11723.9,+13450.9,+4381.41,+12511.4,+4112.54,+9861.19,+3229.97
2019-09-30 04:14:00 GMT,+35823.5,+11723.9,+13450.9,+4381.41,+12511.4,+4112.54,+9861.19,+3229.97
2019-09-30 04:15:00 GMT,+35823.5,+11723.9,+13450.9,+4381.41,+12511.4,+4112.54,+9861.19,+3229.97
2019-09-30 04:16:00 GMT,+35823.5,+11723.9,+13450.9,+4381.41,+12511.4,+4112.54,+9861.19,+3229.97
2019-09-30 04:17:00 GMT,+35823.5,+11723.9,+13450.9,+4381.41,+12511.4,+4112.54,+9861.19,+3229.97
2019-09-30 04:18:00 GMT,+35823.5,+11723.9,+13450.9,+4381.41,+12511.4,+4112.54,+9861.19,+3229.97
2019-09-30 04:19:00 GMT,+35823.5,+11723.9,+13450.9,+4381.41,+12511.4,+4112.54,+9861.19,+3229.97
2019-09-30 04:20:00 GMT,+35848.7,+11732.2,+13476.1,+4389.64,+12511.4,+4112.58,+9861.17,+3229.94
2019-09-30 04:21:00 GMT,+35848.7,+11732.2,+13476.1,+4389.64,+12511.4,+4112.58,+9861.17,+3229.94
2019-09-30 04:22:00 GMT,+35848.7,+11732.2,+13476.1,+4389.64,+12511.4,+4112.58,+9861.17,+3229.94
2019-09-30 04:23:00 GMT,+35848.7,+11732.2,+13476.1,+4389.64,+12511.4,+4112.58,+9861.17,+3229.94
2019-09-30 04:24:00 GMT,+35848.7,+11732.2,+13476.1,+4389.64,+12511.4,+4112.58,+9861.17,+3229.94
2019-09-30 04:25:00 GMT,+35848.7,+11732.2,+13476.1,+4389.64,+12511.4,+4112.58,+9861.17,+3229.94
2019-09-30 04:26:00 GMT,+35848.7,+11732.2,+13476.1,+4389.64,+12511.4,+4112.58,+9861.17,+3229.94
2019-09-30 04:27:00 GMT,+35848.7,+11732.2,+13476.1,+4389.64,+12511.4,+4112.58,+9861.17,+3229.94
2019-09-30 04:28:00 GMT,+35848.7,+11732.2,+13476.1,+4389.64,+12511.4,+4112.58,+9861.17,+3229.94
2019-09-30 04:29:00 GMT,+35848.7,+11732.2,+13476.1,+4389.64,+12511.4,+4112.58,+9861.17,+3229.94
2019-09-30 04:30:00 GMT,+35848.7,+11732.2,+13476.1,+4389.64,+12511.4,+4112.58,+9861.17,+3229.94
2019-09-30 04:31:00 GMT,+35848.7,+11732.2,+13476.1,+4389.64,+12511.4,+4112.58,+9861.17,+3229.94
2019-09-30 04:32:00 GMT,+35848.7,+11732.2,+13476.1,+4389.64,+12511.4,+4112.58,+9861.17,+3229.94
2019-09-30 04:33:00 GMT,+35848.7,+11732.2,+13476.1,+4389.64,+12511.4,+4112.58,+9861.17,+3229.94
2019-09-30 04:34:00 GMT,+35848.7,+11732.2,+13476.1,+4389.64,+12511.4,+4112.58,+9861.17,+3229.94
2019-09-30 04:35:00 GMT,+35848.7,+11732.2,+13476.1,+4389.64,+12511.4,+4112.58,+9861.17,+3229.94
2019-09-30 04:36:00 GMT,+35848.7,+11732.2,+13476.1,+4389.64,+12511.4,+4112.58,+9861.17,+3229.94
2019-09-30 04:37:00 GMT,+35848.7,+11732.2,+13476.1,+4389.64,+12511.4,+4112.58,+9861.17,+3229.94
2019-09-30 04:38:00 GMT,+35848.7,+11732.2,+13476.1,+4389.64,+12511.4,+4112.58,+9861.17,+3229.94
2019-09-30 04:39:00 GMT,+35848.7,+11732.2,+13476.1,+4389.64,+12511.4,+4112.58,+9861.17,+3229.94
2019-09-30 04:40:00 GMT,+35853.7,+11733.8,+13481.1,+4391.28,+12511.4,+4112.59,+9861.17,+3229.93
2019-09-30 04:41:00 GMT,+35853.7,+11733.8,+13481.1,+4391.28,+12511.4,+4112.59,+9861.17,+3229.93
2019-09-30 04:42:00 GMT,+35853.7,+11733.8,+13481.1,+4391.28,+12511.4,+4112.59,+9861.17,+3229.93
2019-09-30 04:43:00 GMT,+35853.7,+11733.8,+13481.1,+4391.28,+12511.4,+4112.59,+9861.17,+3229.93
2019-09-30 04:44:00 GMT,+35853.7,+11733.8,+13481.1,+4391.28,+12511.4,+4112.59,+9861.17,+3229.93
2019-09-30 04:45:00 GMT,+35853.7,+11733.8,+13481.1,+4391.28,+12511.4,+4112.59,+9861.17,+3229.93
2019-09-30 04:46:00 GMT,+35853.7,+11733.8,+13481.1,+4391.28,+12511.4,+4112.59,+9861.17,+3229.93
2019-09-30 04:47:00 GMT,+35853.7,+11733.8,+13481.1,+4391.28,+12511.4,+4112.59,+9861.17,+3229.93
2019-09-30 04:48:00 GMT,+35853.7,+11733.8,+13481.1,+4391.28,+12511.4,+4112.59,+9861.17,+3229.93
2019-09-30 04:49:00 GMT,+35853.7,+11733.8,+13481.1,+4391.28,+12511.4,+4112.59,+9861.17,+3229.93
2019-09-30 04:50:00 GMT,+35853.7,+11733.8,+13481.1,+4391.28,+12511.4,+4112.59,+9861.17,+3229.93
2019-09-30 04:51:00 GMT,+35853.7,+11733.8,+13481.1,+4391.28,+12511.4,+4112.59,+9861.17,+3229.93
2019-09-30 04:52:00 GMT,+35853.7,+11733.8,+13481.1,+4391.28,+12511.4,+4112.59,+9861.17,+3229.93
2019-09-30 04:53:00 GMT,+35853.7,+11733.8,+13481.1,+4391.28,+12511.4,+4112.59,+9861.17,+3229.93
2019-09-30 04:54:00 GMT,+35853.7,+11733.8,+13481.1,+4391.28,+12511.4,+4112.59,+9861.17,+3229.93
2019-09-30 04:55:00 GMT,+35853.7,+11733.8,+13481.1,+4391.28,+12511.4,+4112.59,+9861.17,+3229.93
2019-09-30 04:56:00 GMT,+35853.7,+11733.8,+13481.1,+4391.28,+12511.4,+4112.59,+9861.17,+3229.93
2019-09-30 04:57:00 GMT,+35853.7,+11733.8,+13481.1,+4391.28,+12511.4,+4112.59,+9861.17,+3229.93
2019-09-30 04:58:00 GMT,+35853.7,+11733.8,+13481.1,+4391.28,+12511.4,+4112.59,+9861.17,+3229.93
2019-09-30 04:59:00 GMT,+35853.7,+11733.8,+13481.1,+4391.28,+12511.4,+4112.59,+9861.17,+3229.93
2019-09-30 05:00:00 GMT,+35858.7,+11735.4,+13486.2,+4392.93,+12511.4,+4112.59,+9861.16,+3229.93
2019-09-30 05:01:00 GMT,+35858.7,+11735.4,+13486.2,+4392.93,+12511.4,+4112.59,+9861.16,+3229.93
2019-09-30 05:02:00 GMT,+35858.7,+11735.4,+13486.2,+4392.93,+12511.4,+4112.59,+9861.16,+3229.93
2019-09-30 05:03:00 GMT,+35858.7,+11735.4,+13486.2,+4392.93,+12511.4,+4112.59,+9861.16,+3229.93
2019-09-30 05:04:00 GMT,+35858.7,+11735.4,+13486.2,+4392.93,+12511.4,+4112.59,+9861.16,+3229.93
2019-09-30 05:05:00 GMT,+35858.7,+11735.4,+13486.2,+4392.93,+12511.4,+4112.59,+9861.16,+3229.93
2019-09-30 05:06:00 GMT,+35858.7,+11735.4,+13486.2,+4392.93,+12511.4,+4112.59,+9861.16,+3229.93
2019-09-30 05:07:00 GMT,+35858.7,+11735.4,+13486.2,+4392.93,+12511.4,+4112.59,+9861.16,+3229.93
2019-09-30 05:08:00 GMT,+35858.7,+11735.4,+13486.2,+4392.93,+12511.4,+4112.59,+9861.16,+3229.93
2019-09-30 05:09:00 GMT,+35858.7,+11735.4,+13486.2,+4392.93,+12511.4,+4112.59,+9861.16,+3229.93
2019-09-30 05:10:00 GMT,+35858.7,+11735.4,+13486.2,+4392.93,+12511.4,+4112.59,+9861.16,+3229.93
2019-09-30 05:11:00 GMT,+35858.7,+11735.4,+13486.2,+4392.93,+12511.4,+4112.59,+9861.16,+3229.93
2019-09-30 05:12:00 GMT,+35858.7,+11735.4,+13486.2,+4392.93,+12511.4,+4112.59,+9861.16,+3229.93
2019-09-30 05:13:00 GMT,+35858.7,+11735.4,+13486.2,+4392.93,+12511.4,+4112.59,+9861.16,+3229.93
2019-09-30 05:14:00 GMT,+35858.7,+11735.4,+13486.2,+4392.93,+12511.4,+4112.59,+9861.16,+3229.93
2019-09-30 05:15:00 GMT,+35858.7,+11735.4,+13486.2,+4392.93,+12511.4,+4112.59,+9861.16,+3229.93
2019-09-30 05:16:00 GMT,+35858.7,+11735.4,+13486.2,+4392.93,+12511.4,+4112.59,+9861.16,+3229.93
2019-09-30 05:17:00 GMT,+35858.7,+11735.4,+13486.2,+4392.93,+12511.4,+4112.59,+9861.16,+3229.93
2019-09-30 05:18:00 GMT,+35858.7,+11735.4,+13486.2,+4392.93,+12511.4,+4112.59,+9861.16,+3229.93
2019-09-30 05:19:00 GMT,+35858.7,+11735.4,+13486.2,+4392.93,+12511.4,+4112.59,+9861.16,+3229.93
2019-09-30 05:20:00 GMT,+35858.7,+11735.4,+13486.2,+4392.93,+12511.4,+4112.59,+9861.16,+3229.93
2019-09-30 05:21:00 GMT,+35858.7,+11735.4,+13486.2,+4392.93,+12511.4,+4112.59,+9861.16,+3229.93
2019-09-30 05:22:00 GMT,+35858.7,+11735.4,+13486.2,+4392.93,+12511.4,+4112.59,+9861.16,+3229.93
2019-09-30 05:23:00 GMT,+35858.7,+11735.4,+13486.2,+4392.93,+12511.4,+4112.59,+9861.16,+3229.93
2019-09-30 05:24:00 GMT,+35858.7,+11735.4,+13486.2,+4392.93,+12511.4,+4112.59,+9861.16,+3229.93
2019-09-30 05:25:00 GMT,+35858.7,+11735.4,+13486.2,+4392.93,+12511.4,+4112.59,+9861.16,+3229.93
2019-09-30 05:26:00 GMT,+35858.7,+11735.4,+13486.2,+4392.93,+12511.4,+4112.59,+9861.16,+3229.93
2019-09-30 05:27:00 GMT,+35858.7,+11735.4,+13486.2,+4392.93,+12511.4,+4112.59,+9861.16,+3229.93
2019-09-30 05:28:00 GMT,+35858.7,+11735.4,+13486.2,+4392.93,+12511.4,+4112.59,+9861.16,+3229.93
2019-09-30 05:29:00 GMT,+35858.7,+11735.4,+13486.2,+4392.93,+12511.4,+4112.59,+9861.16,+3229.93
2019-09-30 05:30:00 GMT,+35858.7,+11735.4,+13486.2,+4392.93,+12511.4,+4112.59,+9861.16,+3229.93
2019-09-30 05:31:00 GMT,+35858.7,+11735.4,+13486.2,+4392.93,+12511.4,+4112.59,+9861.16,+3229.93
2019-09-30 05:32:00 GMT,+35858.7,+11735.4,+13486.2,+4392.93,+12511.4,+4112.59,+9861.16,+3229.93
2019-09-30 05:33:00 GMT,+35858.7,+11735.4,+13486.2,+4392.93,+12511.4,+4112.59,+9861.16,+3229.93
2019-09-30 05:34:00 GMT,+35858.7,+11735.4,+13486.2,+4392.93,+12511.4,+4112.59,+9861.16,+3229.93
2019-09-30 05:35:00 GMT,+35858.7,+11735.4,+13486.2,+4392.93,+12511.4,+4112.59,+9861.16,+3229.93
2019-09-30 05:36:00 GMT,+35858.7,+11735.4,+13486.2,+4392.93,+12511.4,+4112.59,+9861.16,+3229.93
2019-09-30 05:37:00 GMT,+35858.7,+11735.4,+13486.2,+4392.93,+12511.4,+4112.59,+9861.16,+3229.93
2019-09-30 05:38:00 GMT,+35858.7,+11735.4,+13486.2,+4392.93,+12511.4,+4112.59,+9861.16,+3229.93
2019-09-30 05:39:00 GMT,+35858.7,+11735.4,+13486.2,+4392.93,+12511.4,+4112.59,+9861.16,+3229.93
2019-09-30 05:40:00 GMT,+35863.7,+11737.1,+13491.2,+4394.57,+12511.4,+4112.6,+9861.16,+3229.92
2019-09-30 05:41:00 GMT,+35863.7,+11737.1,+13491.2,+4394.57,+12511.4,+4112.6,+9861.16,+3229.92
2019-09-30 05:42:00 GMT,+35863.7,+11737.1,+13491.2,+4394.57,+12511.4,+4112.6,+9861.16,+3229.92
2019-09-30 05:43:00 GMT,+35863.7,+11737.1,+13491.2,+4394.57,+12511.4,+4112.6,+9861.16,+3229.92
2019-09-30 05:44:00 GMT,+35863.7,+11737.1,+13491.2,+4394.57,+12511.4,+4112.6,+9861.16,+3229.92
2019-09-30 05:45:00 GMT,+35863.7,+11737.1,+13491.2,+4394.57,+12511.4,+4112.6,+9861.16,+3229.92
2019-09-30 05:46:00 GMT,+35863.7,+11737.1,+13491.2,+4394.57,+12511.4,+4112.6,+9861.16,+3229.92
2019-09-30 05:47:00 GMT,+35863.7,+11737.1,+13491.2,+4394.57,+12511.4,+4112.6,+9861.16,+3229.92
2019-09-30 05:48:00 GMT,+35863.7,+11737.1,+13491.2,+4394.57,+12511.4,+4112.6,+9861.16,+3229.92
2019-09-30 05:49:00 GMT,+35863.7,+11737.1,+13491.2,+4394.57,+12511.4,+4112.6,+9861.16,+3229.92
2019-09-30 05:50:00 GMT,+35863.7,+11737.1,+13491.2,+4394.57,+12511.4,+4112.6,+9861.16,+3229.92
2019-09-30 05:51:00 GMT,+35863.7,+11737.1,+13491.2,+4394.57,+12511.4,+4112.6,+9861.16,+3229.92
2019-09-30 05:52:00 GMT,+35863.7,+11737.1,+13491.2,+4394.57,+12511.4,+4112.6,+9861.16,+3229.92
2019-09-30 05:53:00 GMT,+35863.7,+11737.1,+13491.2,+4394.57,+12511.4,+4112.6,+9861.16,+3229.92
2019-09-30 05:54:00 GMT,+35863.7,+11737.1,+13491.2,+4394.57,+12511.4,+4112.6,+9861.16,+3229.92
2019-09-30 05:55:00 GMT,+35863.7,+11737.1,+13491.2,+4394.57,+12511.4,+4112.6,+9861.16,+3229.92
2019-09-30 05:56:00 GMT,+35863.7,+11737.1,+13491.2,+4394.57,+12511.4,+4112.6,+9861.16,+3229.92
2019-09-30 05:57:00 GMT,+35863.7,+11737.1,+13491.2,+4394.57,+12511.4,+4112.6,+9861.16,+3229.92
2019-09-30 05:58:00 GMT,+35863.7,+11737.1,+13491.2,+4394.57,+12511.4,+4112.6,+9861.16,+3229.92
2019-09-30 05:59:00 GMT,+35863.7,+11737.1,+13491.2,+4394.57,+12511.4,+4112.6,+9861.16,+3229.92
2019-09-30 06:00:00 GMT,+35888.9,+11745.3,+13516.4,+4402.8,+12511.4,+4112.64,+9861.14,+3229.89
2019-09-30 06:01:00 GMT,+35888.9,+11745.3,+13516.4,+4402.8,+12511.4,+4112.64,+9861.14,+3229.89
2019-09-30 06:02:00 GMT,+35888.9,+11745.3,+13516.4,+4402.8,+12511.4,+4112.64,+9861.14,+3229.89
2019-09-30 06:03:00 GMT,+35888.9,+11745.3,+13516.4,+4402.8,+12511.4,+4112.64,+9861.14,+3229.89
2019-09-30 06:04:00 GMT,+35888.9,+11745.3,+13516.4,+4402.8,+12511.4,+4112.64,+9861.14,+3229.89
2019-09-30 06:05:00 GMT,+35888.9,+11745.3,+13516.4,+4402.8,+12511.4,+4112.64,+9861.14,+3229.89
2019-09-30 06:06:00 GMT,+35888.9,+11745.3,+13516.4,+4402.8,+12511.4,+4112.64,+9861.14,+3229.89
2019-09-30 06:07:00 GMT,+35888.9,+11745.3,+13516.4,+4402.8,+12511.4,+4112.64,+9861.14,+3229.89
2019-09-30 06:08:00 GMT,+35888.9,+11745.3,+13516.4,+4402.8,+12511.4,+4112.64,+9861.14,+3229.89
2019-09-30 06:09:00 GMT,+35888.9,+11745.3,+13516.4,+4402.8,+12511.4,+4112.64,+9861.14,+3229.89
2019-09-30 06:10:00 GMT,+35888.9,+11745.3,+13516.4,+4402.8,+12511.4,+4112.64,+9861.14,+3229.89
2019-09-30 06:11:00 GMT,+35888.9,+11745.3,+13516.4,+4402.8,+12511.4,+4112.64,+9861.14,+3229.89
2019-09-30 06:12:00 GMT,+35888.9,+11745.3,+13516.4,+4402.8,+12511.4,+4112.64,+9861.14,+3229.89
2019-09-30 06:13:00 GMT,+35888.9,+11745.3,+13516.4,+4402.8,+12511.4,+4112.64,+9861.14,+3229.89
2019-09-30 06:14:00 GMT,+35888.9,+11745.3,+13516.4,+4402.8,+12511.4,+4112.64,+9861.14,+3229.89
2019-09-30 06:15:00 GMT,+35888.9,+11745.3,+13516.4,+4402.8,+12511.4,+4112.64,+9861.14,+3229.89
2019-09-30 06:16:00 GMT,+35888.9,+11745.3,+13516.4,+4402.8,+12511.4,+4112.64,+9861.14,+3229.89
2019-09-30 06:17:00 GMT,+35888.9,+11745.3,+13516.4,+4402.8,+12511.4,+4112.64,+9861.14,+3229.89
2019-09-30 06:18:00 GMT,+35888.9,+11745.3,+13516.4,+4402.8,+12511.4,+4112.64,+9861.14,+3229.89
2019-09-30 06:19:00 GMT,+35888.9,+11745.3,+13516.4,+4402.8,+12511.4,+4112.64,+9861.14,+3229.89
2019-09-30 06:20:00 GMT,+35924.1,+11756.9,+13551.6,+4414.32,+12511.3,+4112.69,+9861.12,+3229.85
2019-09-30 06:21:00 GMT,+35924.1,+11756.9,+13551.6,+4414.32,+12511.3,+4112.69,+9861.12,+3229.85
2019-09-30 06:22:00 GMT,+35924.1,+11756.9,+13551.6,+4414.32,+12511.3,+4112.69,+9861.12,+3229.85
2019-09-30 06:23:00 GMT,+35924.1,+11756.9,+13551.6,+4414.32,+12511.3,+4112.69,+9861.12,+3229.85
2019-09-30 06:24:00 GMT,+35924.1,+11756.9,+13551.6,+4414.32,+12511.3,+4112.69,+9861.12,+3229.85
2019-09-30 06:25:00 GMT,+35924.1,+11756.9,+13551.6,+4414.32,+12511.3,+4112.69,+9861.12,+3229.85
2019-09-30 06:26:00 GMT,+35924.1,+11756.9,+13551.6,+4414.32,+12511.3,+4112.69,+9861.12,+3229.85
2019-09-30 06:27:00 GMT,+35924.1,+11756.9,+13551.6,+4414.32,+12511.3,+4112.69,+9861.12,+3229.85
2019-09-30 06:28:00 GMT,+35924.1,+11756.9,+13551.6,+4414.32,+12511.3,+4112.69,+9861.12,+3229.85
2019-09-30 06:29:00 GMT,+35924.1,+11756.9,+13551.6,+4414.32,+12511.3,+4112.69,+9861.12,+3229.85
2019-09-30 06:30:00 GMT,+35924.1,+11756.9,+13551.6,+4414.32,+12511.3,+4112.69,+9861.12,+3229.85
2019-09-30 06:31:00 GMT,+35924.1,+11756.9,+13551.6,+4414.32,+12511.3,+4112.69,+9861.12,+3229.85
2019-09-30 06:32:00 GMT,+35924.1,+11756.9,+13551.6,+4414.32,+12511.3,+4112.69,+9861.12,+3229.85
2019-09-30 06:33:00 GMT,+35924.1,+11756.9,+13551.6,+4414.32,+12511.3,+4112.69,+9861.12,+3229.85
2019-09-30 06:34:00 GMT,+35924.1,+11756.9,+13551.6,+4414.32,+12511.3,+4112.69,+9861.12,+3229.85
2019-09-30 06:35:00 GMT,+35924.1,+11756.9,+13551.6,+4414.32,+12511.3,+4112.69,+9861.12,+3229.85
2019-09-30 06:36:00 GMT,+35924.1,+11756.9,+13551.6,+4414.32,+12511.3,+4112.69,+9861.12,+3229.85
2019-09-30 06:37:00 GMT,+35924.1,+11756.9,+13551.6,+4414.32,+12511.3,+4112.69,+9861.12,+3229.85
2019-09-30 06:38:00 GMT,+35924.1,+11756.9,+13551.6,+4414.32,+12511.3,+4112.69,+9861.12,+3229.85
2019-09-30 06:39:00 GMT,+35924.1,+11756.9,+13551.6,+4414.32,+12511.3,+4112.69,+9861.12,+3229.85
2019-09-30 06:40:00 GMT,+35954.2,+11766.7,+13581.9,+4424.2,+12511.3,+4112.73,+9861.1,+3229.81
2019-09-30 06:41:00 GMT,+35954.2,+11766.7,+13581.9,+4424.2,+12511.3,+4112.73,+9861.1,+3229.81
2019-09-30 06:42:00 GMT,+35954.2,+11766.7,+13581.9,+4424.2,+12511.3,+4112.73,+9861.1,+3229.81
2019-09-30 06:43:00 GMT,+35954.2,+11766.7,+13581.9,+4424.2,+12511.3,+4112.73,+9861.1,+3229.81
2019-09-30 06:44:00 GMT,+35954.2,+11766.7,+13581.9,+4424.2,+12511.3,+4112.73,+9861.1,+3229.81
2019-09-30 06:45:00 GMT,+35954.2,+11766.7,+13581.9,+4424.2,+12511.3,+4112.73,+9861.1,+3229.81
2019-09-30 06:46:00 GMT,+35954.2,+11766.7,+13581.9,+4424.2,+12511.3,+4112.73,+9861.1,+3229.81
2019-09-30 06:47:00 GMT,+35954.2,+11766.7,+13581.9,+4424.2,+12511.3,+4112.73,+9861.1,+3229.81
2019-09-30 06:48:00 GMT,+35954.2,+11766.7,+13581.9,+4424.2,+12511.3,+4112.73,+9861.1,+3229.81
2019-09-30 06:49:00 GMT,+35954.2,+11766.7,+13581.9,+4424.2,+12511.3,+4112.73,+9861.1,+3229.81
2019-09-30 06:50:00 GMT,+35954.2,+11766.7,+13581.9,+4424.2,+12511.3,+4112.73,+9861.1,+3229.81
2019-09-30 06:51:00 GMT,+35954.2,+11766.7,+13581.9,+4424.2,+12511.3,+4112.73,+9861.1,+3229.81
2019-09-30 06:52:00 GMT,+35954.2,+11766.7,+13581.9,+4424.2,+12511.3,+4112.73,+9861.1,+3229.81
2019-09-30 06:53:00 GMT,+35954.2,+11766.7,+13581.9,+4424.2,+12511.3,+4112.73,+9861.1,+3229.81
2019-09-30 06:54:00 GMT,+35954.2,+11766.7,+13581.9,+4424.2,+12511.3,+4112.73,+9861.1,+3229.81
2019-09-30 06:55:00 GMT,+35954.2,+11766.7,+13581.9,+4424.2,+12511.3,+4112.73,+9861.1,+3229.81
2019-09-30 06:56:00 GMT,+35954.2,+11766.7,+13581.9,+4424.2,+12511.3,+4112.73,+9861.1,+3229.81
2019-09-30 06:57:00 GMT,+35954.2,+11766.7,+13581.9,+4424.2,+12511.3,+4112.73,+9861.1,+3229.81
2019-09-30 06:58:00 GMT,+35954.2,+11766.7,+13581.9,+4424.2,+12511.3,+4112.73,+9861.1,+3229.81
2019-09-30 06:59:00 GMT,+35954.2,+11766.7,+13581.9,+4424.2,+12511.3,+4112.73,+9861.1,+3229.81
2019-09-30 07:00:00 GMT,+35974.4,+11773.3,+13602,+4430.78,+12511.3,+4112.76,+9861.08,+3229.79
2019-09-30 07:01:00 GMT,+35974.4,+11773.3,+13602,+4430.78,+12511.3,+4112.76,+9861.08,+3229.79
