# file...... Gen_1_Speed.csv
# date...... Sun May  8 01:55:15 2022
# user...... void
# host...... (null)
# target.... diesel_dg 1833
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,rotor_speed,rotor_angle,flux1d,flux2q,EpRotated,VintRotated,Eint_A,Eint_B,Eint_C,Irotated,pwr_electric.real,pwr_electric.imag,pwr_mech
2019-04-21 00:01:19 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:01:20 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:01:21 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:01:22 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:01:23 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:01:24 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:01:25 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:01:26 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:01:27 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:01:28 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:01:29 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:01:30 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:01:31 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:01:32 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:01:33 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:01:34 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:01:35 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:01:36 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:01:37 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:01:38 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:01:39 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:01:40 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:01:41 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:01:42 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:01:43 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:01:44 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:01:45 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:01:46 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:01:47 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:01:48 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:01:49 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:01:50 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:01:51 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:01:52 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:01:53 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:01:54 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:01:55 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:01:56 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:01:57 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:01:58 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:01:59 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:02:00 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:02:01 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:02:02 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:02:03 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:02:04 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:02:05 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:02:06 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:02:07 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:02:08 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:02:09 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:02:10 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:02:11 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:02:12 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:02:13 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:02:14 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:02:15 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:02:16 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:02:17 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:02:18 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:02:19 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:02:20 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:02:21 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:02:22 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:02:23 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:02:24 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:02:25 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:02:26 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:02:27 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:02:28 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:02:29 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:02:30 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:02:31 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:02:32 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
2019-04-21 00:02:33 GMT,+376.991,+0.234148,+1.04842,-0.226506,+0.20763+1.07958j,+0.211972+1.06452j,+0+0i,+0+0i,+0+0i,+0.104548+0.0943775j,+1.16879e+06,+839135,+1.22628e+06
