# file...... output/compare.csv
# date...... Sat May  7 20:34:07 2022
# user...... void
# host...... (null)
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,Bus249:measured_real_energy,Bus556:measured_real_energy,Bus886:measured_real_energy
2019-04-21 01:44:00 GMT,+10395,+11971.9,+5569.16  ,+5193.24,+6770.14,+5005.95
2019-04-21 01:45:00 GMT,+10492,+12083.1,+5622.71  ,+5240.2,+6831.35,+5052.98
2019-04-21 01:46:00 GMT,+10589.7,+12194.8,+5676.34,+5287.9,+6893,+5100.1
2019-04-21 01:47:00 GMT,+10687.4,+12306.4,+5729.98,+5335.59,+6954.65,+5147.22
2019-04-21 01:48:00 GMT,+10785.1,+12418.1,+5783.62,+5383.28,+7016.3,+5194.34
2019-04-21 01:49:00 GMT,+10882.8,+12529.7,+5837.26,+5430.98,+7077.94,+5241.45
2019-04-21 01:50:00 GMT,+10980.5,+12641.4,+5890.89,+5478.67,+7139.58,+5288.57
2019-04-21 01:51:00 GMT,+11077.8,+12752.6,+5944.12,+5526.03,+7200.78,+5335.28
2019-04-21 01:52:00 GMT,+11175.2,+12863.8,+5997.35,+5573.4,+7261.98,+5381.99
2019-04-21 01:53:00 GMT,+11272.6,+12975,+6050.58  ,+5620.76,+7323.18,+5428.7
2019-04-21 01:54:00 GMT,+11369.9,+13086.2,+6103.81,+5668.13,+7384.38,+5475.42
2019-04-21 01:55:00 GMT,+11467.3,+13197.4,+6157.05,+5715.5,+7445.58,+5522.13
2019-04-21 01:56:00 GMT,+11564.9,+13308.5,+6210.72,+5763.08,+7506.67,+5569.28
2019-04-21 01:57:00 GMT,+11662.5,+13419.6,+6264.38,+5810.66,+7567.76,+5616.43
2019-04-21 01:58:00 GMT,+11760,+13530.6,+6318.05  ,+5858.24,+7628.85,+5663.58
2019-04-21 01:59:00 GMT,+11857.6,+13641.7,+6371.71,+5905.82,+7689.95,+5710.72
2019-04-21 02:00:00 GMT,+11955.2,+13752.8,+6425.38,+5953.41,+7751.02,+5757.87
2019-04-21 02:01:00 GMT,+12053,+13863.2,+6479.02  ,+6001.21,+7811.36,+5804.99
2019-04-21 02:02:00 GMT,+12150.8,+13973.5,+6532.66,+6049.02,+7871.7,+5852.11
2019-04-21 02:03:00 GMT,+12248.6,+14083.8,+6586.3 ,+6096.82,+7932.04,+5899.24
2019-04-21 02:04:00 GMT,+12346.4,+14194.2,+6639.94,+6144.62,+7992.38,+5946.36
2019-04-21 02:05:00 GMT,+12444.2,+14304.5,+6693.58,+6192.43,+8052.7,+5993.48
2019-04-21 02:06:00 GMT,+12542,+14413.6,+6747.04  ,+6240.19,+8111.78,+6040.42
2019-04-21 02:07:00 GMT,+12639.8,+14522.7,+6800.51,+6287.96,+8170.86,+6087.37
2019-04-21 02:08:00 GMT,+12737.5,+14631.7,+6853.97,+6335.73,+8229.94,+6134.31
2019-04-21 02:09:00 GMT,+12835.3,+14740.8,+6907.43,+6383.49,+8289.02,+6181.25
2019-04-21 02:10:00 GMT,+12933,+14849.9,+6960.89  ,+6431.25,+8348.08,+6228.19
2019-04-21 02:11:00 GMT,+13030.5,+14957.9,+7013.96,+6478.68,+8406.1,+6274.75
2019-04-21 02:12:00 GMT,+13127.9,+15065.9,+7067.04,+6526.11,+8464.12,+6321.3
2019-04-21 02:13:00 GMT,+13225.3,+15173.9,+7120.12,+6573.55,+8522.15,+6367.86
2019-04-21 02:14:00 GMT,+13322.8,+15282,+7173.19  ,+6620.98,+8580.17,+6414.42
2019-04-21 02:15:00 GMT,+13420.2,+15390,+7226.27  ,+6668.4,+8638.19,+6460.98
2019-04-21 02:16:00 GMT,+13517.2,+15497.6,+7279.27,+6715.42,+8695.85,+6507.45
2019-04-21 02:17:00 GMT,+13614.2,+15605.3,+7332.26,+6762.43,+8753.51,+6553.93
2019-04-21 02:18:00 GMT,+13711.2,+15713,+7385.26  ,+6809.45,+8811.17,+6600.41
2019-04-21 02:19:00 GMT,+13808.3,+15820.6,+7438.25,+6856.46,+8868.83,+6646.89
2019-04-21 02:20:00 GMT,+13905.3,+15928.3,+7491.25,+6903.49,+8926.47,+6693.37
2019-04-21 02:21:00 GMT,+14003,+16034.9,+7544.42  ,+6951.18,+8983.1,+6740.01
2019-04-21 02:22:00 GMT,+14100.7,+16141.5,+7597.58,+6998.87,+9039.72,+6786.66
2019-04-21 02:23:00 GMT,+14198.4,+16248.1,+7650.75,+7046.56,+9096.34,+6833.3
2019-04-21 02:24:00 GMT,+14296,+16354.8,+7703.91  ,+7094.25,+9152.97,+6879.95
2019-04-21 02:25:00 GMT,+14393.7,+16461.4,+7757.07,+7141.94,+9209.59,+6926.59
2019-04-21 02:26:00 GMT,+14491.4,+16568,+7810.03  ,+7189.58,+9266.25,+6973.03
2019-04-21 02:27:00 GMT,+14589,+16674.7,+7863     ,+7237.23,+9322.91,+7019.48
2019-04-21 02:28:00 GMT,+14686.7,+16781.4,+7915.96,+7284.88,+9379.57,+7065.92
2019-04-21 02:29:00 GMT,+14784.3,+16888,+7968.92  ,+7332.53,+9436.23,+7112.36
2019-04-21 02:30:00 GMT,+14882,+16994.7,+8021.88  ,+7380.18,+9492.88,+7158.81
2019-04-21 02:31:00 GMT,+14980.1,+17100.1,+8074.69,+7428.35,+9548.34,+7205.09
2019-04-21 02:32:00 GMT,+15078.3,+17205.6,+8127.49,+7476.51,+9603.8,+7251.38
2019-04-21 02:33:00 GMT,+15176.5,+17311.1,+8180.3 ,+7524.68,+9659.26,+7297.67
2019-04-21 02:34:00 GMT,+15274.6,+17416.5,+8233.1 ,+7572.85,+9714.72,+7343.95
2019-04-21 02:35:00 GMT,+15372.8,+17522,+8285.9   ,+7621.02,+9770.2,+7390.23
2019-04-21 02:36:00 GMT,+15471.3,+17628.4,+8338.27,+7669.53,+9826.65,+7436.08
2019-04-21 02:37:00 GMT,+15569.8,+17734.9,+8390.64,+7718.04,+9883.1,+7481.93
2019-04-21 02:38:00 GMT,+15668.3,+17841.3,+8443   ,+7766.54,+9939.54,+7527.78
2019-04-21 02:39:00 GMT,+15766.8,+17947.8,+8495.37,+7815.05,+9995.99,+7573.62
2019-04-21 02:40:00 GMT,+15865.4,+18054.2,+8547.73,+7863.56,+10052.4,+7619.46
2019-04-21 02:41:00 GMT,+15963.6,+18160.9,+8599.5 ,+7911.82,+10109.1,+7664.71
2019-04-21 02:42:00 GMT,+16061.9,+18267.6,+8651.27,+7960.09,+10165.8,+7709.97
2019-04-21 02:43:00 GMT,+16160.2,+18374.2,+8703.04,+8008.36,+10222.4,+7755.22
2019-04-21 02:44:00 GMT,+16258.4,+18480.9,+8754.81,+8056.62,+10279.1,+7800.47
2019-04-21 02:45:00 GMT,+16356.7,+18587.6,+8806.58,+8104.88,+10335.8,+7845.72
2019-04-21 02:46:00 GMT,+16454.7,+18695.6,+8858.01,+8152.89,+10393.8,+7890.63
2019-04-21 02:47:00 GMT,+16552.7,+18803.7,+8909.43,+8200.89,+10451.9,+7935.53
2019-04-21 02:48:00 GMT,+16650.7,+18911.8,+8960.86,+8248.89,+10510,+7980.44
2019-04-21 02:49:00 GMT,+16748.7,+19019.9,+9012.28,+8296.89,+10568.1,+8025.34
2019-04-21 02:50:00 GMT,+16846.7,+19127.9,+9063.7 ,+8344.88,+10626.1,+8070.25
2019-04-21 02:51:00 GMT,+16943.4,+19235.4,+9115.01,+8391.58,+10683.6,+8115.04
2019-04-21 02:52:00 GMT,+17040.1,+19343,+9166.32  ,+8438.29,+10741.2,+8159.83
2019-04-21 02:53:00 GMT,+17136.8,+19450.5,+9217.63,+8485,+10798.7,+8204.62
2019-04-21 02:54:00 GMT,+17233.5,+19558,+9268.94  ,+8531.71,+10856.2,+8249.41
2019-04-21 02:55:00 GMT,+17330.2,+19665.5,+9320.25,+8578.4,+10913.8,+8294.2
2019-04-21 02:56:00 GMT,+17426,+19773,+9371.83    ,+8624.16,+10971.2,+8339.27
2019-04-21 02:57:00 GMT,+17521.7,+19880.4,+9423.41,+8669.92,+11028.6,+8384.33
2019-04-21 02:58:00 GMT,+17617.5,+19987.8,+9475   ,+8715.68,+11086,+8429.39
2019-04-21 02:59:00 GMT,+17713.2,+20095.2,+9526.58,+8761.44,+11143.5,+8474.45
2019-04-21 03:00:00 GMT,+17809,+20202.7,+9578.16  ,+8807.2,+11200.9,+8519.52
2019-04-21 03:01:00 GMT,+17905.2,+20309.7,+9629.94,+8853.37,+11257.9,+8564.77
2019-04-21 03:02:00 GMT,+18001.3,+20416.8,+9681.71,+8899.54,+11315,+8610.03
2019-04-21 03:03:00 GMT,+18097.5,+20523.9,+9733.48,+8945.71,+11372.1,+8655.28
2019-04-21 03:04:00 GMT,+18193.7,+20631,+9785.26  ,+8991.88,+11429.2,+8700.54
2019-04-21 03:05:00 GMT,+18289.9,+20738.1,+9837.04,+9038.06,+11486.3,+8745.8
2019-04-21 03:06:00 GMT,+18386.7,+20844.8,+9889.32,+9084.94,+11543,+8791.56
2019-04-21 03:07:00 GMT,+18483.6,+20951.5,+9941.6 ,+9131.81,+11599.7,+8837.32
2019-04-21 03:08:00 GMT,+18580.5,+21058.2,+9993.87,+9178.69,+11656.4,+8883.08
2019-04-21 03:09:00 GMT,+18677.4,+21164.9,+10046.2,+9225.56,+11713.1,+8928.84
2019-04-21 03:10:00 GMT,+18774.2,+21271.7,+10098.4,+9272.45,+11769.9,+8974.61
2019-04-21 03:11:00 GMT,+18871.4,+21378,+10151.5  ,+9319.62,+11826.2,+9021.14
2019-04-21 03:12:00 GMT,+18968.6,+21484.4,+10204.5,+9366.8,+11882.6,+9067.67
2019-04-21 03:13:00 GMT,+19065.8,+21590.8,+10257.6,+9413.98,+11939,+9114.2
2019-04-21 03:14:00 GMT,+19163,+21697.2,+10310.6  ,+9461.16,+11995.4,+9160.73
2019-04-21 03:15:00 GMT,+19260.1,+21803.6,+10363.7,+9508.33,+12051.8,+9207.27
2019-04-21 03:16:00 GMT,+19356.7,+21910,+10417.2  ,+9554.95,+12108.2,+9254.3
2019-04-21 03:17:00 GMT,+19453.4,+22016.3,+10470.8,+9601.57,+12164.5,+9301.34
2019-04-21 03:18:00 GMT,+19550,+22122.7,+10524.4  ,+9648.19,+12220.9,+9348.37
2019-04-21 03:19:00 GMT,+19646.6,+22229.1,+10577.9,+9694.82,+12277.3,+9395.41
2019-04-21 03:20:00 GMT,+19743.2,+22335.4,+10631.5,+9741.44,+12333.6,+9442.44
2019-04-21 03:21:00 GMT,+19840.1,+22440.6,+10685.1,+9788.26,+12388.8,+9489.58
2019-04-21 03:22:00 GMT,+19936.9,+22545.8,+10738.8,+9835.07,+12444,+9536.71
2019-04-21 03:23:00 GMT,+20033.7,+22651,+10792.4  ,+9881.88,+12499.2,+9583.85
2019-04-21 03:24:00 GMT,+20130.5,+22756.2,+10846.1,+9928.69,+12554.4,+9630.98
2019-04-21 03:25:00 GMT,+20227.3,+22861.3,+10899.7,+9975.5,+12609.6,+9678.11
2019-04-21 03:26:00 GMT,+20324,+22966.6,+10953.1  ,+10022.2,+12664.8,+9724.98
2019-04-21 03:27:00 GMT,+20420.6,+23071.9,+11006.5,+10068.8,+12720.1,+9771.86
2019-04-21 03:28:00 GMT,+20517.3,+23177.1,+11059.9,+10115.5,+12775.3,+9818.73
2019-04-21 03:29:00 GMT,+20614,+23282.4,+11113.3  ,+10162.2,+12830.6,+9865.6
2019-04-21 03:30:00 GMT,+20710.7,+23387.6,+11166.7,+10208.9,+12885.9,+9912.47
2019-04-21 03:31:00 GMT,+20808.3,+23492.8,+11219.4,+10256.5,+12941,+9958.64
2019-04-21 03:32:00 GMT,+20906,+23598,+11272.1    ,+10304.2,+12996.2,+10004.8
2019-04-21 03:33:00 GMT,+21003.6,+23703.2,+11324.8,+10351.9,+13051.4,+10051
2019-04-21 03:34:00 GMT,+21101.3,+23808.4,+11377.5,+10399.5,+13106.6,+10097.2
2019-04-21 03:35:00 GMT,+21199,+23913.6,+11430.2  ,+10447.2,+13161.8,+10143.4
2019-04-21 03:36:00 GMT,+21296.3,+24019.6,+11482.6,+10494.5,+13217.8,+10189.3
2019-04-21 03:37:00 GMT,+21393.6,+24125.6,+11535  ,+10541.8,+13273.8,+10235.2
2019-04-21 03:38:00 GMT,+21490.9,+24231.5,+11587.5,+10589.1,+13329.7,+10281.1
2019-04-21 03:39:00 GMT,+21588.2,+24337.5,+11639.9,+10636.4,+13385.7,+10327
2019-04-21 03:40:00 GMT,+21685.6,+24443.5,+11692.3,+10683.8,+13441.7,+10372.9
2019-04-21 03:41:00 GMT,+21782.8,+24549.3,+11744.7,+10731,+13497.5,+10418.8
2019-04-21 03:42:00 GMT,+21880.1,+24655.1,+11797  ,+10778.3,+13553.3,+10464.6
2019-04-21 03:43:00 GMT,+21977.3,+24760.8,+11849.3,+10825.5,+13609.1,+10510.4
2019-04-21 03:44:00 GMT,+22074.6,+24866.6,+11901.7,+10872.8,+13664.8,+10556.2
2019-04-21 03:45:00 GMT,+22171.9,+24972.4,+11954  ,+10920.1,+13720.6,+10602
2019-04-21 03:46:00 GMT,+22269.6,+25079.4,+12006.5,+10967.8,+13777.6,+10648
2019-04-21 03:47:00 GMT,+22367.4,+25186.3,+12059.1,+11015.6,+13834.5,+10694
2019-04-21 03:48:00 GMT,+22465.1,+25293.3,+12111.6,+11063.3,+13891.5,+10740
2019-04-21 03:49:00 GMT,+22562.8,+25400.2,+12164.1,+11111,+13948.5,+10786
2019-04-21 03:50:00 GMT,+22660.6,+25507.2,+12216.6,+11158.8,+14005.4,+10832
2019-04-21 03:51:00 GMT,+22758.8,+25614.7,+12269.5,+11207,+14062.9,+10878.4
2019-04-21 03:52:00 GMT,+22856.9,+25722.2,+12322.3,+11255.1,+14120.4,+10924.7
